month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2022-11-30,2022-12-01,momentum,D10,AALR3,L,BUY,0.0089031339031339,20.13,332,6683.16
2022-11-30,2022-12-01,momentum,D10,ASAI3,L,BUY,0.01373405177753,19.33073501,533,10303.28176033
2022-11-30,2022-12-01,momentum,D10,BBAS3,L,BUY,0.0042735042735042,13.72631806,234,3211.95842604
2022-11-30,2022-12-01,momentum,D10,BBSE3,L,BUY,0.0046296296296296,23.16194379,150,3474.2915685
2022-11-30,2022-12-01,momentum,D10,BEEF3,L,BUY,0.01373405177753,10.40383991,990,10299.8015109
2022-11-30,2022-12-01,momentum,D10,CBAV3,L,BUY,0.0042735042735042,11.20651673,286,3205.0637847800003
2022-11-30,2022-12-01,momentum,D10,CIEL3,L,BUY,0.01373405177753,4.27858642,2407,10298.55751294
2022-11-30,2022-12-01,momentum,D10,CPFE3,L,BUY,0.01373405177753,27.11639325,380,10304.229435
2022-11-30,2022-12-01,momentum,D10,CRFB3,L,BUY,0.01373405177753,15.36097457,671,10307.21393647
2022-11-30,2022-12-01,momentum,D10,CURY3,L,BUY,0.0094605475040257,8.918682438,796,7099.271220647999
2022-11-30,2022-12-01,momentum,D10,DIRR3,L,BUY,0.0089031339031339,3.871913867,1725,6679.051420575
2022-11-30,2022-12-01,momentum,D10,DMMO3,L,BUY,0.01373405177753,1.87,5508,10299.96
2022-11-30,2022-12-01,momentum,D10,HYPE3,L,BUY,0.01373405177753,39.3625516,262,10312.9885192
2022-11-30,2022-12-01,momentum,D10,INTB3,L,BUY,0.0046296296296296,29.18735888,119,3473.29570672
2022-11-30,2022-12-01,momentum,D10,JHSF3,L,BUY,0.0048309178743961,4.343550834,834,3622.521395556
2022-11-30,2022-12-01,momentum,D10,KEPL3,L,BUY,0.01373405177753,8.14466447,1265,10303.00055455
2022-11-30,2022-12-01,momentum,D10,LOGN3,L,BUY,0.01373405177753,30.56,337,10298.72
2022-11-30,2022-12-01,momentum,D10,MDIA3,L,BUY,0.0048309178743961,37.34598938,97,3622.56096986
2022-11-30,2022-12-01,momentum,D10,MILS3,L,BUY,0.0091044221479004,9.40499636,726,6828.02735736
2022-11-30,2022-12-01,momentum,D10,MULT3,L,BUY,0.0046296296296296,20.16968281,172,3469.18544332
