date,LS_pre_overlay,LS,D10,CDI,BOVA11
2011-05-31,1.1546293565711099,1.1546293565711099,1.0646712122571673,1.0354693043253713,0.9672578444747613
2011-06-01,1.1625403236650427,1.1625403236650427,1.0513198652331113,1.0359317743783727,0.9496740942852812
2011-06-02,1.15287783551629,1.15287783551629,1.0505179799422955,1.0363937147851725,0.9608913142337426
2011-06-03,1.1490977322441593,1.1490977322441593,1.0581285331590509,1.0368558600915978,0.9625587388206761
2011-06-06,1.1562258540949553,1.1562258540949553,1.0526207907474268,1.0373189487095065,0.9427012278308321
2011-06-07,1.159605337657711,1.159605337657711,1.0552941951869936,1.0377815076812134,0.9460360770046989
2011-06-08,1.1610989561008833,1.1610989561008833,1.053434016843064,1.038243904279632,0.9443686524177656
2011-06-09,1.1602857826917705,1.1602857826917705,1.0564480775827974,1.0387134994271607,0.948309837805063
2011-06-10,1.1661983121831048,1.1661983121831048,1.0523593887582932,1.0391840456182342,0.9370926178566015
2011-06-13,1.1688041331846768,1.1688041331846768,1.04955564595364,1.0396540660291362,0.9263301500682127
2011-06-14,1.1670711192671794,1.1670711192671794,1.0495476340996934,1.0401239317988118,0.9276944065484312
2011-06-15,1.174292092399457,1.174292092399457,1.0500998734927998,1.0405965888426318,0.9210247082006973
2011-06-16,1.1801744025316134,1.1801744025316134,1.042964084185596,1.0410694623841692,0.9108685766257391
2011-06-17,1.1804365433785338,1.1804365433785338,1.0414333973139318,1.0415425485573935,0.9140518417462482
2011-06-20,1.1753487570678849,1.1753487570678849,1.034408937257961,1.0420154800893913,0.9155676822798241
2011-06-21,1.176639628370327,1.176639628370327,1.0441241451802081,1.0424893665309647,0.9167803547066848
2011-06-22,1.1764003937678287,1.1764003937678287,1.034006623441064,1.0429630983313112,0.9143550098529635
2011-06-24,1.188255165783873,1.188255165783873,1.045369516896954,1.0434366754904307,0.9125360012126725
2011-06-27,1.187979812042359,1.187979812042359,1.0373241545049134,1.043910469147268,0.9158708503865394
2011-06-28,1.1810046934492797,1.1810046934492797,1.0470772694457977,1.0443841081628782,0.9263301500682127
2011-06-29,1.1856725872916283,1.1856725872916283,1.045488090704219,1.0448583309491202,0.9336061846293771
2011-06-30,1.1874606581265978,1.1874606581265978,1.0444955339722246,1.045333879783882,0.932090344095801
2011-07-01,1.1890936727159498,1.1890936727159498,1.058906315389331,1.0458096451163614,0.9549795361527967
2011-07-04,1.1803894681625005,1.1803894681625005,1.0606199423779978,1.0462856269465586,0.9542216158860088
2011-07-05,1.1844248537992905,1.1844248537992905,1.0525835799186314,1.0467621964134177,0.9425496437774745
2011-07-06,1.1946218507475612,1.1946218507475612,1.0541356041944914,1.04723861123905,0.9355767773230255
2011-07-07,1.1982866075035503,1.1982866075035503,1.0488013071811355,1.0477152425624,0.9308776716689403
2011-07-08,1.2049778033838408,1.2049778033838408,1.042502542909112,1.0481920903834672,0.919660451720479
2011-07-11,1.208915291570091,1.208915291570091,1.0129448850337437,1.0486691547022522,0.9023798696377141
2011-07-12,1.2164205791414613,1.2164205791414613,1.0134712818807243,1.0491464355187547,0.8931332423829014
2011-07-13,1.214981671457093,1.214981671457093,1.0214648371387733,1.0496243078379501,0.9069273912384416
2011-07-14,1.2072528837183978,1.2072528837183978,1.0120746136261392,1.050102396654863,0.8928300742761861
2011-07-15,1.2085065459501507,1.2085065459501507,1.0043049939060016,1.0505807019694935,0.8901015613157495
2011-07-18,1.209229809395928,1.209229809395928,0.9989304555283152,1.051059227647872,0.8794906775807185
2011-07-19,1.2033566927920705,1.2033566927920705,0.9981837854994714,1.051537598685024,0.8820676064877974
2011-07-20,1.2155825161484193,1.2155825161484193,1.0063654451422752,1.0520161862198931,0.8831286948613005
2011-07-21,1.212078983352203,1.212078983352203,1.0200588173199536,1.0525042919222751,0.9019251174776413
2011-07-22,1.2080053040058536,1.2080053040058536,1.0254325579137815,1.0529926257204663,0.9026830377444292
2011-07-25,1.218681442037217,1.218681442037217,1.023081093690658,1.053481554887381,0.8967712596634833
2011-07-26,1.2294602339437504,1.2294602339437504,1.0141368066475829,1.0539703410111607,0.8869182961952402
2011-07-27,1.2433849053336072,1.2433849053336072,1.0001710387754785,1.0544593552307504,0.8710019705926937
2011-07-28,1.236884474552655,1.236884474552655,1.0026533476269257,1.0549485936801186,0.8769137486736395
2011-07-29,1.2440967842107717,1.2440967842107717,1.006834958082478,1.0554380602252964,0.8819160224344399
2011-08-01,1.2469290913913724,1.2469290913913724,1.0028561154843414,1.0559281260052285,0.8764589965135667
2011-08-02,1.2529659322704083,1.249434385607527,0.9902407171105583,1.056418044875995,0.8579657420039412
2011-08-03,1.2623726519663974,1.2557330236082573,0.9701184414638777,1.056908191842571,0.8422010004547522
2011-08-04,1.2815533804076082,1.264164485774295,0.9169943830973261,1.0573985669049566,0.7889949977262392
2011-08-05,1.2716477943805973,1.2551105158192581,0.9205757129410819,1.0578891700631519,0.7923298469001061
2011-08-08,1.2858045814252517,1.2545471142730544,0.8551272658381319,1.058380001317157,0.7239654388358344
2011-08-09,1.2745491342835755,1.2528735330495244,0.8897998795823695,1.0588710606669711,0.7639836289222374
2011-08-10,1.276014667256478,1.255148319350102,0.8989651687393893,1.059362348112595,0.767773230256177
2011-08-11,1.2800577273071931,1.2657777973403692,0.9338172008650474,1.059853863654029,0.7980900409276944
2011-08-12,1.2980811988892405,1.284084256383721,0.9416508600668595,1.0603456072912723,0.8003638017280581
2011-08-15,1.2935759499419326,1.2833816265369844,0.9612735924023238,1.060837579024325,0.8177959678641807
2011-08-16,1.3006797605082203,1.2890883725856037,0.9621798725206582,1.0613297788531875,0.811429437623162
2011-08-17,1.2828787501321028,1.2739349594218214,0.9637401567646393,1.0618222067778593,0.8231014097316961
2011-08-18,1.2913699344394889,1.2764151139039523,0.940985797672957,1.062314487793366,0.7944520236471122
2011-08-19,1.2858626530417145,1.2689775002801897,0.9371863221164495,1.0628073719096571,0.7852053963922995
2011-08-22,1.279205457173941,1.2622433097936374,0.9362797017769003,1.0633001091167829,0.7844474761255116
2011-08-23,1.2767606230236814,1.2639233514843196,0.9464666947519711,1.0637934494246932,0.8033954827952099
2011-08-24,1.2757458813307005,1.2628227824347258,0.947598776499781,1.0642870178284132,0.8029407306351372
2011-08-25,1.277285406198382,1.2617226885684278,0.9379080219948057,1.0647804393229676,0.790510838259815
2011-08-26,1.279580839242806,1.2651917337925107,0.9494270577643638,1.0652740927793625,0.7961194482340458
2011-08-29,1.2756835628360705,1.2664472154127633,0.9853443037854502,1.065767974331567,0.8200697286645445
2011-08-30,1.2686631197499274,1.2609230060483387,0.9919755368429486,1.0662620839795807,0.8270425951189935
2011-08-31,1.2710016416440524,1.2669387584444918,1.008157435993044,1.0667564217234042,0.8450810974685462
2011-09-01,1.2617655439812085,1.2623687438484819,1.0336020396675916,1.0672317269982339,0.8681218735788995
2011-09-02,1.2711780998229663,1.26705798233022,1.016279756143285,1.0677072449047504,0.8435652569349704
2011-09-05,1.2753969357771167,1.2671633993757625,0.9944216496381322,1.068182975442954,0.8229498256783386
2011-09-06,1.2625156187390458,1.259309705494858,1.0100892202832685,1.0686589186128443,0.8472032742155524
2011-09-08,1.2610348941390137,1.2608457914720883,1.0264751666557266,1.0691350744144215,0.8625132636046687
2011-09-09,1.2734102193625834,1.2679383502906063,1.0111523144894332,1.0696114389816551,0.8352281340003032
2011-09-12,1.267944739414178,1.2631057004613895,1.0039116174956184,1.0700880161805757,0.8382598150674548
2011-09-13,1.2641010467467904,1.2575529200995552,0.9991570970401386,1.070564806011183,0.8296195240260724
2011-09-14,1.254155912316899,1.2500322162916953,1.0015145457137093,1.0710418084734772,0.8414430801879642
2011-09-15,1.2579564067751057,1.2542376263305006,1.0015321118766716,1.0715190235674583,0.8435652569349704
2011-09-16,1.2446028923196406,1.2433108010666585,1.008365699783235,1.0719964512931266,0.8556919812035775
2011-09-19,1.2540384531214883,1.2525324393120167,1.0061963980747402,1.072473712779476,0.8546308928300743
2011-09-20,1.2685987669981256,1.2647809941234667,0.9933559169860375,1.072951186897512,0.8428073366681825
2011-09-21,1.266359690259544,1.260801807668506,0.9790144173710548,1.0734292525182407,0.8340154615734425
2011-09-22,1.2683835254229805,1.2553531674821878,0.9406645623022475,1.0739075307706565,0.7967257844474761
2011-09-23,1.259738258042431,1.2470813178004412,0.9483518316123326,1.074386021654759,0.7980900409276944
2011-09-26,1.252929679266316,1.2415328457747457,0.9473024395353655,1.0748647290365794,0.8038502349552826
2011-09-27,1.265517785502855,1.254378415759171,0.9575527374282522,1.0753436490500863,0.8056692435955737
2011-09-28,1.273968468608927,1.2608486313490725,0.9509621117387688,1.0758227816952803,0.796422616340761
2011-09-29,1.27806662801953,1.265603594310446,0.9557488535640174,1.0763021269721613,0.7997574655146278
2011-09-30,1.3020318103419783,1.2856509290535332,0.9555751175203314,1.0767816848807292,0.7821737153251478
2011-10-03,1.3161581727798608,1.2943214390774183,0.9335244518137955,1.0772618420240512,0.7579202667879339
2011-10-04,1.3116041296721888,1.2901856885501595,0.923103259596096,1.0777418290620235,0.7594361073215098
2011-10-05,1.3166644146523947,1.2951633392861928,0.9311747261292088,1.0782220287316828,0.7594361073215098
2011-10-06,1.314010128803014,1.2973442284311045,0.9500245753054604,1.0787024448990596,0.7806578747915719
2011-10-07,1.3224203191944508,1.3020122759309951,0.9428333533852584,1.0791830736981234,0.7641352129755948
2011-10-10,1.3097623409727885,1.2977226661026475,0.9593395507000293,1.079663915128874,0.8003638017280581
2011-10-11,1.300368086383481,1.28935846292831,0.9596357646899566,1.0801449730573425,0.8047597392754283
2011-10-13,1.294204267147047,1.28617292847843,0.9693679211339111,1.080625860880461,0.8185538881309685
2011-10-14,1.2804465082059557,1.2737619431316465,0.9757047317727725,1.0811069652012975,0.8246172502652721
2011-10-17,1.2853037235924027,1.274625670965485,0.9654044644653954,1.0815882821538207,0.805214491435501
2011-10-18,1.2915721698150608,1.2849085438389884,0.9809269198260242,1.082069811738031,0.8246172502652721
2011-10-19,1.2920043534897596,1.2849632300570903,0.9879092278821299,1.082551940556995,0.8227982416249809
2011-10-20,1.2956952862767164,1.2851549999200438,0.9783428816484937,1.0830154196440016,0.8059724117022888
2011-10-21,1.2935227310536286,1.287576386555959,0.9916791543283527,1.0834790997646033,0.8276489313324238
2011-10-24,1.2791383108386496,1.2776292346202447,0.9991928758438128,1.083942977052769,0.8488706988024859
2011-10-25,1.28982338316182,1.2863382650042818,0.9898012829009744,1.0844070515084991,0.8390177353342428
2011-10-26,1.2899604578065664,1.2899827223981295,1.005520951864155,1.084871326997824,0.8562983174170077
2011-10-27,1.2760546183530532,1.2809443540915246,1.023536175139416,1.0853357996547133,0.8807033500075792
2011-10-28,1.2754472834351211,1.2816482620051806,1.0258951417127287,1.0858004733451974,0.8875246324086705
2011-10-31,1.2908053510240085,1.2942407602027535,1.0219505351131617,1.0862653442032457,0.872669395179627
2011-11-01,1.3016710362030781,1.3018909820905036,1.0108422883066255,1.0867304160948887,0.8561467333636501
2011-11-03,1.301563694230468,1.3042861582956637,1.0225706502225445,1.0871960717571636,0.8685766257389722
2011-11-04,1.2934593876729128,1.298274513626418,1.0198063595959532,1.0876615418499656,0.8791875094740033
2011-11-07,1.3047716823709434,1.3108143754641797,1.024378205073145,1.0881283727855642,0.8852508716083067
2011-11-08,1.3085801313185763,1.313748931694639,1.0254777550127787,1.0885942410795257,0.8807033500075792
2011-11-09,1.3219635165697456,1.3232333637956601,1.0124262595750118,1.0890599199379842,0.8606942549643777
2011-11-10,1.323148292970256,1.324172437065961,1.010969070251593,1.08952540936094,0.8594815825375172
2011-11-11,1.327143531043936,1.3311391463500926,1.0300221014488409,1.0899910998174904,0.8740336516598453
2011-11-14,1.3367688257103498,1.3399987096072283,1.0314338983341969,1.0904562103694404,0.8700924662725481
2011-11-16,1.3503125916921292,1.3544406401843123,1.0356506757891466,1.0909219085580526,0.8743368197665605
2011-11-17,1.363044627622201,1.3624548226364712,1.0140792355992554,1.0913878039142286,0.8511444596028498
2011-11-18,1.373047686944091,1.371971660967935,1.0169300875042362,1.0918542907730975,0.8488706988024859
2011-11-21,1.3727034578378996,1.3703302125488905,1.0096263821803806,1.092321365268628,0.8428073366681825
2011-11-22,1.376158783151198,1.3721479889712676,1.0071603271044685,1.0927886369317235,0.8352281340003032
2011-11-23,1.3774638529947159,1.3708445231738555,0.9987722475277522,1.0932561096284132,0.8232529937850538
2011-11-24,1.388084325720105,1.381948665691015,1.0138605707450592,1.0937237833586981,0.8256783386387752
2011-11-25,1.3832601339567074,1.3764067990419289,1.0081173676643786,1.0941908771843822,0.8223434894649082
2011-11-28,1.37254801462262,1.368670241956692,1.0137249387075513,1.0946577815745635,0.8355313021070183
2011-11-29,1.3907267543111297,1.3852524601933798,1.0193293044193725,1.0951244926632115,0.8284068515992118
2011-11-30,1.3988456004341414,1.3984740686404387,1.0471577702157788,1.0955921857236497,0.8515992117629225
2011-12-01,1.3792602594205532,1.3829477488995874,1.0483118824001145,1.0960408965734927,0.8702440503259056
2011-12-02,1.3828094352730982,1.385294453177616,1.0490929424865374,1.0964901834619056,0.8644838562983174
2011-12-05,1.3717127184411095,1.3778762737727268,1.056683877632326,1.0969400463888888,0.8819160224344399
2011-12-06,1.3696546034400325,1.3775335007328227,1.0624998216355874,1.0973897044162462,0.8902531453691072
2011-12-07,1.3801538504224835,1.3849566092512235,1.0634653637639737,1.0978391536779475,0.8749431559799908
2011-12-08,1.3888497810629898,1.389870582894058,1.0539145733820603,1.0982879998388642,0.8567530695770805
2011-12-09,1.3834993897920325,1.3874139284113571,1.0636126572514735,1.0987362428989957,0.8702440503259056
2011-12-12,1.4062053807140327,1.4073364589677801,1.0722355967244865,1.0991842733274406,0.8567530695770805
2011-12-13,1.4096171309535928,1.4110806256903798,1.063425560937608,1.0996328797944557,0.8582689101106563
2011-12-14,1.4093031580273299,1.4078956267071034,1.0518350909192136,1.1000828509702973,0.8450810974685462
2011-12-15,1.41834652181569,1.416261241770353,1.0610533500527681,1.1005334020507398,0.8420494164013945
2011-12-16,1.4312223468892145,1.4287805804983953,1.0684084976860944,1.100984533035783,0.8405335758678187
2011-12-19,1.4470364801048685,1.4413267697459315,1.048931919727662,1.1014362400593962,0.8261330907988479
2011-12-20,1.4506041156013223,1.451042945736033,1.0668673985873094,1.1018885269876102,0.8528118841897832
2011-12-21,1.456505138619688,1.4554432354318998,1.0603710242957505,1.1023406051501676,0.8461421858420494
2011-12-22,1.437858006665531,1.4391571735601296,1.0595609066552505,1.102792474547069,0.8564499014703653
2011-12-23,1.4399520402204162,1.4420962133437907,1.0691513496412073,1.1032445295134425,0.860239502804305
2011-12-26,1.439088581305478,1.4417361372307302,1.0783113585024784,1.1036955831778723,0.8625132636046687
2011-12-27,1.4450259377628167,1.4484895568383918,1.0814784717380652,1.1041472167469029,0.8661512808852508
2011-12-28,1.4570802492940935,1.4555718635428396,1.070366299827361,1.1045986415502769,0.8435652569349704
2011-12-29,1.4568767178777373,1.456511339658589,1.0760159194092123,1.1050510405933802,0.8485675306957707
2012-01-02,1.447089267110718,1.4503434132649646,1.0847343475293056,1.1059571879242909,0.8644838562983174
2012-01-03,1.4499896504874656,1.4578632253446702,1.1044884312005816,1.10641054187697,0.8852508716083067
2012-01-04,1.4518209445606731,1.4597044635102139,1.1083198189452175,1.1068640813991213,0.8852508716083067
2012-01-05,1.453846476874406,1.4591266322671477,1.0897283085589409,1.107316615753298,0.8732757313930574
2012-01-06,1.4526389129253834,1.4583841546836567,1.0898882773067944,1.107769733878106,0.8753979081400636
2012-01-09,1.449717345485517,1.457122802452361,1.1005020077006193,1.1082214486337807,0.8829771108079429
2012-01-10,1.449854541396574,1.4594134818493698,1.1066785371344297,1.1086737432940557,0.8928300742761861
2012-01-11,1.4520080664078456,1.46256537692991,1.0997970218551867,1.1091258253226441,0.8973775958769138
2012-01-12,1.455914239472146,1.4661728514016406,1.102408094411316,1.1095776947195453,0.8958617553433379
2012-01-13,1.4648661529912956,1.4722316892633946,1.096268219391536,1.110030147887078,0.8822191905411552
2012-01-16,1.4544764447875085,1.4645695679415929,1.1036538207854685,1.110482786624083,0.8948006669698348
2012-01-17,1.4604761287619465,1.4729760229519555,1.1111939917777935,1.1109352088633704,0.9057147188115809
2012-01-18,1.4451140794634267,1.4609096476625756,1.1126532848913346,1.1113874184709707,0.9216310444141276
2012-01-19,1.4583810715589522,1.4747352229824726,1.1326543095988666,1.1118202592649087,0.9236016371077762
2012-01-20,1.4604496688717639,1.4783331642767945,1.14069964821342,1.1122536683653554,0.9307260876155828
2012-01-23,1.4599631248163238,1.47822319794182,1.1380417702165133,1.1126872437051212,0.9325450962558739
2012-01-24,1.4638285061806084,1.482391431783737,1.1408793653006053,1.113121391217426,0.9337577686827345
2012-01-26,1.4548274259859308,1.474709984164763,1.1448881057793379,1.1139893885576744,0.9405790510838259
2012-01-27,1.4583385438111716,1.4782061536310445,1.147176725566006,1.1144228401844585,0.9402758829771108
2012-01-30,1.459690879508825,1.4790405375369433,1.1451702971158226,1.1148564619165922,0.9376989540700319
2012-01-31,1.453420104654503,1.4736679749584458,1.1505247262642229,1.1152906519552344,0.942398059724117
2012-02-01,1.4432373619075445,1.4675801860944817,1.167675481727079,1.1157246100320364,0.9628619069273913
2012-02-02,1.4354052194131728,1.4597867947186856,1.1723350545099147,1.116158738214188,0.9639229953008944
2012-02-03,1.4333032990185133,1.4591527606558092,1.1793191934064342,1.116593836770038,0.9733212066090646
2012-02-06,1.4303978262185286,1.4561468743044668,1.1822691520190745,1.117028301296858,0.9730180385023495
2012-02-07,1.4233913750147467,1.4508356263495004,1.1856084106483884,1.1174629359290276,0.9845384265575262
2012-02-08,1.4245178225045754,1.451582626036235,1.18643580948957,1.117897338599357,0.9819614976504472
2012-02-09,1.4203731244867264,1.4467437058314532,1.178740505554966,1.1183323095761948,0.9780203122631498
2012-02-10,1.432557033512937,1.4556716385593844,1.1837215228371376,1.1187674506583822,0.9557374564195845
2012-02-13,1.4137275056715217,1.4404895036861178,1.1933240387174289,1.1192019577115397,0.9802940730635138
2012-02-14,1.421229711115709,1.4465806671385213,1.201209906131252,1.1196370330712058,0.9702895255419131
2012-02-15,1.4109897033262817,1.4370413561859139,1.2109948002991975,1.1200722785362212,0.9758981355161436
2012-02-16,1.4110346259459408,1.4385726872433315,1.2157612815988894,1.1205072920393964,0.9854479308776717
2012-02-17,1.4040130782150486,1.43167125231605,1.2225770028721525,1.1209440877827113,0.9871153554646052
2012-02-22,1.415446516479332,1.4429583134755106,1.233939860183211,1.1213798435637754,0.9846900106108836
2012-02-23,1.4167068285712197,1.4440084590091773,1.230615396176773,1.121815765584158,0.9831741700773079
2012-02-24,1.4220431387947658,1.4495181650590918,1.236249130459046,1.122252665710301,0.9836289222373806
2012-02-27,1.4271295322034545,1.4531925332715983,1.230254855423421,1.1226897359417933,0.973927542822495
2012-02-28,1.422049681184454,1.44981195337262,1.241603135392251,1.123125766211035,0.9852963468243141
2012-02-29,1.4311736736387457,1.4585014263843712,1.2473834358198939,1.1235615606524059,0.9813551614370167
2012-03-01,1.4283168284675263,1.4579699985352625,1.2597120602354732,1.123997525199126,0.9965135667727754
2012-03-02,1.4339951296862212,1.4664801731389876,1.2715207008596645,1.1244332539179756,1.0118235561618918
2012-03-05,1.4452442514129646,1.4758546040169547,1.2715895146585727,1.124869148876144,0.9996968318932848
2012-03-06,1.4457909547212577,1.4711798528920415,1.2436940824409544,1.1253048080064414,0.9704411095952704
2012-03-07,1.4433622500927672,1.4717433964351603,1.256147608018479,1.1257394194424268,0.9869637714112476
