month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2018-12-28,2019-01-02,value:+8034.09,D10,AMAR3,L,BUY,0.010708450046685341,388,8023.75467104,20.67978008
2018-12-28,2019-01-02,momentum:+2014.36,D10,AMER3,L,BUY,0.0037664783427495,0,0.0,4028.713551
2018-12-28,2019-01-02,momentum:+5425.72,D10,AZZA3,L,BUY,0.0072362278244631,114,5425.71802578,47.59401777
2018-12-28,2019-01-02,momentum:+8251.15,D10,BRAP4,L,BUY,0.01100270616721265,1295,8251.149862025,6.371544295
2018-12-28,2019-01-02,value:+8031.42,D10,CIEL3,L,BUY,0.010708450046685341,1190,8034.796672629999,6.751929977
2018-12-28,2019-01-02,momentum:+5275.18,D10,CMIG4,L,BUY,0.00703445219895865,1421,5275.176417175,3.712298675
2018-12-28,2019-01-02,momentum:+2453.12,D10,CPFE3,L,BUY,0.00326797385620915,147,2453.11864518,16.68788194
2018-12-28,2019-01-02,value:+2604.34,D10,CPLE6,L,BUY,0.003472222222222222,1454,2604.338209708,1.791154202
2018-12-28,2019-01-02,value:+8034.13,D10,CRFB3,L,BUY,0.010708450046685341,506,8026.2027395,15.86206075
2018-12-28,2019-01-02,momentum:+2826.82,D10,CSMG3,L,BUY,0.0037664783427495,258,2821.35106908,10.93546926
2018-12-28,2019-01-02,value:+5426.26,D10,DXCO3,L,BUY,0.007236227824463121,689,5426.255034486,7.875551574
2018-12-28,2019-01-02,value:+8029.80,D10,ECOR3,L,BUY,0.010708450046685341,923,8029.802350037,8.699677519
2018-12-28,2019-01-02,momentum:+2976.22,D10,EGIE3,L,BUY,0.00396825396825395,126,2976.2175177,23.62077395
2018-12-28,2019-01-02,momentum:+2446.19,D10,EMBR3,L,BUY,0.00326797385620915,113,2446.18942426,21.64769402
2018-12-28,2019-01-02,momentum:+2450.78;value:+8030.57,D10,ENAT3,L,BUY,0.01397642390289449,1600,10484.630302399999,6.552893939
2018-12-28,2019-01-02,value:+5056.00,D10,ENEV3,L,BUY,0.006740196078431373,1264,5056.0,4.0
2018-12-28,2019-01-02,momentum:+8252.37,D10,ENGI11,L,BUY,0.01100270616721265,298,8266.23951346,27.73905877
2018-12-28,2019-01-02,value:+8031.57,D10,FESA4,L,BUY,0.010708450046685341,2268,8033.343345216,3.542038512
2018-12-28,2019-01-02,value:+8044.40,D10,FIBR3,L,BUY,0.010708450046685341,119,8044.4,67.6
2018-12-28,2019-01-02,momentum:+2976.78,D10,GOAU4,L,BUY,0.00396825396825395,745,2976.78307808,3.995681984
2018-12-28,2019-01-02,momentum:+8077.06,D10,IRBR3,L,BUY,0.01100270616721265,11,8077.0643887999995,734.2785808
2018-12-28,2019-01-02,momentum:+5425.42;value:+8030.10,D10,JBSS3,L,BUY,0.01794467787114844,1712,13451.594070224,7.857239527
2018-12-28,2019-01-02,momentum:+8254.34,D10,LCAM3,L,BUY,0.01100270616721265,736,8254.3352384,11.2151294
2018-12-28,2019-01-02,momentum:+2823.24,D10,LINX3,L,BUY,0.0037664783427495,88,2839.3749718400004,32.26562468
2018-12-28,2019-01-02,momentum:+2824.25,D10,LOGN3,L,BUY,0.0037664783427495,358,2828.2000000000003,7.9
2018-12-28,2019-01-02,momentum:+8257.03,D10,MGLU3,L,BUY,0.01100270616721265,153,8257.02752601,53.96750017
2018-12-28,2019-01-02,value:+5055.64,D10,MPLU3,L,BUY,0.006740196078431373,202,5068.18,25.09
2018-12-28,2019-01-02,value:+2450.96,D10,PRIO3,L,BUY,0.00326797385620915,1252,2449.984871352,1.956856926
2018-12-28,2019-01-02,momentum:+5426.77,D10,PSSA3,L,BUY,0.0072362278244631,292,5426.77013224,18.58482922
2018-12-28,2019-01-02,value:+8030.86,D10,QUAL3,L,BUY,0.010708450046685341,841,8030.8562607819995,9.549175102
2018-12-28,2019-01-02,momentum:+2451.85,D10,RAIL3,L,BUY,0.00326797385620915,154,2443.91078008,15.86955052
2018-12-28,2019-01-02,momentum:+2824.30,D10,RAPT4,L,BUY,0.0037664783427495,408,2827.766170704,6.930799438
2018-12-28,2019-01-02,momentum:+8251.15,D10,RENT3,L,BUY,0.01100270616721265,337,8251.15205601,24.48413073
2018-12-28,2019-01-02,value:+8028.23,D10,SAPR11,L,BUY,0.010708450046685341,585,8028.2268378,13.72346468
2018-12-28,2019-01-02,value:+8029.09,D10,SEER3,L,BUY,0.010708450046685341,614,8035.62895198,13.08734357
2018-12-28,2019-01-02,value:+8032.78,D10,SMTO3,L,BUY,0.010708450046685341,593,8032.782056120001,13.54600684
2018-12-28,2019-01-02,momentum:+5274.97,D10,SUZB3,L,BUY,0.00703445219895865,158,5291.71121454,33.49184313
2018-12-28,2019-01-02,momentum:+2118.59,D10,TASA4,L,BUY,0.0028248587570621,594,2116.811315322,3.563655413
2018-12-28,2019-01-02,momentum:+8254.58,D10,TEND3,L,BUY,0.01100270616721265,572,8254.58218728,14.43108774
2018-12-28,2019-01-02,momentum:+2972.38,D10,TUPY3,L,BUY,0.00396825396825395,182,2980.56979402,16.37675711
2018-12-28,2019-01-02,momentum:+5424.84,D10,UNIP6,L,BUY,0.0072362278244631,370,5417.5221031,14.64195163
2018-12-28,2019-01-02,value:+8031.03,D10,VULC3,L,BUY,0.010708450046685341,1567,8031.027945467999,5.125097604
2018-12-28,2019-01-02,momentum:-1964.31,LS,AESB3,S,SELL,-0.00261797149761395,-235,-1964.310281425,8.358767155
2018-12-28,2019-01-02,momentum:-3122.65;value:+6203.93,LS,AMAR3,L,BUY,0.004112294310356692,149,3081.28723192,20.67978008
2018-12-28,2019-01-02,momentum:+2014.36;value:-6043.07,LS,AMER3,S,SELL,-0.007927392390895582,-1,-4028.713551,4028.713551
2018-12-28,2019-01-02,momentum:-1158.24,LS,ANIM3,S,SELL,-0.00154551855824175,-239,-1158.2421814440002,4.846201596
2018-12-28,2019-01-02,value:-4550.20,LS,AZUL4,S,SELL,-0.006076624884281825,-126,-4532.22,35.97
2018-12-28,2019-01-02,momentum:+2141.73;value:-7020.12,LS,AZZA3,S,SELL,-0.006522030006386631,-102,-4854.58981254,47.59401777
2018-12-28,2019-01-02,value:-7027.47,LS,B3SA3,S,SELL,-0.00936813002993448,-1007,-7027.469155768,6.978618824
2018-12-28,2019-01-02,momentum:-3121.76,LS,BEEF3,S,SELL,-0.0041634900558557,-891,-3121.7566058909997,3.503655001
2018-12-28,2019-01-02,momentum:+3214.44,LS,BRAP4,L,BUY,0.0042868376625868,504,3211.25832468,6.371544295
2018-12-28,2019-01-02,momentum:-3117.87;value:-4559.36,LS,BRFS3,S,SELL,-0.010240114940137525,-360,-7687.9085328,21.35530148
2018-12-28,2019-01-02,momentum:-3122.77;value:+6208.40,LS,CIEL3,L,BUY,0.004112294310356692,457,3085.631999489,6.751929977
2018-12-28,2019-01-02,momentum:+2077.03,LS,CMIG4,L,BUY,0.0027689176500279,560,2078.887258,3.712298675
2018-12-28,2019-01-02,momentum:+992.93,LS,CPFE3,L,BUY,0.001328180010989,60,1001.2729164,16.68788194
2018-12-28,2019-01-02,value:+6210.00,LS,CRFB3,L,BUY,0.008275784366212392,392,6217.927814,15.86206075
2018-12-28,2019-01-02,momentum:+1082.61,LS,CSMG3,L,BUY,0.0014407376390389,99,1082.61145674,10.93546926
2018-12-28,2019-01-02,value:-7013.49,LS,CVCB3,S,SELL,-0.00936813002993448,-128,-7013.48985344,54.79288948
2018-12-28,2019-01-02,value:-7027.99,LS,CYRE3,S,SELL,-0.00936813002993448,-624,-7022.36526576,11.25379049
2018-12-28,2019-01-02,value:+4091.35,LS,DXCO3,L,BUY,0.005454494241367258,520,4095.28681848,7.875551574
2018-12-28,2019-01-02,momentum:-1961.78;value:+6207.22,LS,ECOR3,L,BUY,0.005657812868598441,488,4245.442629272,8.699677519
2018-12-28,2019-01-02,momentum:+1133.80,LS,EGIE3,L,BUY,0.00151792001255885,48,1133.7971496,23.62077395
2018-12-28,2019-01-02,value:-7026.53,LS,ELET3,S,SELL,-0.00936813002993448,-376,-7026.53086208,18.68758208
2018-12-28,2019-01-02,momentum:+995.79;value:-4556.84,LS,EMBR3,S,SELL,-0.0047484448732928244,-164,-3550.22181928,21.64769402
2018-12-28,2019-01-02,value:+6205.59,LS,ENAT3,L,BUY,0.008275784366212392,947,6205.590560232999,6.552893939
2018-12-28,2019-01-02,value:+4090.00,LS,ENEV3,L,BUY,0.0054544942413672585,1022,4088.0,4.0
2018-12-28,2019-01-02,momentum:+3217.73,LS,ENGI11,L,BUY,0.0042868376625868,116,3217.73081732,27.73905877
2018-12-28,2019-01-02,value:+6207.42,LS,FESA4,L,BUY,0.008275784366212392,1752,6205.651473024,3.542038512
2018-12-28,2019-01-02,value:+6219.20,LS,FIBR3,L,BUY,0.008275784366212392,92,6219.2,67.6
2018-12-28,2019-01-02,value:-7027.18,LS,GNDI3,S,SELL,-0.00936813002993448,-250,-7013.153915,28.05261566
2018-12-28,2019-01-02,momentum:+1138.77,LS,GOAU4,L,BUY,0.00151792001255885,285,1138.76936544,3.995681984
2018-12-28,2019-01-02,value:-7008.48,LS,HAPV3,S,SELL,-0.00936813002993448,-76,-7008.47859132,92.21682357
2018-12-28,2019-01-02,momentum:+3304.25,LS,IRBR3,L,BUY,0.0042868376625868,4,2937.1143232,734.2785808
2018-12-28,2019-01-02,momentum:+2133.24;value:+6207.22,LS,JBSS3,L,BUY,0.011121884389760242,1062,8344.388377674,7.857239527
2018-12-28,2019-01-02,momentum:+3213.13,LS,LCAM3,L,BUY,0.0042868376625868,286,3207.5270084,11.2151294
2018-12-28,2019-01-02,momentum:-2110.02,LS,LIGT3,S,SELL,-0.00281422782247005,-136,-2117.80491592,15.57209497
2018-12-28,2019-01-02,momentum:+1080.90,LS,LINX3,L,BUY,0.0014407376390389,34,1097.03123912,32.26562468
2018-12-28,2019-01-02,momentum:+1082.30,LS,LOGN3,L,BUY,0.0014407376390389,137,1082.3,7.9
2018-12-28,2019-01-02,momentum:+3211.07,LS,MGLU3,L,BUY,0.0042868376625868,60,3238.0500102,53.96750017
2018-12-28,2019-01-02,momentum:-950.71,LS,MILS3,S,SELL,-0.0012687092642283,-260,-948.88269528,3.649548828
2018-12-28,2019-01-02,momentum:-3122.49,LS,MOTV3,S,SELL,-0.0041634900558557,-340,-3117.90408726,9.170306139
2018-12-28,2019-01-02,value:-7029.21,LS,MULT3,S,SELL,-0.00936813002993448,-352,-7039.20690528,19.99774689
2018-12-28,2019-01-02,momentum:-1011.91,LS,MYPK3,S,SELL,-0.00134926223338565,-56,-1011.9122658399999,18.06986189
2018-12-28,2019-01-02,momentum:-3121.31,LS,PARD3,S,SELL,-0.0041634900558557,-200,-3129.133608,15.64566804
2018-12-28,2019-01-02,value:-7026.31,LS,POMO4,S,SELL,-0.00936813002993448,-2837,-7026.308931680001,2.47666864
2018-12-28,2019-01-02,momentum:+2137.26,LS,PSSA3,L,BUY,0.00284610002354785,115,2137.2553603,18.58482922
2018-12-28,2019-01-02,momentum:-3122.58;value:+6206.96,LS,QUAL3,L,BUY,0.004112294310356692,323,3084.3835579459997,9.549175102
2018-12-28,2019-01-02,momentum:+999.78,LS,RAIL3,L,BUY,0.001328180010989,63,999.7816827600001,15.86955052
2018-12-28,2019-01-02,momentum:+1081.20,LS,RAPT4,L,BUY,0.0014407376390389,156,1081.2047123280001,6.930799438
2018-12-28,2019-01-02,momentum:+3219.66;value:-2472.90,LS,RENT3,L,BUY,0.0009953325169341442,30,734.5239219,24.48413073
2018-12-28,2019-01-02,value:+6209.87,LS,SAPR11,L,BUY,0.008275784366212392,452,6203.006035359999,13.72346468
2018-12-28,2019-01-02,momentum:-3121.33;value:+6209.94,LS,SEER3,L,BUY,0.004112294310356692,236,3088.61308252,13.08734357
2018-12-28,2019-01-02,momentum:-1005.52,LS,SMLS3,S,SELL,-0.00134926223338565,-32,-990.0543744,30.9391992
2018-12-28,2019-01-02,value:+6204.07,LS,SMTO3,L,BUY,0.008275784366212392,458,6204.071132720001,13.54600684
2018-12-28,2019-01-02,momentum:+2076.49,LS,SUZB3,L,BUY,0.0027689176500279,62,2076.49427406,33.49184313
2018-12-28,2019-01-02,momentum:+810.73,LS,TASA4,L,BUY,0.00108055322927915,228,812.513434164,3.563655413
2018-12-28,2019-01-02,momentum:+3218.13,LS,TEND3,L,BUY,0.0042868376625868,223,3218.13256602,14.43108774
2018-12-28,2019-01-02,momentum:+1138.18,LS,TUPY3,L,BUY,0.00151792001255885,70,1146.3729977,16.37675711
2018-12-28,2019-01-02,momentum:-3123.02,LS,UGPA3,S,SELL,-0.0041634900558557,-142,-3123.02327856,21.99312168
2018-12-28,2019-01-02,momentum:+2137.72,LS,UNIP6,L,BUY,0.00284610002354785,146,2137.72493798,14.64195163
2018-12-28,2019-01-02,momentum:-953.07,LS,USIM5,S,SELL,-0.0012687092642283,-132,-956.698738116,7.247717713
2018-12-28,2019-01-02,momentum:-2337.77,LS,VIVR3,S,SELL,-0.0031226175418918,-68,-2355.08914656,34.63366392
2018-12-28,2019-01-02,momentum:-3123.75;value:+6206.49,LS,VULC3,L,BUY,0.004112294310356692,602,3085.3087576079997,5.125097604
