month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2011-11-30,2011-12-01,D10,AMER3,2,1,15,1.0
2011-11-30,2011-12-01,D10,BRAP4,486,1,2915,1.0
2011-11-30,2011-12-01,D10,BRPR3,26,1,158,1.0
2011-11-30,2011-12-01,D10,CIEL3,403,1,2419,1.0
2011-11-30,2011-12-01,D10,CNFB4,4813,1,17846,1.0
2011-11-30,2011-12-01,D10,CPLE6,9937,1,59621,1.0
2011-11-30,2011-12-01,D10,CSMG3,507,1,3042,1.0
2011-11-30,2011-12-01,D10,EVEN3,-3207,1,-19242,1.0
2011-11-30,2011-12-01,D10,LIGT3,-1200,1,-4036,1.0
2011-11-30,2011-12-01,D10,MGLU3,-3880,1,-23281,1.0
2011-11-30,2011-12-01,D10,MILK33,-313,1,-1877,1.0
2011-11-30,2011-12-01,D10,RAPT4,423,1,2537,1.0
2011-11-30,2011-12-01,LS,ALPA4,-1946,0,-11674,1.0
2011-11-30,2011-12-01,LS,AMER3,4,0,11,0.4782608695652174
2011-11-30,2011-12-01,LS,AMER3,4,1,10,0.43478260869565216
2011-11-30,2011-12-01,LS,AMER3,4,2,2,0.08695652173913043
2011-11-30,2011-12-01,LS,BRAP4,738,0,2046,0.462059620596206
2011-11-30,2011-12-01,LS,BRAP4,738,1,2014,0.45483288166214997
2011-11-30,2011-12-01,LS,BRAP4,738,2,368,0.08310749774164408
2011-11-30,2011-12-01,LS,BRPR3,40,0,111,0.4625
2011-11-30,2011-12-01,LS,BRPR3,40,1,109,0.45416666666666666
2011-11-30,2011-12-01,LS,BRPR3,40,2,20,0.08333333333333333
2011-11-30,2011-12-01,LS,CIEL3,612,0,1698,0.4620408163265306
2011-11-30,2011-12-01,LS,CIEL3,612,1,1672,0.4549659863945578
2011-11-30,2011-12-01,LS,CIEL3,612,2,305,0.08299319727891157
2011-11-30,2011-12-01,LS,CNFB4,2740,1,12294,1.0
2011-11-30,2011-12-01,LS,CPFE3,-114,0,-542,0.44426229508196724
2011-11-30,2011-12-01,LS,CPFE3,-114,1,537,0.0
2011-11-30,2011-12-01,LS,CPFE3,-114,2,-678,0.5557377049180328
2011-11-30,2011-12-01,LS,CPLE6,8080,0,6278,0.12949402858851922
2011-11-30,2011-12-01,LS,CPLE6,8080,1,41074,0.8472184979682762
2011-11-30,2011-12-01,LS,CPLE6,8080,2,1129,0.023287473443204556
2011-11-30,2011-12-01,LS,CSAN3,-1164,2,395,0.0
2011-11-30,2011-12-01,LS,CSMG3,770,0,2135,0.4620212075308375
2011-11-30,2011-12-01,LS,CSMG3,770,1,2102,0.4548798961263796
2011-11-30,2011-12-01,LS,CSMG3,770,2,384,0.08309889634278295
2011-11-30,2011-12-01,LS,CTIP3,26,0,-268,0.0
2011-11-30,2011-12-01,LS,ENAT3,-134,0,-640,0.4444444444444444
2011-11-30,2011-12-01,LS,ENAT3,-134,1,634,0.0
2011-11-30,2011-12-01,LS,ENAT3,-134,2,-800,0.5555555555555556
2011-11-30,2011-12-01,LS,EVEN3,-2208,1,-13249,1.0
2011-11-30,2011-12-01,LS,LIGT3,-1360,1,-2779,1.0
2011-11-30,2011-12-01,LS,MGLU3,-2672,1,-16030,1.0
2011-11-30,2011-12-01,LS,MILK33,50,0,-1570,0.0
2011-11-30,2011-12-01,LS,MILK33,50,1,-1287,0.0
2011-11-30,2011-12-01,LS,MILK33,50,2,-2785,0.0
2011-11-30,2011-12-01,LS,MMXM3,-1,0,-6,0.46153846153846156
2011-11-30,2011-12-01,LS,MMXM3,-1,1,6,0.0
2011-11-30,2011-12-01,LS,MMXM3,-1,2,-7,0.5384615384615384
2011-11-30,2011-12-01,LS,MOTV3,-174,0,-831,0.4446227929373997
2011-11-30,2011-12-01,LS,MOTV3,-174,1,823,0.0
2011-11-30,2011-12-01,LS,MOTV3,-174,2,-1038,0.5553772070626003
2011-11-30,2011-12-01,LS,MPLU3,-452,1,-2712,1.0
2011-11-30,2011-12-01,LS,ODPV3,70,0,-1356,0.0
2011-11-30,2011-12-01,LS,ODPV3,70,1,1342,1.0
2011-11-30,2011-12-01,LS,ODPV3,70,2,-1694,0.0
2011-11-30,2011-12-01,LS,PMAM3,488,0,1172,0.3103813559322034
2011-11-30,2011-12-01,LS,PMAM3,488,1,1302,0.3448093220338983
2011-11-30,2011-12-01,LS,PMAM3,488,2,1302,0.3448093220338983
2011-11-30,2011-12-01,LS,POMO4,148,0,-2913,0.0
2011-11-30,2011-12-01,LS,POMO4,148,1,2883,1.0
2011-11-30,2011-12-01,LS,POMO4,148,2,-3639,0.0
2011-11-30,2011-12-01,LS,RAIA3,-43,0,-206,0.4449244060475162
2011-11-30,2011-12-01,LS,RAIA3,-43,1,204,0.0
2011-11-30,2011-12-01,LS,RAIA3,-43,2,-257,0.5550755939524838
2011-11-30,2011-12-01,LS,RAPT4,642,0,1781,0.46211728074727554
2011-11-30,2011-12-01,LS,RAPT4,642,1,1753,0.4548521017125065
2011-11-30,2011-12-01,LS,RAPT4,642,2,320,0.08303061754021795
2011-11-30,2011-12-01,LS,RSID3,-5,0,-24,0.4444444444444444
2011-11-30,2011-12-01,LS,RSID3,-5,1,24,0.0
2011-11-30,2011-12-01,LS,RSID3,-5,2,-30,0.5555555555555556
2011-11-30,2011-12-01,LS,USIM5,-1084,1,-6409,1.0
