month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2010-08-31,2010-09-01,value:+17857.61,D10,CSMG3,L,BUY,0.02380952380952381,5652,17856.033534504,3.159241602
2010-08-31,2010-09-01,value:+2365.53,LS,AMER3,L,BUY,0.002777777777777782,1,2365.53192,2365.53192
2010-08-31,2010-09-01,value:+2084.12,LS,ARTR3,L,BUY,0.002777777777777782,246,2079.892196442,8.454846327
2010-08-31,2010-09-01,value:-2978.56,LS,BRFS3,S,SELL,-0.003968253968253975,-146,-2988.79760754,20.47121649
2010-08-31,2010-09-01,value:+2081.91,LS,BRML3,L,BUY,0.002777777777777782,269,2081.905325807,7.739425003
2010-08-31,2010-09-01,value:+2082.61,LS,CNFB4,L,BUY,0.002777777777777782,378,2082.608835174,5.509547183
2010-08-31,2010-09-01,value:-2975.95,LS,CPFE3,S,SELL,-0.003968253968253975,-338,-2975.9518790039997,8.804591358
2010-08-31,2010-09-01,value:-2975.48,LS,CSAN3,S,SELL,-0.003968253968253975,-856,-2977.217612048,3.478057958
2010-08-31,2010-09-01,value:+8928.02,LS,CSMG3,L,BUY,0.011904761904761906,2826,8928.016767252,3.159241602
2010-08-31,2010-09-01,value:+2082.78,LS,EMBR3,L,BUY,0.002777777777777782,218,2082.7826769860003,9.554048977
2010-08-31,2010-09-01,value:+8928.88,LS,EQTL3,L,BUY,0.011904761904761906,6082,8928.880909394,1.468083017
2010-08-31,2010-09-01,value:-2964.99,LS,LAND3,S,SELL,-0.003968253968253975,-54,-2964.99040866,54.90722979
2010-08-31,2010-09-01,value:+1487.60,LS,LIGT3,L,BUY,0.001984126984126984,114,1481.1027242399998,12.99212916
2010-08-31,2010-09-01,value:-3422.01,LS,LUPA3,S,SELL,-0.003968253968253975,-1,-3422.012473,3422.012473
2010-08-31,2010-09-01,value:-2974.99,LS,TOTS3,S,SELL,-0.003968253968253975,-448,-2978.317971776,6.648031187
2010-08-31,2010-09-01,value:+28297.92,LS,VIVR3,L,BUY,0.035714285714285705,2,37730.55702,18865.27851
