month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2019-09-30,2019-10-01,momentum:+6950.34,D10,ALPA4,L,BUY,0.00925925925925925,274,6937.6833921200005,25.32001238
2019-09-30,2019-10-01,value:+7811.74,D10,BEEF3,L,BUY,0.010416666666666666,1133,7811.743561809,6.894742773
2019-09-30,2019-10-01,momentum:+6945.40,D10,BPAN4,L,BUY,0.00925925925925925,968,6941.812949192,7.171294369
2019-09-30,2019-10-01,value:+7812.74,D10,BRAP4,L,BUY,0.010416666666666666,1177,7812.743348432,6.637844816
2019-09-30,2019-10-01,value:+7812.61,D10,BRML3,L,BUY,0.010416666666666666,540,7812.614602799999,14.46780482
2019-09-30,2019-10-01,momentum:-6944.86,D10,CMIG4,S,SELL,-0.00925925925925925,-1753,-6944.857021732,3.961698244
2019-09-30,2019-10-01,momentum:+6943.96,D10,CPLE6,L,BUY,0.00925925925925925,2358,6943.956672564,2.944850158
2019-09-30,2019-10-01,momentum:-6944.22,D10,CSMG3,S,SELL,-0.00925925925925925,-554,-6944.216598,12.534687
2019-09-30,2019-10-01,momentum:+6942.43,D10,CSNA3,L,BUY,0.00925925925925925,854,6946.493212875999,8.134066994
2019-09-30,2019-10-01,value:-7810.99,D10,DXCO3,S,SELL,-0.010416666666666666,-933,-7810.991904977999,8.371909866
2019-09-30,2019-10-01,value:-7811.46,D10,ECOR3,S,SELL,-0.010416666666666666,-606,-7805.01628092,12.87956482
2019-09-30,2019-10-01,value:+7812.58,D10,GOLL54,L,BUY,0.010416666666666666,18584,7812.575186368,0.420392552
2019-09-30,2019-10-01,momentum:-6949.59,D10,HGTX3,S,SELL,-0.00925925925925925,-206,-6932.7588037,33.65416895
2019-09-30,2019-10-01,momentum:-6692.81,D10,IRBR3,S,SELL,-0.00925925925925925,-6,-6177.9815340000005,1029.663589
2019-09-30,2019-10-01,value:-7815.38,D10,JBSS3,S,SELL,-0.010416666666666666,-349,-7815.38065316,22.39364084
2019-09-30,2019-10-01,momentum:-6941.31,D10,LCAM3,S,SELL,-0.00925925925925925,-452,-6948.993719319999,15.37387991
2019-09-30,2019-10-01,momentum:+6941.10,D10,LOGN3,L,BUY,0.00925925925925925,346,6951.14,20.09
2019-09-30,2019-10-01,momentum:+6945.58,D10,LPSB3,L,BUY,0.00925925925925925,965,6945.580245130001,7.197492482
2019-09-30,2019-10-01,momentum:+6945.63,D10,NATU3,L,BUY,0.00925925925925925,214,6929.44436182,32.38058113
2019-09-30,2019-10-01,value:-7812.74,D10,QUAL3,S,SELL,-0.010416666666666666,-318,-7800.4757226599995,24.52979787
2019-09-30,2019-10-01,momentum:-6950.18,D10,SUZB3,S,SELL,-0.00925925925925925,-232,-6965.19191408,30.02237894
2019-09-30,2019-10-01,momentum:-6943.93,D10,TASA4,S,SELL,-0.00925925925925925,-2748,-6945.191633376,2.527362312
2019-09-30,2019-10-01,momentum:+566.54,LS,AESB3,L,BUY,0.00075857473376265,54,571.8344796,10.5895274
2019-09-30,2019-10-01,momentum:+3937.26;value:-291.18,LS,ALPA4,L,BUY,0.004860736309828333,144,3646.0817827200003,25.32001238
2019-09-30,2019-10-01,momentum:-1641.51;value:-1081.46,LS,AMAR3,S,SELL,-0.0036322246945479702,-70,-2703.6599646000004,38.62371378
2019-09-30,2019-10-01,value:+2333.48,LS,AMER3,L,BUY,0.0015664886082851503,0,0.0,4666.96269
2019-09-30,2019-10-01,value:+92.22,LS,ANIM3,L,BUY,0.00012134911427263394,16,95.197330608,5.949833163
2019-09-30,2019-10-01,value:+1175.69,LS,B3SA3,L,BUY,0.0015664886082851503,101,1175.69378149,11.64053249
2019-09-30,2019-10-01,momentum:+5626.43,LS,BBSE3,L,BUY,0.0075004782037445,272,5626.42827776,20.68539808
2019-09-30,2019-10-01,value:+5564.06,LS,BEEF3,L,BUY,0.00741806932442797,807,5564.057417811,6.894742773
2019-09-30,2019-10-01,momentum:+11527.50,LS,BHIA3,L,BUY,0.01533698610440475,58,11527.5,198.75
2019-09-30,2019-10-01,momentum:-2109.12,LS,BPAC11,S,SELL,-0.00281430951583295,-165,-2109.1200768,12.78254592
2019-09-30,2019-10-01,momentum:+354.98,LS,BPAN4,L,BUY,0.0004754853271303,50,358.56471845,7.171294369
2019-09-30,2019-10-01,momentum:-4434.08;value:+5562.51,LS,BRAP4,L,BUY,0.0015062084339256196,170,1128.4336187200001,6.637844816
2019-09-30,2019-10-01,value:+8424.89,LS,BRFS3,L,BUY,0.011242220261456859,230,8424.8853375,36.62993625
2019-09-30,2019-10-01,momentum:-4691.84,LS,BRKM5,S,SELL,-0.006247890587418,-174,-4691.84409054,26.96462121
2019-09-30,2019-10-01,value:+5562.87,LS,BRML3,L,BUY,0.00741806932442797,384,5555.63705088,14.46780482
2019-09-30,2019-10-01,momentum:+11237.22,LS,BRPR3,L,BUY,0.01500095640748905,106,11290.4804914,106.5139669
2019-09-30,2019-10-01,momentum:+570.18;value:-1089.39,LS,CIEL3,S,SELL,-0.0006918669332642204,-82,-522.399747742,6.370728631
2019-09-30,2019-10-01,momentum:-6275.33,LS,CMIG4,S,SELL,-0.0083679900379823,-1584,-6275.330018496,3.961698244
2019-09-30,2019-10-01,momentum:-371.58,LS,COGN3,S,SELL,-0.0004940128825638,-34,-371.57906196,10.92879594
