month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2018-06-29,2018-07-02,momentum,D10,ANIM3,L,SELL,-0.0238095238095238,4.351515142,-4104,-17858.618142768002
2018-06-29,2018-07-02,momentum,D10,AZZA3,L,BUY,0.0246913580246913,38.21048688,485,18532.0861368
2018-06-29,2018-07-02,momentum,D10,BRAP4,L,BUY,0.0246913580246913,5.809053414,3188,18519.262283832
2018-06-29,2018-07-02,momentum,D10,CZLT33,L,BUY,0.0246913580246913,29.1,636,18507.6
2018-06-29,2018-07-02,momentum,D10,ELPL3,L,BUY,0.0185185185185185,40.7,341,13878.7
2018-06-29,2018-07-02,momentum,D10,ENAT3,L,BUY,0.0246913580246913,10.23232637,1810,18520.5107297
2018-06-29,2018-07-02,momentum,D10,ENGI11,L,SELL,-0.0238095238095238,21.31052652,-838,-17858.22122376
2018-06-29,2018-07-02,momentum,D10,EQTL3,L,SELL,-0.0238095238095238,9.911029999,-1802,-17859.676058198
2018-06-29,2018-07-02,momentum,D10,FESA4,L,SELL,-0.0238095238095238,2.957077529,-6039,-17857.791197631002
2018-06-29,2018-07-02,momentum,D10,GOLL54,L,BUY,0.0008818342151675,0.133932672,4938,661.359534336
2018-06-29,2018-07-02,momentum,D10,LCAM3,L,SELL,-0.0238095238095238,6.859192828,-2603,-17854.478931284
2018-06-29,2018-07-02,momentum,D10,LINX3,L,BUY,0.0008818342151675,17.2263015,38,654.599457
2018-06-29,2018-07-02,momentum,D10,MGLU3,L,BUY,0.0008818342151675,37.92370907,17,644.70305419
2018-06-29,2018-07-02,momentum,D10,PRIO3,L,SELL,-0.0238095238095238,1.38876938,-12858,-17856.79668804
2018-06-29,2018-07-02,momentum,D10,PSSA3,L,SELL,-0.0238095238095238,14.17957063,-1259,-17852.079423170002
2018-06-29,2018-07-02,momentum,D10,RAPT4,L,BUY,0.0008818342151675,4.663755407,142,662.253267794
2018-06-29,2018-07-02,momentum,D10,RENT3,L,BUY,0.0246913580246913,19.32227109,958,18510.73570422
2018-06-29,2018-07-02,momentum,D10,TEND3,L,BUY,0.0246913580246913,10.79690849,1715,18516.69806035
2018-06-29,2018-07-02,momentum,D10,USIM5,L,BUY,0.0008818342151675,5.728923448,115,658.8261965199999
2018-06-29,2018-07-02,momentum,D10,VULC3,L,SELL,-0.0052910052910052,4.420396684,-898,-3969.516222232
2018-06-29,2018-07-02,momentum,D10,YDUQ3,L,BUY,0.0008818342151675,19.89702189,33,656.6017223700001
2018-06-29,2018-07-02,momentum,LS,AMAR3,S,SELL,-0.0008858782901927,15.44948551,-43,-664.32787693
2018-06-29,2018-07-02,momentum,LS,ANIM3,L,SELL,-0.0087494297125773,4.351515142,-1508,-6562.084834136001
2018-06-29,2018-07-02,momentum,LS,AZZA3,L,BUY,0.008743151780995,38.21048688,172,6572.20374336
2018-06-29,2018-07-02,momentum,LS,BEEF3,S,SELL,-0.0084308963602452,4.439370091,-1424,-6321.663009584
2018-06-29,2018-07-02,momentum,LS,BRAP4,L,BUY,0.0096897368204633,5.809053414,1251,7267.125820914
2018-06-29,2018-07-02,momentum,LS,BRFS3,S,SELL,-0.000506638188585,18.82574413,-20,-376.5148826
2018-06-29,2018-07-02,momentum,LS,CIEL3,S,SELL,-0.0093167746504379,11.22330015,-623,-6992.11599345
2018-06-29,2018-07-02,momentum,LS,CMIG4,,BUY,0.0096960147520456,1.91704197,3793,7271.34019221
2018-06-29,2018-07-02,momentum,LS,CSAN3,,BUY,0.0096960147520456,7.617312053,955,7274.533010615
2018-06-29,2018-07-02,momentum,LS,CSNA3,S,SELL,-0.000506638188585,4.479800194,-85,-380.78301649
2018-06-29,2018-07-02,momentum,LS,CZLT33,L,BUY,0.0096897368204633,29.1,250,7275.0
2018-06-29,2018-07-02,momentum,LS,DMMO3,S,SELL,-0.0084308963602452,13.41688901,-471,-6319.35472371
2018-06-29,2018-07-02,momentum,LS,ECOR3,S,SELL,-0.0093167746504379,6.532738605,-1070,-6990.03030735
2018-06-29,2018-07-02,momentum,LS,ELET3,L,BUY,0.0018931700789365,9.270702515,153,1418.417484795
2018-06-29,2018-07-02,momentum,LS,ELPL3,L,BUY,0.0162533785877919,40.7,300,12210.0
2018-06-29,2018-07-02,momentum,LS,EMBR3,,BUY,0.0096960147520456,23.95152932,304,7281.26491328
2018-06-29,2018-07-02,momentum,LS,ENAT3,L,BUY,0.0096897368204633,10.23232637,710,7264.9517227
2018-06-29,2018-07-02,momentum,LS,ENGI11,L,SELL,-0.007802844673109,21.31052652,-275,-5860.394793
2018-06-29,2018-07-02,momentum,LS,EQTL3,,SELL,-0.0096960147520456,9.911029999,-734,-7274.696019266
2018-06-29,2018-07-02,momentum,LS,EZTC3,,SELL,-0.0083108697874676,10.9586165,-569,-6235.4527885
2018-06-29,2018-07-02,momentum,LS,GOLL54,L,SELL,-6.277931582281358e-06,0.133932672,-35,-4.68764352
2018-06-29,2018-07-02,momentum,LS,GRND3,S,SELL,-0.0008858782901927,4.742792437,-140,-663.99094118
2018-06-29,2018-07-02,momentum,LS,HBOR3,,BUY,0.027596349678899,3.790012089,5461,20697.256018029
2018-06-29,2018-07-02,momentum,LS,HGTX3,S,SELL,-0.0102026529406306,13.33116986,-574,-7652.09149964
2018-06-29,2018-07-02,momentum,LS,LAME3,S,SELL,-0.0008858782901927,5.09988737,-130,-662.9853581
2018-06-29,2018-07-02,momentum,LS,LCAM3,,SELL,-0.0083108697874676,6.859192828,-909,-6235.006280652
2018-06-29,2018-07-02,momentum,LS,LEVE3,S,BUY,0.0003792401016076,11.84304937,24,284.23318487999995
2018-06-29,2018-07-02,momentum,LS,LIGT3,S,SELL,-0.0102026529406306,10.50364136,-729,-7657.154551439999
2018-06-29,2018-07-02,momentum,LS,MGLU3,L,BUY,0.0009403071078859,37.92370907,19,720.55047233
2018-06-29,2018-07-02,momentum,LS,MOTV3,S,SELL,-0.000506638188585,7.785961131,-49,-381.512095419
2018-06-29,2018-07-02,momentum,LS,MOVI3,S,SELL,-0.0008858782901927,4.215050782,-158,-665.9780235559999
2018-06-29,2018-07-02,momentum,LS,MYPK3,L,BUY,0.0009465850394682,15.50447611,46,713.20590106
2018-06-29,2018-07-02,momentum,LS,NEXP3,S,SELL,-0.000506638188585,158.8712826,-2,-317.7425652
2018-06-29,2018-07-02,momentum,LS,PRIO3,L,SELL,-0.0087494297125773,1.38876938,-4725,-6561.935320500001
2018-06-29,2018-07-02,momentum,LS,PSSA3,L,SELL,-0.0087494297125773,14.17957063,-463,-6565.14120169
2018-06-29,2018-07-02,momentum,LS,RAPT4,L,BUY,0.0009403071078859,4.663755407,151,704.227066457
2018-06-29,2018-07-02,momentum,LS,RENT3,L,BUY,0.0106363218599316,19.32227109,413,7980.09796017
2018-06-29,2018-07-02,momentum,LS,SEER3,S,SELL,-0.0084308963602452,13.10894763,-482,-6318.51275766
2018-06-29,2018-07-02,momentum,LS,TEND3,L,BUY,0.0096897368204633,10.79690849,673,7266.31941377
2018-06-29,2018-07-02,momentum,LS,TUPY3,S,SELL,-0.0008858782901927,13.98072772,-48,-671.07493056
2018-06-29,2018-07-02,momentum,LS,UGPA3,S,SELL,-0.000506638188585,18.6911854,-20,-373.823708
2018-06-29,2018-07-02,momentum,LS,USIM5,L,BUY,0.0009403071078859,5.728923448,123,704.657584104
2018-06-29,2018-07-02,momentum,LS,VULC3,L,SELL,-0.0058742082508307,4.420396684,-997,-4407.135493948
