month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2018-11-30,2018-12-03,value:-981.48,D10,AMAR3,S,SELL,-0.0013071895424836624,-42,-969.9380124,23.0937622
2018-11-30,2018-12-03,momentum:-1727.63,D10,AZZA3,S,SELL,-0.00231729055258465,-40,-1749.496588,43.7374147
2018-11-30,2018-12-03,momentum:+7351.46,D10,BRAP4,L,BUY,0.00980392156862745,1101,7351.457250789,6.677072889
2018-11-30,2018-12-03,value:-980.55,D10,CIEL3,S,SELL,-0.0013071895424836624,-141,-980.547971694,6.954240934
2018-11-30,2018-12-03,momentum:+7353.61,D10,CMIG4,L,BUY,0.00980392156862745,2165,7353.605951275,3.396584735
2018-11-30,2018-12-03,momentum:+7351.97,D10,CPFE3,L,BUY,0.00980392156862745,464,7351.9714008,15.84476595
2018-11-30,2018-12-03,value:-8333.75,D10,CPLE6,S,SELL,-0.011111111111111113,-4521,-8333.753097186,1.843342866
2018-11-30,2018-12-03,value:-981.50,D10,CRFB3,S,SELL,-0.0013071895424836624,-65,-981.49823915,15.09997291
2018-11-30,2018-12-03,value:-8333.12,D10,CSMG3,S,SELL,-0.011111111111111113,-904,-8328.510565159999,9.212954165
2018-11-30,2018-12-03,value:+7351.60,D10,DXCO3,L,BUY,0.00980392156862745,962,7355.419533462,7.645966251
2018-11-30,2018-12-03,value:-980.11,D10,ECOR3,S,SELL,-0.0013071895424836624,-114,-984.4323579539999,8.635371561
2018-11-30,2018-12-03,momentum:-6821.10,D10,ELPL3,S,SELL,-0.00909090909090905,-214,-6805.2,31.8
2018-11-30,2018-12-03,momentum:+7353.69,D10,EMBR3,L,BUY,0.00980392156862745,334,7353.692462200001,22.0170433
2018-11-30,2018-12-03,momentum:-1737.11;value:-980.20,D10,ENAT3,S,SELL,-0.0036244800950683124,-359,-2717.313409747,7.569118133
2018-11-30,2018-12-03,value:-980.07,D10,ENEV3,S,SELL,-0.0013071895424836624,-273,-980.0699999999999,3.59
2018-11-30,2018-12-03,momentum:-1736.57,D10,ENGI11,S,SELL,-0.00231729055258465,-62,-1750.68905612,28.23692026
