month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2012-10-31,2012-11-01,momentum,D10,APER3,L,BUY,0.007532956685499,274.027872,21,5754.585312
2012-10-31,2012-11-01,momentum,D10,AZZA3,L,BUY,0.0079365079365079,26.13352467,228,5958.44362476
2012-10-31,2012-11-01,momentum,D10,B3SA3,L,BUY,0.0153439153439153,2.67438615,4303,11507.88360345
2012-10-31,2012-11-01,momentum,D10,BEEF3,L,BUY,0.0228768720294144,7.625680014,2250,17157.780031500002
2012-10-31,2012-11-01,momentum,D10,CIEL3,L,BUY,0.0228768720294144,7.078642877,2424,17158.630333848
2012-10-31,2012-11-01,momentum,D10,CMIG4,L,BUY,0.0228768720294144,2.121554966,8087,17157.015010042
2012-10-31,2012-11-01,momentum,D10,CRUZ3,L,BUY,0.0074074074074074,23.21429829,239,5548.217291309999
2012-10-31,2012-11-01,momentum,D10,CSMG3,L,BUY,0.0079365079365079,6.707120599,887,5949.215971313
2012-10-31,2012-11-01,momentum,D10,EZTC3,L,BUY,0.0228768720294144,11.20921277,1531,17161.30475087
2012-10-31,2012-11-01,momentum,D10,GRND3,L,BUY,0.007532956685499,2.303151219,2453,5649.629940207
2012-10-31,2012-11-01,momentum,D10,HBOR3,L,BUY,0.0228768720294144,26.20283589,655,17162.85750795
2012-10-31,2012-11-01,momentum,D10,JHSF3,L,BUY,0.007532956685499,5.6495838,1000,5649.5838
2012-10-31,2012-11-01,momentum,D10,LEVE3,L,BUY,0.0228768720294144,8.26797228,2075,17156.042481
2012-10-31,2012-11-01,momentum,D10,MAGG3,L,BUY,0.0056497175141242,33.82541607,125,4228.17700875
2012-10-31,2012-11-01,momentum,D10,MILS3,L,BUY,0.007532956685499,26.33085061,215,5661.13288115
2012-10-31,2012-11-01,momentum,D10,MPLU3,L,BUY,0.0153439153439153,30.06601434,383,11515.28349222
2012-10-31,2012-11-01,momentum,D10,RADL3,L,BUY,0.0228768720294144,3.808846851,4505,17158.855063755
2012-10-31,2012-11-01,momentum,D10,SBSP3,L,BUY,0.0228768720294144,20.49413738,837,17153.59298706
2012-10-31,2012-11-01,momentum,D10,TAEE11,L,BUY,0.0228768720294144,5.548889614,3092,17157.166686488
2012-10-31,2012-11-01,momentum,D10,TIMS3,L,BUY,0.0074074074074074,4.327335051,1284,5556.298205484
2012-10-31,2012-11-01,momentum,D10,UGPA3,L,BUY,0.0153439153439153,15.06264363,764,11507.85973332
2012-10-31,2012-11-01,momentum,D10,VLID3,L,BUY,0.0149403640929064,20.27721175,553,11213.29809775
2012-10-31,2012-11-01,momentum,LS,AMER3,S,SELL,-0.0119769821838667,826.5826122,-11,-9092.4087342
2012-10-31,2012-11-01,momentum,LS,APER3,L,BUY,0.0032525441813472,274.027872,9,2466.250848
2012-10-31,2012-11-01,momentum,LS,AZZA3,L,BUY,0.0034267876196337,26.13352467,98,2561.08541766
2012-10-31,2012-11-01,momentum,LS,B3SA3,L,BUY,0.0071171742869316,2.67438615,1996,5338.0747554
2012-10-31,2012-11-01,momentum,LS,BBAS3,S,SELL,-0.0036903866672978,4.33436733,-639,-2769.66072387
2012-10-31,2012-11-01,momentum,LS,BEEF3,L,BUY,0.0103697184682789,7.625680014,1020,7778.19361428
2012-10-31,2012-11-01,momentum,LS,BPAN4,S,SELL,-0.0026168196368112,3.741002534,-525,-1964.02633035
2012-10-31,2012-11-01,momentum,LS,BRAP4,S,SELL,-0.0034890928490816,4.174751114,-627,-2617.568948478
2012-10-31,2012-11-01,momentum,LS,BRFS3,S,SELL,-0.0119769821838667,33.77697588,-266,-8984.67558408
2012-10-31,2012-11-01,momentum,LS,CIEL3,L,BUY,0.0103697184682789,7.078642877,1099,7779.428521823
2012-10-31,2012-11-01,momentum,LS,CMIG4,L,BUY,0.0103697184682789,2.121554966,3666,7777.620505356001
2012-10-31,2012-11-01,momentum,LS,CSMG3,L,BUY,0.0034267876196337,6.707120599,383,2568.827189417
2012-10-31,2012-11-01,momentum,LS,DASA3,S,SELL,-0.0119769821838667,12.56255331,-715,-8982.225616650001
2012-10-31,2012-11-01,momentum,LS,ELET3,S,SELL,-0.0119769821838667,7.613444002,-1180,-8983.86392236
2012-10-31,2012-11-01,momentum,LS,EZTC3,L,BUY,0.0103697184682789,11.20921277,694,7779.19366238
2012-10-31,2012-11-01,momentum,LS,GFSA3,S,SELL,-0.0119769821838667,3384.512481,-3,-10153.537443
2012-10-31,2012-11-01,momentum,LS,GOLL54,S,SELL,-0.0119769821838667,0.131332038,-68397,-8982.717403086
2012-10-31,2012-11-01,momentum,LS,GRND3,L,BUY,0.0032525441813472,2.303151219,1059,2439.037140921
