month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2019-08-30,2019-09-02,momentum:+7349.14,D10,ALPA4,L,BUY,0.00980392156862745,304,7337.073321440001,24.13510961
2019-08-30,2019-09-02,value:-140.01,D10,AMAR3,S,SELL,-0.00018832391713747426,-4,-140.01096244,35.00274061
2019-08-30,2019-09-02,momentum:-6911.50,D10,AMER3,S,SELL,-0.00980392156862745,-2,-9215.331452,4607.665726
2019-08-30,2019-09-02,value:+8333.68,D10,BEEF3,L,BUY,0.011111111111111113,1422,8333.675589654,5.860531357
2019-08-30,2019-09-02,momentum:+7352.23,D10,BPAN4,L,BUY,0.00980392156862745,910,7352.231642210001,8.079375431
2019-08-30,2019-09-02,value:+8334.03,D10,BRAP4,L,BUY,0.011111111111111113,1366,8337.082579542,6.103281537
2019-08-30,2019-09-02,value:+8335.05,D10,BRML3,L,BUY,0.011111111111111113,620,8335.046539,13.44362345
2019-08-30,2019-09-02,value:-139.99,D10,CIEL3,S,SELL,-0.00018832391713747426,-23,-139.994415468,6.086713716
2019-08-30,2019-09-02,momentum:+7352.40,D10,CPLE6,L,BUY,0.00980392156862745,2348,7350.8336463000005,3.130678725
2019-08-30,2019-09-02,momentum:+7353.44,D10,CSNA3,L,BUY,0.00980392156862745,833,7353.443821283,8.827663651
2019-08-30,2019-09-02,value:-8476.68,D10,DXCO3,S,SELL,-0.011299435028248588,-976,-8481.029273824,8.689579174
2019-08-30,2019-09-02,value:-8474.61,D10,ECOR3,S,SELL,-0.011299435028248588,-750,-8474.6066625,11.29947555
2019-08-30,2019-09-02,value:-146.01,D10,ELET3,S,SELL,-0.00018832391713747426,-4,-146.01427428,36.50356857
2019-08-30,2019-09-02,value:-141.22,D10,ENAT3,S,SELL,-0.00018832391713747426,-16,-141.220177888,8.826261118
2019-08-30,2019-09-02,value:-141.40,D10,FESA4,S,SELL,-0.00018832391713747426,-44,-139.81435974000001,3.177599085
2019-08-30,2019-09-02,value:-141.18,D10,GOLL54,S,SELL,-0.00018832391713747426,-329,-141.175438733,0.429104677
2019-08-30,2019-09-02,value:-137.33,D10,GUAR3,S,SELL,-0.00018832391713747426,-8,-146.48146904,18.31018363
2019-08-30,2019-09-02,momentum:-7248.29,D10,IRBR3,S,SELL,-0.00980392156862745,-8,-7731.5090544,966.4386318
2019-08-30,2019-09-02,value:-8476.22,D10,JBSS3,S,SELL,-0.011299435028248588,-416,-8466.04485376,20.35106936
2019-08-30,2019-09-02,value:+1977.46,D10,JHSF3,L,BUY,0.002636534839924672,708,1978.8542050199999,2.794991815
2019-08-30,2019-09-02,momentum:-7351.45,D10,LCAM3,S,SELL,-0.00980392156862745,-440,-7351.450515199999,16.70784208
2019-08-30,2019-09-02,momentum:-7353.50,D10,MGLU3,S,SELL,-0.00980392156862745,-84,-7353.504682440001,87.54172241
2019-08-30,2019-09-02,value:-142.61,D10,MYPK3,S,SELL,-0.00018832391713747426,-10,-150.1207396,15.01207396
2019-08-30,2019-09-02,momentum:+7358.63,D10,NATU3,L,BUY,0.00980392156862745,232,7374.52532952,31.78674711
2019-08-30,2019-09-02,value:-8471.36,D10,QUAL3,S,SELL,-0.011299435028248588,-372,-8482.76369412,22.80312821
2019-08-30,2019-09-02,value:-8478.08,D10,SAPR11,S,SELL,-0.011299435028248588,-412,-8478.08068488,20.57786574
2019-08-30,2019-09-02,value:+8336.20,D10,SMLS3,L,BUY,0.011111111111111113,294,8322.0514062,28.3062973
2019-08-30,2019-09-02,momentum:-7347.83,D10,SUZB3,S,SELL,-0.00980392156862745,-284,-7360.791403560001,25.91827959
2019-08-30,2019-09-02,momentum:-7353.28,D10,TASA4,S,SELL,-0.00980392156862745,-2810,-7353.28236384,2.616826464
2019-08-30,2019-09-02,momentum:+7354.23,D10,UNIP6,L,BUY,0.00980392156862745,518,7361.34007714,14.21108123
2019-08-30,2019-09-02,value:+8334.34,D10,VLID3,L,BUY,0.011111111111111113,1016,8330.240564784,8.199055674
2019-08-30,2019-09-02,value:-141.92,D10,VULC3,S,SELL,-0.00018832391713747426,-28,-144.49927968,5.16068856
2019-08-30,2019-09-02,momentum:-532.10,LS,AESB3,S,SELL,-0.00070636723848165,-51,-532.0977119700001,10.43328847
