month_end,trade_date,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2024-09-30,2024-10-01,momentum:+0.008333,D10,ABCB4,L,0.01499999999999995,0.0083333333333333,-0.00666666666666665,19.88292322,Financial Services
2024-09-30,2024-10-01,momentum:+0.008333,D10,AGRO3,L,0.0083333333333333,0.0083333333333333,0.0,23.79083061,Agriculture & Fisheries
2024-09-30,2024-10-01,momentum:+0.005263,D10,AMBP3,L,0.0,0.0052631578947368,0.0052631578947368,12.499,Other
2024-09-30,2024-10-01,momentum:+0.007018,D10,AURA33,L,0.0,0.0070175438596491,0.0070175438596491,19.49194728,Mining
2024-09-30,2024-10-01,value:+0.022069,D10,BEEF3,L,0.022758642323859716,0.022068511198945994,-0.0006901311249137265,5.613506289,Food & Beverage
2024-09-30,2024-10-01,momentum:+0.000000,D10,BIOM3,,0.00666666666666665,0.0,-0.00666666666666665,10.14394647,Other
2024-09-30,2024-10-01,value:+0.022069,D10,BMOB3,L,0.022758642323859716,0.022068511198945994,-0.0006901311249137265,12.65247879,Software & Data
2024-09-30,2024-10-01,value:+0.007576,D10,BRAP4,L,0.015512265512265512,0.0075757575757575794,-0.007936507936507933,17.95687953,Other
2024-09-30,2024-10-01,momentum:+0.023014,D10,BRFS3,L,0.0226628352490421,0.0230137124420246,0.00035087719298245,23.20382416,Food & Beverage
2024-09-30,2024-10-01,momentum:+0.000000,D10,BRIT3,,0.00666666666666665,0.0,-0.00666666666666665,3.0,Other
2024-09-30,2024-10-01,momentum:+0.007018,D10,BRKM5,L,0.0,0.0070175438596491,0.0070175438596491,19.96,Chemical
2024-09-30,2024-10-01,momentum:+0.007663,D10,CBAV3,L,0.0076628352490421,0.0076628352490421,0.0,5.48,Mining
2024-09-30,2024-10-01,momentum:+0.023014;value:+0.022069,D10,CEAB3,L,0.04542147757290181,0.045082223640970594,-0.0003392539319312765,9.974154027,Trade
2024-09-30,2024-10-01,momentum:+0.007663,D10,CIEL3,L,0.0143295019157088,0.0076628352490421,-0.00666666666666665,,Software & Data
2024-09-30,2024-10-01,momentum:+0.023014,D10,CLSA3,L,0.01599616858237545,0.0230137124420246,0.0070175438596491,9.1,Trade
2024-09-30,2024-10-01,momentum:+0.015351;value:+0.022069,D10,CMIG4,L,0.031091975657193016,0.037419388391928446,0.006327412734735374,10.19057702,Electric Power
2024-09-30,2024-10-01,value:+0.007576,D10,CMIN3,L,0.0075757575757575794,0.0075757575757575794,0.0,6.181201172,Mining
2024-09-30,2024-10-01,value:+0.022069,D10,CPFE3,L,0.022758642323859716,0.022068511198945994,-0.0006901311249137265,31.50466316,Electric Power
2024-09-30,2024-10-01,momentum:+0.023014,D10,CPLE6,L,0.0226628352490421,0.0230137124420246,0.00035087719298245,9.569073238,Electric Power
2024-09-30,2024-10-01,momentum:+0.015351,D10,CSMG3,L,0.0083333333333333,0.01535087719298245,0.0070175438596491,21.80275153,Other
2024-09-30,2024-10-01,momentum:+0.023014,D10,CSNA3,L,0.0226628352490421,0.0230137124420246,0.00035087719298245,12.24226115,Basic & Fabricated Metal
