month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2012-02-29,2012-03-01,value:+9614.29,D10,ALOS3,L,BUY,0.012820512820512824,488,9624.15579624,19.72163073
2012-02-29,2012-03-01,value:-5093.60,D10,AMER3,S,SELL,-0.006787330316742078,-6,-5556.6594384,926.1099064
2012-02-29,2012-03-01,momentum:-9143.86,D10,APER3,S,SELL,-0.0121212121212121,-30,-8993.962686,299.7987562
2012-02-29,2012-03-01,value:-5091.05,D10,BRAP4,S,SELL,-0.006787330316742078,-1041,-5091.048479844,4.890536484
2012-02-29,2012-03-01,value:-5088.66,D10,BRPR3,S,SELL,-0.006787330316742078,-50,-5140.05726,102.8011452
2012-02-29,2012-03-01,momentum:+8929.73,D10,BRSR6,L,BUY,0.0119047619047619,1170,8925.91350651,7.628985903
2012-02-29,2012-03-01,value:-5092.14,D10,CIEL3,S,SELL,-0.006787330316742078,-733,-5092.141457073,6.946986981
2012-02-29,2012-03-01,momentum:+2110.45;value:-11029.95,D10,CNFB4,S,SELL,-0.011892029539088375,-1540,-8916.6,5.79
2012-02-29,2012-03-01,value:-5090.23,D10,CPLE6,S,SELL,-0.006787330316742078,-2922,-5090.2252063920005,1.742034636
2012-02-29,2012-03-01,momentum:-162.85,D10,CRUZ3,S,SELL,-0.0002164502164502,-8,-173.70836728,21.71354591
2012-02-29,2012-03-01,value:+9615.67,D10,CSAN3,L,BUY,0.012820512820512824,2022,9615.672423504,4.755525432
2012-02-29,2012-03-01,value:-5091.31,D10,CSMG3,S,SELL,-0.006787330316742078,-859,-5091.311658339,5.927021721
2012-02-29,2012-03-01,momentum:-157.85,D10,CTIP3,S,SELL,-0.0002164502164502,-6,-157.84726494,26.30787749
2012-02-29,2012-03-01,value:+9615.18,D10,DXCO3,L,BUY,0.012820512820512824,2298,9617.270097569999,4.185060965
2012-02-29,2012-03-01,momentum:-175.41,D10,ENEV3,S,SELL,-0.0002164502164502,-1,-175.4080276,175.4080276
2012-02-29,2012-03-01,value:+9615.58,D10,EQTL3,L,BUY,0.012820512820512824,5050,9616.5271804,1.904262808
2012-02-29,2012-03-01,momentum:-163.35,D10,EZTC3,S,SELL,-0.0002164502164502,-20,-163.35133028,8.167566514
2012-02-29,2012-03-01,momentum:-9091.60,D10,LAME3,S,SELL,-0.0121212121212121,-2872,-9091.598857536,3.165598488
2012-02-29,2012-03-01,value:+9615.03,D10,MGLU3,L,BUY,0.012820512820512824,2934,9615.034569798001,3.277107897
2012-02-29,2012-03-01,value:-1414.00,D10,MILK33,S,SELL,-0.0018853695324283516,-354,-1416.0,4.0
2012-02-29,2012-03-01,momentum:+8932.28,D10,MPLU3,L,BUY,0.0119047619047619,404,8932.27738596,22.10959749
2012-02-29,2012-03-01,momentum:-161.53,D10,ODPV3,S,SELL,-0.0002164502164502,-32,-159.043864832,4.970120776
2012-02-29,2012-03-01,momentum:-162.15,D10,POMO4,S,SELL,-0.0002164502164502,-75,-162.147582975,2.161967773
2012-02-29,2012-03-01,value:-5089.67,D10,RAPT4,S,SELL,-0.006787330316742078,-881,-5089.665979281001,5.777146401
2012-02-29,2012-03-01,momentum:-157.44,D10,RPMG3,S,SELL,-0.0002164502164502,-6,-145.3326627,24.22211045
2012-02-29,2012-03-01,momentum:-164.45,D10,SBSP3,S,SELL,-0.0002164502164502,-10,-156.6220588,15.66220588
2012-02-29,2012-03-01,momentum:-148.60,D10,TCSA3,S,SELL,-0.0002164502164502,-2,-148.5998523,74.29992615
2012-02-29,2012-03-01,momentum:-163.42,D10,VALE3,S,SELL,-0.0002164502164502,-9,-163.41904404000002,18.15767156
2012-02-29,2012-03-01,momentum:-290.40,D10,VSTE3,S,SELL,-0.0002164502164502,0,0.0,580.791618
2012-02-29,2012-03-01,momentum:-4713.34;value:-7385.11,LS,AEDU3,S,SELL,-0.016131204331112967,-1603,-12098.440403378,7.547373926
2012-02-29,2012-03-01,value:+6251.76,LS,ALOS3,L,BUY,0.00832988368794037,317,6251.756941410001,19.72163073
2012-02-29,2012-03-01,momentum:+3241.38;value:-4167.49,LS,AMER3,S,SELL,-0.0012467659094595237,-1,-926.1099064,926.1099064
2012-02-29,2012-03-01,value:-7925.82,LS,ARTR3,S,SELL,-0.010569126259090164,-623,-7925.822970519999,12.72202724
2012-02-29,2012-03-01,value:-3978.45,LS,BRAP4,S,SELL,-0.005303718091050974,-814,-3980.8966979760003,4.890536484
2012-02-29,2012-03-01,value:-3957.84,LS,BRPR3,S,SELL,-0.005303718091050974,-38,-3906.4435175999997,102.8011452
2012-02-29,2012-03-01,momentum:+4134.91,LS,BRSR6,L,BUY,0.0055123396239345,542,4134.9103594260005,7.628985903
2012-02-29,2012-03-01,value:-3977.15,LS,CIEL3,S,SELL,-0.005303718091050974,-572,-3973.676553132,6.946986981
2012-02-29,2012-03-01,momentum:+4834.65,LS,CNFB4,L,BUY,0.0064475172249577,835,4834.65,5.79
2012-02-29,2012-03-01,value:+2542.31,LS,CPFE3,L,BUY,0.003389561233384613,200,2542.305764,12.71152882
2012-02-29,2012-03-01,value:-3977.94,LS,CPLE6,S,SELL,-0.005303718091050974,-2284,-3978.807108624,1.742034636
2012-02-29,2012-03-01,momentum:-2421.06,LS,CRUZ3,S,SELL,-0.00322409213786485,-112,-2431.91714192,21.71354591
2012-02-29,2012-03-01,value:+5930.14,LS,CSAN3,L,BUY,0.007907689732811736,1247,5930.1402137039995,4.755525432
2012-02-29,2012-03-01,momentum:-702.35;value:-3977.03,LS,CSMG3,S,SELL,-0.0062388956920741735,-790,-4682.34715959,5.927021721
2012-02-29,2012-03-01,momentum:-2420.32;value:+13.15,LS,CTIP3,S,SELL,-0.0032128114356845872,-92,-2420.32472908,26.30787749
2012-02-29,2012-03-01,value:+6248.30,LS,DXCO3,L,BUY,0.00832988368794037,1493,6248.296020745,4.185060965
2012-02-29,2012-03-01,momentum:+3045.25;value:+17.34,LS,ELET3,L,BUY,0.004079513585951972,265,3062.5835721,11.55691914
2012-02-29,2012-03-01,value:+2526.26,LS,ENAT3,L,BUY,0.0033669998290240914,304,2522.1155104,8.2964326
2012-02-29,2012-03-01,momentum:-2455.71,LS,ENEV3,S,SELL,-0.00322409213786485,-14,-2455.7123864,175.4080276
2012-02-29,2012-03-01,value:+21431.53,LS,EQTL3,L,BUY,0.028575122738195433,11254,21430.573641232,1.904262808
2012-02-29,2012-03-01,momentum:-2417.60,LS,EZTC3,S,SELL,-0.00322409213786485,-296,-2417.599688144,8.167566514
2012-02-29,2012-03-01,value:-7384.15,LS,FLRY3,S,SELL,-0.009844407994838617,-1131,-7384.150245225001,6.528868475
2012-02-29,2012-03-01,momentum:+2162.33,LS,GFSA3,L,BUY,0.00405695218159145,0,0.0,4324.654837
2012-02-29,2012-03-01,momentum:+3042.71;value:-7366.37,LS,GOLL54,S,SELL,-0.0057648944088866455,-22301,-4323.657555795,0.193877295
2012-02-29,2012-03-01,momentum:+3044.55,LS,HYPE3,L,BUY,0.00405695218159145,400,3040.7522352,7.601880588
2012-02-29,2012-03-01,momentum:+3047.35,LS,LAND3,L,BUY,0.00405695218159145,111,3047.3512539000003,27.4536149
2012-02-29,2012-03-01,value:-7382.35,LS,LREN3,S,SELL,-0.009844407994838617,-1144,-7385.581015384,6.455927461
2012-02-29,2012-03-01,momentum:-7265.35;value:-11624.56,LS,LUPA3,S,SELL,-0.025074632038799314,-20,-19374.26354,968.713177
2012-02-29,2012-03-01,value:+5736.58,LS,MGLU3,L,BUY,0.007647967197579424,1750,5734.93881975,3.277107897
2012-02-29,2012-03-01,momentum:+3042.00;value:-3978.00,LS,MILK33,S,SELL,-0.0012467659094595237,-234,-936.0,4.0
2012-02-29,2012-03-01,value:+2199.00,LS,MMXM3,L,BUY,0.003389561233384613,2,2931.994974,1465.997487
2012-02-29,2012-03-01,momentum:+4830.95;value:+9905.10,LS,MPLU3,L,BUY,0.019658925048820407,666,14724.99192834,22.10959749
2012-02-29,2012-03-01,momentum:-2417.96;value:+2542.22,LS,ODPV3,L,BUY,0.0001654690955197628,25,124.2530194,4.970120776
2012-02-29,2012-03-01,momentum:+3160.00,LS,OSXB3,L,BUY,0.00405695218159145,2,3160.0,1580.0
