month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2014-09-30,2014-10-01,momentum:+9039.24,D10,AMER3,L,BUY,0.01287138787138785,3,9039.242874,3013.080958
2014-09-30,2014-10-01,momentum:+9655.00,D10,BBSE3,L,BUY,0.01287138787138785,718,9654.99524044,13.44706858
2014-09-30,2014-10-01,value:+6182.76,D10,BEEF3,L,BUY,0.008241758241758244,714,6182.756235012,8.659322458
2014-09-30,2014-10-01,momentum:+9653.20,D10,COGN3,L,BUY,0.01287138787138785,738,9659.74503258,13.08908541
2014-09-30,2014-10-01,value:+5982.83,D10,CSMG3,L,BUY,0.00797720797720798,1287,5982.831888461999,4.648665026
2014-09-30,2014-10-01,momentum:+6180.32,D10,CSNA3,L,BUY,0.0082417582417582,1337,6180.317241945,4.622525985
2014-09-30,2014-10-01,value:+5751.33,D10,CVCB3,L,BUY,0.007671957671957674,465,5751.3259020000005,12.3684428
2014-09-30,2014-10-01,value:+8958.43,D10,DXCO3,L,BUY,0.01194546194546195,1796,8960.921090204,4.989376999
2014-09-30,2014-10-01,momentum:+9652.50,D10,EMBR3,L,BUY,0.01287138787138785,418,9640.96515492,23.06450994
2014-09-30,2014-10-01,value:+8959.80,D10,ENAT3,L,BUY,0.01194546194546195,1712,8959.803936944001,5.233530337
2014-09-30,2014-10-01,value:+5748.71,D10,FIBR3,L,BUY,0.007671957671957674,262,5748.7127715999995,21.9416518
2014-09-30,2014-10-01,value:+8957.43,D10,GETI3,L,BUY,0.01194546194546195,580,8949.7148356,15.43054282
2014-09-30,2014-10-01,momentum:+10212.60;value:+8753.66,D10,GFSA3,L,BUY,0.024816849816849798,6,17507.321694000002,2917.886949
2014-09-30,2014-10-01,momentum:+9653.51,D10,GOLL54,L,BUY,0.01287138787138785,65122,9653.435276642,0.148236161
2014-09-30,2014-10-01,momentum:+9655.19;value:+5981.27,D10,GUAR3,L,BUY,0.02084859584859583,1579,15636.456879435,9.902759265
2014-09-30,2014-10-01,value:+3202.56,D10,HBOR3,L,BUY,0.004273504273504274,186,3211.19595096,17.26449436
2014-09-30,2014-10-01,momentum:+2976.48;value:+5754.72,D10,JBSS3,L,BUY,0.011640211640211624,1520,8734.06678792,5.746096571
2014-09-30,2014-10-01,momentum:+3471.39,D10,KEPL3,L,BUY,0.0046296296296296,890,3471.3853157099998,3.900432939
2014-09-30,2014-10-01,momentum:+3205.03,D10,MDIA3,L,BUY,0.00427350427350425,122,3191.94752338,26.16350429
2014-09-30,2014-10-01,value:+8958.89,D10,MGLU3,L,BUY,0.01194546194546195,4166,8959.968354818,2.150736523
