month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,AMAR3,L,SELL,-0.003174603174603191,15.44948551,-154,-2379.22076854,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,ANIM3,L,CLOSE,-0.0714285714285714,4.351515142,-12311,-53571.502913162,exit
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,AZZA3,L,OPEN,0.074074074074074,38.21048688,1454,55558.04792352,add
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,BRAP4,L,OPEN,0.074074074074074,5.809053414,9564,55557.786851496,add
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,BRAP4,L,SELL,-0.003174603174603191,5.809053414,-410,-2381.71189974,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,CIEL3,L,SELL,-0.003174603174603191,11.22330015,-212,-2379.3396318,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,CPLE6,L,SELL,-0.003174603174603191,1.227010435,-1940,-2380.4002439,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,CRFB3,L,SELL,-0.003174603174603191,13.20778968,-180,-2377.4021424,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,CSMG3,L,SELL,-0.003174603174603191,7.264612023,-328,-2382.792743544,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,CZLT33,L,OPEN,0.074074074074074,29.1,1909,55551.9,add
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,CZLT33,L,OPEN,0.06349206349206349,29.1,1636,47607.600000000006,add
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,ELPL3,L,OPEN,0.0555555555555555,40.7,1024,41676.8,add
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,ENAT3,L,OPEN,0.074074074074074,10.23232637,5429,55551.29986273,add
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,ENGI11,L,CLOSE,-0.0714285714285714,21.31052652,-2514,-53574.66367128,exit
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,EQTL3,L,CLOSE,-0.0714285714285714,9.911029999,-5405,-53569.117144595,exit
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,FESA4,L,CLOSE,-0.0714285714285714,2.957077529,-18116,-53570.416515364006,exit
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,FESA4,L,SELL,-0.003174603174603191,2.957077529,-805,-2380.4474108450004,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,FIBR3,L,OPEN,0.06349206349206349,67.21145974,708,47585.71349592,add
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,GOLL54,L,BUY,0.0026455026455026,0.133932672,14814,1984.078603008,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,GUAR3,L,SELL,-0.003174603174603191,9.806123375,-243,-2382.887980125,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,ISAE4,L,SELL,-0.003174603174603191,7.883146402,-302,-2380.710213404,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,LCAM3,L,CLOSE,-0.0714285714285714,6.859192828,-7810,-53570.29598668,exit
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,LINX3,L,BUY,0.0026455026455026,17.2263015,115,1981.0246725,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,MGLU3,L,BUY,0.0026455026455026,37.92370907,52,1972.03287164,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,MPLU3,L,SELL,-0.003174603174603191,28.38006742,-84,-2383.9256632799998,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,PRIO3,L,CLOSE,-0.0714285714285714,1.38876938,-38575,-53571.7788335,exit
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,PRIO3,L,SELL,-0.003174603174603191,1.38876938,-1714,-2380.35071732,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,PSSA3,L,CLOSE,-0.0714285714285714,14.17957063,-3778,-53570.417840140006,exit
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,RAPT4,L,BUY,0.0026455026455026,4.663755407,425,1982.096047975,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,RENT3,L,OPEN,0.074074074074074,19.32227109,2875,55551.52938375,add
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,SAPR11,L,SELL,-0.003174603174603191,10.04684242,-237,-2381.1016535400004,reweight
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,SMTO3,L,OPEN,0.06349206349206349,13.42705101,3547,47625.74993247,add
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,SUZB3,L,CLOSE,-0.06666666666666668,39.68717221,-1260,-50005.8369846,exit
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,TEND3,L,OPEN,0.074074074074074,10.79690849,5146,55560.89108954,add
2018-06-29 00:00:00,2018-07-02 00:00:00,value,2,D10,TPIS3,L,CLOSE,-0.06666666666666668,5.825033554,-8584,-50002.088027536,exit
2018-06-29 00:00:00,2018-07-02 00:00:00,momentum,2,D10,USIM5,L,BUY,0.0026455026455026,5.728923448,346,1982.207513008,reweight
