month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2015-04-30,2015-05-04,momentum:-11362.86,D10,ANIM3,S,SELL,-0.01515151515151515,-2042,-11362.861911086,5.564574883
2015-04-30,2015-05-04,momentum:-950.00,D10,BBSE3,S,SELL,-0.00126262626262625,-62,-942.39915122,15.19998631
2015-04-30,2015-05-04,momentum:-11355.15,D10,BRFS3,S,SELL,-0.01515151515151515,-186,-11355.15065502,61.04919707
2015-04-30,2015-05-04,momentum:+10413.48,D10,CIEL3,L,BUY,0.01388888888888885,561,10413.47793486,18.56234926
2015-04-30,2015-05-04,value:+263.61,D10,CMIG4,L,BUY,0.0003523608174770959,89,263.607581838,2.961882942
2015-04-30,2015-05-04,momentum:-11366.04,D10,COGN3,S,SELL,-0.01515151515151515,-1180,-11361.22205158,9.628154281
2015-04-30,2015-05-04,value:+264.55,D10,CSMG3,L,BUY,0.0003523608174770959,97,264.553830857,2.727359081
2015-04-30,2015-05-04,momentum:+10415.52,D10,CYRE3,L,BUY,0.01388888888888885,1410,10415.52059076,7.386894036
2015-04-30,2015-05-04,value:+264.25,D10,DXCO3,L,BUY,0.0003523608174770959,54,261.827384094,4.848655261
2015-04-30,2015-05-04,momentum:-941.82,D10,EMBR3,S,SELL,-0.00126262626262625,-42,-953.17008612,22.69452586
2015-04-30,2015-05-04,value:+264.39,D10,ENAT3,L,BUY,0.0003523608174770959,64,266.472511296,4.163632989
2015-04-30,2015-05-04,momentum:+10416.13,D10,EQTL3,L,BUY,0.01388888888888885,1988,10418.746028935999,5.240817922
2015-04-30,2015-05-04,value:+266.52,D10,FIBR3,L,BUY,0.0003523608174770959,8,284.29108176,35.53638522
2015-04-30,2015-05-04,value:-11362.91,D10,GETI3,S,SELL,-0.01515151515151515,-815,-11362.909617849999,13.94222039
2015-04-30,2015-05-04,value:-11231.87,D10,GFSA3,S,SELL,-0.01515151515151515,-4,-11231.866204,2807.966551
2015-04-30,2015-05-04,value:+11627.08,D10,GGBR4,L,BUY,0.015503875968992246,2290,11624.53974212,5.076218228
2015-04-30,2015-05-04,momentum:-11363.62,D10,GOLL54,S,SELL,-0.01515151515151515,-113790,-11363.56563819,0.099864361
2015-04-30,2015-05-04,momentum:+10417.23,D10,GRND3,L,BUY,0.01388888888888885,3420,10418.748516900001,3.046417695
2015-04-30,2015-05-04,value:-2643.16,D10,GUAR3,S,SELL,-0.003523608174770966,-324,-2643.161167836,8.157904839
2015-04-30,2015-05-04,value:+11625.45,D10,HGTX3,L,BUY,0.015503875968992246,860,11625.4516974,13.51796709
2015-04-30,2015-05-04,momentum:-946.69,D10,ISAE4,S,SELL,-0.00126262626262625,-202,-949.0349740820001,4.698192941
2015-04-30,2015-05-04,momentum:+10416.30,D10,JBSS3,L,BUY,0.01388888888888885,1036,10411.27948252,10.04949757
2015-04-30,2015-05-04,momentum:-11364.17,D10,MBRF3,S,SELL,-0.01515151515151515,-4411,-11364.165089013,2.576323983
2015-04-30,2015-05-04,value:+264.48,D10,MGLU3,L,BUY,0.0003523608174770959,180,265.21543962,1.473419109
2015-04-30,2015-05-04,momentum:-947.37,D10,MRVE3,S,SELL,-0.00126262626262625,-196,-947.3743717479999,4.833542713
2015-04-30,2015-05-04,value:+263.83,D10,PSSA3,L,BUY,0.0003523608174770959,24,263.82671544,10.99277981
2015-04-30,2015-05-04,momentum:-948.36,D10,RADL3,S,SELL,-0.00126262626262625,-160,-945.4025760000001,5.9087661
2015-04-30,2015-05-04,momentum:-943.43,D10,SMLS3,S,SELL,-0.00126262626262625,-32,-958.40193408,29.95006044
2015-04-30,2015-05-04,value:+262.70,D10,TOTS3,L,BUY,0.0003523608174770959,26,262.70356736,10.10398336
2015-04-30,2015-05-04,momentum:+10417.52,D10,UGPA3,L,BUY,0.01388888888888885,395,10417.52256575,26.37347485
2015-04-30,2015-05-04,value:-8631.58,LS,ABEV3,S,SELL,-0.011508514765812503,-674,-8625.184921979999,12.79701027
2015-04-30,2015-05-04,momentum:+6300.04,LS,ALPA4,L,BUY,0.0083985843070338,944,6300.044201328,6.673775637
2015-04-30,2015-05-04,momentum:-5367.03,LS,ANIM3,S,SELL,-0.00715611197213235,-964,-5364.250187212,5.564574883
2015-04-30,2015-05-04,momentum:-5512.75,LS,APER3,S,SELL,-0.00734570496028685,-170,-5512.7460974000005,32.42791822
2015-04-30,2015-05-04,momentum:-5606.52,LS,ARTR3,S,SELL,-0.007477871520517,-583,-5606.522522513,9.616676711
2015-04-30,2015-05-04,value:-8472.08,LS,AZZA3,S,SELL,-0.011295397480388556,-452,-8472.083506160001,18.74354758
2015-04-30,2015-05-04,momentum:+6390.22,LS,B3SA3,L,BUY,0.0085205842087847,2249,6390.215698308,2.841358692
2015-04-30,2015-05-04,momentum:-402.80,LS,BBSE3,S,SELL,-0.00053438233514105,-26,-395.19964405999997,15.19998631
2015-04-30,2015-05-04,momentum:+6299.32;value:-8631.75,LS,BRAP4,S,SELL,-0.003109930458778703,-1061,-2332.42970028,2.19833148
2015-04-30,2015-05-04,momentum:-5189.18;value:+11110.95,LS,BRFS3,L,BUY,0.0078791096571517,97,5921.77211579,61.04919707
2015-04-30,2015-05-04,momentum:+6088.45,LS,CIEL3,L,BUY,0.00811964556489515,328,6088.450557280001,18.56234926
2015-04-30,2015-05-04,value:-1599.42,LS,CMIG4,S,SELL,-0.002131833693256933,-540,-1599.4167886799999,2.961882942
2015-04-30,2015-05-04,value:+11101.26,LS,COGN3,L,BUY,0.0148000331413422,1153,11101.261885993,9.628154281
2015-04-30,2015-05-04,momentum:+473.27,LS,CPLE6,L,BUY,0.000631363719981,286,473.27264384399996,1.654799454
2015-04-30,2015-05-04,momentum:-91.37;value:-61.37,LS,CSMG3,S,SELL,-0.00020359428142919768,-56,-152.732108536,2.727359081
2015-04-30,2015-05-04,momentum:+4967.69,LS,CYRE3,L,BUY,0.0066217296369913,672,4963.992792192,7.386894036
2015-04-30,2015-05-04,momentum:+878.51,LS,CZLT33,L,BUY,0.00117487924849785,42,889.0899276,21.1688078
2015-04-30,2015-05-04,value:+425.55,LS,DAGB33,L,BUY,0.00042623457084789196,1,425.5499743,425.5499743
2015-04-30,2015-05-04,value:-60.61,LS,DXCO3,S,SELL,-8.15943796782977e-05,-12,-58.183863132,4.848655261
2015-04-30,2015-05-04,momentum:-100.30,LS,EGIE3,S,SELL,-0.0001321665602301,-6,-92.58518952,15.43086492
2015-04-30,2015-05-04,momentum:-5417.94,LS,ELET3,S,SELL,-0.00722370505853595,-970,-5417.93703312,5.585502096
2015-04-30,2015-05-04,momentum:+249.64,LS,EMBR3,L,BUY,0.00033216987278175,11,249.63978446,22.69452586
2015-04-30,2015-05-04,value:-60.37,LS,ENAT3,S,SELL,-8.15943796782977e-05,-14,-58.290861846,4.163632989
2015-04-30,2015-05-04,value:+791.98,LS,ENBR3,L,BUY,0.0010540412535125522,110,795.5960353,7.23269123
2015-04-30,2015-05-04,momentum:+4965.67;value:+10940.21,LS,EQTL3,L,BUY,0.02120864549290955,3035,15905.88239327,5.240817922
2015-04-30,2015-05-04,value:-8423.90,LS,GFSA3,S,SELL,-0.011508514765812503,-3,-8423.899653,2807.966551
2015-04-30,2015-05-04,momentum:+474.63;value:+9918.93,LS,GGBR4,L,BUY,0.013855769111119553,2048,10396.094930944,5.076218228
2015-04-30,2015-05-04,momentum:-15643.00,LS,GOLL54,S,SELL,-0.0208573649655904,-156642,-15642.953235762,0.099864361
2015-04-30,2015-05-04,momentum:+6089.79,LS,GRND3,L,BUY,0.00811964556489515,1999,6089.788972305,3.046417695
2015-04-30,2015-05-04,value:-7909.09,LS,GUAR3,S,SELL,-0.010545541556199972,-970,-7913.167693830001,8.157904839
2015-04-30,2015-05-04,momentum:-94.63;value:+10706.23,LS,HGTX3,L,BUY,0.014156446742900205,785,10611.60416565,13.51796709
2015-04-30,2015-05-04,momentum:+249.00;value:+2468.90,LS,ISAE4,L,BUY,0.0036236882483114477,578,2715.555519898,4.698192941
2015-04-30,2015-05-04,momentum:+5617.67;value:-8205.41,LS,JBSS3,S,SELL,-0.003451905047024544,-258,-2592.77037306,10.04949757
2015-04-30,2015-05-04,momentum:-5417.63,LS,LIGT3,S,SELL,-0.00722370505853595,-327,-5417.63010432,16.56767616
2015-04-30,2015-05-04,momentum:-5366.48,LS,MBRF3,S,SELL,-0.00715611197213235,-2083,-5366.482856589,2.576323983
2015-04-30,2015-05-04,value:-8791.88,LS,MEAL3,S,SELL,-0.011721632051236448,-1324,-8788.55761498,6.637883395
2015-04-30,2015-05-04,value:-61.15,LS,MGLU3,S,SELL,-8.15943796782977e-05,-42,-61.883602577999994,1.473419109
2015-04-30,2015-05-04,momentum:+881.98,LS,MILS3,L,BUY,0.00117487924849785,140,885.14409606,6.322457829
2015-04-30,2015-05-04,value:+11257.49,LS,MOTV3,L,BUY,0.015013150426766146,1010,11263.0650253,11.15154953
2015-04-30,2015-05-04,momentum:+649.06,LS,MPLU3,L,BUY,0.0008665522079228,26,649.05914112,24.96381312
2015-04-30,2015-05-04,momentum:-224.76,LS,MRVE3,S,SELL,-0.0002991938471992,-46,-222.342964798,4.833542713
2015-04-30,2015-05-04,value:+161.24,LS,MULT3,L,BUY,0.00021311728542394714,12,161.23622388,13.43635199
2015-04-30,2015-05-04,momentum:+6391.15,LS,MYPK3,L,BUY,0.0085205842087847,834,6391.150338204,7.663249806
2015-04-30,2015-05-04,value:+11099.54,LS,ODPV3,L,BUY,0.0148000331413422,1840,11099.53512096,6.032356044
2015-04-30,2015-05-04,momentum:-5510.08;value:-8630.99,LS,PETR4,S,SELL,-0.018854219726099353,-4010,-14141.07812598,3.526453398
2015-04-30,2015-05-04,value:+2468.82,LS,POMO4,L,BUY,0.003291518375529698,1590,2468.0430908099997,1.552228359
2015-04-30,2015-05-04,momentum:-98.94;value:-60.46,LS,PSSA3,S,SELL,-0.0002137609399083977,-14,-153.89891734,10.99277981
2015-04-30,2015-05-04,momentum:-401.80,LS,RADL3,S,SELL,-0.00053438233514105,-68,-401.7960948,5.9087661
2015-04-30,2015-05-04,value:+2328.44,LS,RAPT4,L,BUY,0.0031042805670911874,795,2328.4370999099997,2.928851698
2015-04-30,2015-05-04,momentum:+881.60,LS,RSID3,L,BUY,0.00117487924849785,76,881.6,11.6
2015-04-30,2015-05-04,value:-8789.37,LS,RUMO3,S,SELL,-0.011721632051236448,-671,-8789.372038810001,13.09891511
2015-04-30,2015-05-04,momentum:-92.06,LS,SBSP3,S,SELL,-0.0001219999017509,-6,-84.97644288000001,14.16274048
2015-04-30,2015-05-04,momentum:-5419.04;value:-10938.33,LS,SEER3,S,SELL,-0.021810620914454203,-1387,-16357.37456368,11.79334864
2015-04-30,2015-05-04,momentum:+254.58,LS,SMLS3,L,BUY,0.00033216987278175,8,239.60048352,29.95006044
2015-04-30,2015-05-04,value:+11102.58,LS,TCSA3,L,BUY,0.0148000331413422,342,11118.83896368,32.51122504
2015-04-30,2015-05-04,momentum:+475.02,LS,TIMS3,L,BUY,0.000631363719981,75,475.01756197500004,6.333567493
