month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,B3SA3,L,OPEN,0.0909090909090909,2.430631739,28051,68181.650910689,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,BEEF3,L,OPEN,0.0930232558139534,8.269139549,8437,69766.73037491301,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,CIEL3,L,BUY,0.0021141649048625,15.04304621,105,1579.51985205,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,CMIG4,L,BUY,0.007575757575757569,1.252316367,4537,5681.7593570789995,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,CSMG3,L,BUY,0.007575757575757569,1.976528303,2875,5682.518871125,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,CSNA3,L,OPEN,0.0930232558139534,2.027396755,34412,69766.77713306,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,CVCB3,L,BUY,0.0021141649048625,10.56206784,150,1584.310176,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,DIRR3,L,CLOSE,-0.08333333333333333,0.608239525,-102756,-62500.260630900004,exit
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,ENAT3,L,BUY,0.007575757575757569,2.415367204,2352,5680.943663808,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,ENBR3,L,OPEN,0.0930232558139534,8.19808023,8510,69765.6627573,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,EQTL3,L,BUY,0.0021141649048625,5.972560029,265,1582.728407685,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,EZTC3,L,OPEN,0.0909090909090909,6.209350268,10981,68184.875292908,add
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,FIBR3,L,BUY,0.007575757575757569,39.10214766,145,5669.8114107,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,GFSA3,L,OPEN,0.0930232558139534,2358.292192,30,70748.76576,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,GRND3,L,OPEN,0.0930232558139534,2.647869018,26349,69768.700755282,add
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,HGTX3,L,BUY,0.007575757575757569,10.34302,549,5678.31798,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,JBSS3,L,CLOSE,-0.0909090909090909,6.856019123,-9945,-68183.110178235,exit
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,MBRF3,L,BUY,0.007575757575757569,3.732915985,1522,5681.49812917,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,MGLU3,L,BUY,0.007575757575757569,0.520181647,10923,5681.944130181,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,MPLU3,L,CLOSE,-0.0909090909090909,24.57873279,-2774,-68181.40475946,exit
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,MYPK3,L,BUY,0.007575757575757569,7.448067973,763,5682.875863399,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,PRML3,L,OPEN,0.0697674418604651,8.948564905,5847,52322.258999535,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,PSSA3,L,CLOSE,-0.0909090909090909,8.118476871,-8398,-68178.968762658,exit
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,PSSA3,L,CLOSE,-0.08333333333333333,8.118476871,-7698,-62496.034952958005,exit
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,RADL3,L,BUY,0.0021141649048625,7.339848772,216,1585.407334752,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,SEER3,L,CLOSE,-0.08333333333333333,6.217833078,-10052,-62501.658100055996,exit
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,SMLS3,L,CLOSE,-0.0909090909090909,16.88804924,-4037,-68177.05478188,exit
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,D10,TOTS3,L,BUY,0.007575757575757569,9.650333376,589,5684.046358464,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,UGPA3,L,BUY,0.0021141649048625,22.64301321,70,1585.0109247,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,D10,VLID3,L,CLOSE,-0.0909090909090909,23.01762046,-2962,-68178.19180252,exit
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,LS,ABEV3,S,BUY,0.021691448069707783,12.66815653,1284,16265.912984519999,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,ANIM3,S,BUY,0.0114280949206748,2.848995632,3008,8569.778861056,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,LS,B3SA3,L,OPEN,0.06449817555716598,2.430631739,19902,48374.432869578,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,BEEF3,L,OPEN,0.0429545221574524,8.269139549,3896,32216.567682904,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,BRAP4,S,OPEN,-0.0419782830175103,0.59055742,-53312,-31483.79717504,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,BRFS3,S,OPEN,-0.0419782830175103,45.90372598,-686,-31489.95602228,add
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,LS,BRPR3,S,OPEN,-0.05999830284387532,72.46092199,-621,-44998.232555790004,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,BRSR6,S,BUY,0.0114280949206748,2.215479007,3869,8571.688278083,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,CIEL3,L,SELL,-0.0051112179869142,15.04304621,-255,-3835.97678355,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,CMIG4,S,BUY,0.0114280949206748,1.252316367,6844,8570.853215748,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,LS,CMIG4,L,SELL,-0.01719157535641712,1.252316367,-10296,-12893.849314632,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,CSMG3,S,CLOSE,0.0534063779381852,1.976528303,20265,40054.346060295,exit
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,LS,CSMG3,L,SELL,-0.01719157535641712,1.976528303,-6523,-12892.894120469,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,CSNA3,L,OPEN,0.0429545221574524,2.027396755,15890,32215.33443695,add
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,CVCB3,L,SELL,-0.0051112179869142,10.56206784,-363,-3834.03062592,reweight
2016-01-29 00:00:00,2016-02-01 00:00:00,momentum,0,LS,CYRE3,S,OPEN,-0.0419782830175103,4.612804602,-6825,-31482.39140865,add
2016-01-29 00:00:00,2016-02-01 00:00:00,value,0,LS,DAGB33,S,BUY,0.021691448069707783,419.2807951,39,16351.9510089,reweight
