month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2015-09-30,2015-10-01,value:-612.56,D10,CMIG4,S,SELL,-0.0008169934640522847,-428,-613.281048488,1.432899646
2015-09-30,2015-10-01,value:-612.39,D10,CSMG3,S,SELL,-0.0008169934640522847,-322,-611.439683932,1.898881006
2015-09-30,2015-10-01,value:-613.36,D10,DXCO3,S,SELL,-0.0008169934640522847,-181,-613.361142876,3.388735596
2015-09-30,2015-10-01,momentum:-11358.59,D10,EMBR3,S,SELL,-0.01515151515151515,-462,-11370.89907492,24.61233566
2015-09-30,2015-10-01,value:-612.15,D10,ENAT3,S,SELL,-0.0008169934640522847,-174,-610.397797506,3.508033319
2015-09-30,2015-10-01,momentum:+11364.50,D10,EQTL3,L,BUY,0.01515151515151515,2022,11361.695301060001,5.61903823
2015-09-30,2015-10-01,value:-612.11,D10,EZTC3,S,SELL,-0.0008169934640522847,-104,-615.0709183839999,5.914143446
2015-09-30,2015-10-01,value:-10416.60,D10,GGBR4,S,SELL,-0.013888888888888888,-3708,-10418.005758528001,2.809602416
2015-09-30,2015-10-01,value:-610.35,D10,HGTX3,S,SELL,-0.0008169934640522847,-56,-610.3466952800001,10.89904813
2015-09-30,2015-10-01,momentum:-11363.67,D10,ISAE4,S,SELL,-0.01515151515151515,-2463,-11363.66767854,4.61375058
2015-09-30,2015-10-01,momentum:-11362.71,D10,ITUB4,S,SELL,-0.01515151515151515,-1635,-11362.71459309,6.949672534
2015-09-30,2015-10-01,value:-612.01,D10,JBSS3,S,SELL,-0.0008169934640522847,-57,-612.0105469800001,10.73702714
2015-09-30,2015-10-01,value:+9803.98,D10,MBRF3,L,BUY,0.013071895424836603,2356,9803.983673908,4.161283393
2015-09-30,2015-10-01,value:-3063.61,D10,MGLU3,S,SELL,-0.004084967320261435,-6034,-3063.3566997880002,0.507682582
2015-09-30,2015-10-01,momentum:+11363.86,D10,MPLU3,L,BUY,0.01515151515151515,470,11375.9622124,24.20417492
