month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2021-04-30,2021-05-03,D10,BMOB3,350,0,2103,1.0
2021-04-30,2021-05-03,D10,CIEL3,-104,0,-628,1.0
2021-04-30,2021-05-03,D10,CPLE6,-68,0,-405,1.0
2021-04-30,2021-05-03,D10,CSMG3,-26,0,-154,1.0
2021-04-30,2021-05-03,D10,CYRE3,330,0,-89,0.0
2021-04-30,2021-05-03,D10,DEXP3,40,0,-183,0.0
2021-04-30,2021-05-03,D10,ELET3,-192,0,-1150,1.0
2021-04-30,2021-05-03,D10,ENAT3,-22,0,-130,1.0
2021-04-30,2021-05-03,D10,FESA4,-716,0,-4293,1.0
2021-04-30,2021-05-03,D10,GOAU4,663,0,3979,1.0
2021-04-30,2021-05-03,D10,GRND3,1073,0,6439,1.0
2021-04-30,2021-05-03,D10,HGTX3,-230,0,-1377,1.0
2021-04-30,2021-05-03,D10,JHSF3,-58,0,-352,1.0
2021-04-30,2021-05-03,D10,JSLG3,-36,0,-218,1.0
2021-04-30,2021-05-03,D10,MBRF3,-546,0,-149,1.0
2021-04-30,2021-05-03,D10,PCAR3,-18,0,-112,1.0
2021-04-30,2021-05-03,D10,PSSA3,-15,0,-90,1.0
2021-04-30,2021-05-03,D10,RANI3,-60,0,-362,1.0
2021-04-30,2021-05-03,D10,ROMI3,-15,0,-91,1.0
2021-04-30,2021-05-03,D10,SAPR11,-19,0,-113,1.0
2021-04-30,2021-05-03,D10,SEER3,-24,0,-143,1.0
2021-04-30,2021-05-03,D10,SMLS3,-291,0,-1747,1.0
2021-04-30,2021-05-03,D10,TASA4,340,0,1828,1.0
2021-04-30,2021-05-03,D10,TIMS3,-33,0,-197,1.0
2021-04-30,2021-05-03,D10,TPIS3,400,0,2404,1.0
2021-04-30,2021-05-03,LS,ABEV3,149,0,526,0.5890257558790594
2021-04-30,2021-05-03,LS,ABEV3,149,1,209,0.23404255319148937
2021-04-30,2021-05-03,LS,ABEV3,149,2,158,0.1769316909294513
2021-04-30,2021-05-03,LS,ALPA4,46,0,161,0.5897435897435898
2021-04-30,2021-05-03,LS,ALPA4,46,1,64,0.23443223443223443
2021-04-30,2021-05-03,LS,ALPA4,46,2,48,0.17582417582417584
2021-04-30,2021-05-03,LS,AMAR3,-124,0,-961,1.0
2021-04-30,2021-05-03,LS,AMAR3,-124,2,87,0.0
2021-04-30,2021-05-03,LS,AMER3,0,0,4,0.0
2021-04-30,2021-05-03,LS,APER3,-57,0,-376,1.0
2021-04-30,2021-05-03,LS,APER3,-57,2,34,0.0
2021-04-30,2021-05-03,LS,AZUL4,168,0,162,0.5890909090909091
2021-04-30,2021-05-03,LS,AZUL4,168,1,64,0.23272727272727273
2021-04-30,2021-05-03,LS,AZUL4,168,2,49,0.1781818181818182
2021-04-30,2021-05-03,LS,AZZA3,33,0,91,0.5909090909090909
2021-04-30,2021-05-03,LS,AZZA3,33,1,36,0.23376623376623376
2021-04-30,2021-05-03,LS,AZZA3,33,2,27,0.17532467532467533
2021-04-30,2021-05-03,LS,B3SA3,334,0,1832,0.916
2021-04-30,2021-05-03,LS,B3SA3,334,1,168,0.084
2021-04-30,2021-05-03,LS,BMOB3,187,0,745,0.6628113879003559
2021-04-30,2021-05-03,LS,BMOB3,187,1,379,0.3371886120996441
2021-04-30,2021-05-03,LS,BMOB3,187,2,-1,0.0
2021-04-30,2021-05-03,LS,BRAP4,361,0,1602,0.9159519725557461
2021-04-30,2021-05-03,LS,BRAP4,361,1,147,0.08404802744425385
2021-04-30,2021-05-03,LS,CIEL3,-560,0,-2496,0.8002564924655339
2021-04-30,2021-05-03,LS,CIEL3,-560,1,-615,0.19717858287912793
