month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2023-05-31,2023-06-01,D10,BMOB3,-79,1,-474,1.0
2023-05-31,2023-06-01,D10,BRAP4,-58,1,-351,1.0
2023-05-31,2023-06-01,D10,CEAB3,-226,1,-1356,1.0
2023-05-31,2023-06-01,D10,CPFE3,-39,1,-234,1.0
2023-05-31,2023-06-01,D10,GUAR3,-217,1,-1302,1.0
2023-05-31,2023-06-01,D10,JALL3,-136,1,-815,1.0
2023-05-31,2023-06-01,D10,JBSS3,-72,1,-432,1.0
2023-05-31,2023-06-01,D10,JHSF3,-251,1,-1505,1.0
2023-05-31,2023-06-01,D10,MEAL3,-4621,1,-16383,1.0
2023-05-31,2023-06-01,D10,MOTV3,-79,1,-473,1.0
2023-05-31,2023-06-01,D10,NEOE3,-68,1,-404,1.0
2023-05-31,2023-06-01,D10,PETR4,226,1,-336,0.0
2023-05-31,2023-06-01,D10,PGMN3,2492,1,14951,1.0
2023-05-31,2023-06-01,D10,POSI3,-1038,1,-953,1.0
2023-05-31,2023-06-01,D10,QUAL3,-226,1,-1360,1.0
2023-05-31,2023-06-01,D10,SEQL3,232,1,1389,1.0
2023-05-31,2023-06-01,D10,SLCE3,429,1,2574,1.0
2023-05-31,2023-06-01,D10,VLID3,-86,1,-520,1.0
2023-05-31,2023-06-01,D10,WIZC3,-184,1,-1102,1.0
2023-05-31,2023-06-01,LS,AALR3,-20,0,-10,0.5
2023-05-31,2023-06-01,LS,AALR3,-20,1,43,0.0
2023-05-31,2023-06-01,LS,AALR3,-20,2,-10,0.5
2023-05-31,2023-06-01,LS,AESB3,8,0,-19,0.0
2023-05-31,2023-06-01,LS,AESB3,8,1,84,1.0
2023-05-31,2023-06-01,LS,AESB3,8,2,-19,0.0
2023-05-31,2023-06-01,LS,ALPA4,-260,0,-22,0.5
2023-05-31,2023-06-01,LS,ALPA4,-260,1,98,0.0
2023-05-31,2023-06-01,LS,ALPA4,-260,2,-22,0.5
2023-05-31,2023-06-01,LS,AMAR3,1086,0,2064,0.31666155262350415
2023-05-31,2023-06-01,LS,AMAR3,1086,1,2390,0.3666768947529917
2023-05-31,2023-06-01,LS,AMAR3,1086,2,2064,0.31666155262350415
2023-05-31,2023-06-01,LS,AURA33,9,0,-23,0.0
2023-05-31,2023-06-01,LS,AURA33,9,1,99,1.0
2023-05-31,2023-06-01,LS,AURA33,9,2,-23,0.0
2023-05-31,2023-06-01,LS,BLAU3,5,0,-12,0.0
2023-05-31,2023-06-01,LS,BLAU3,5,1,53,1.0
2023-05-31,2023-06-01,LS,BLAU3,5,2,-12,0.0
2023-05-31,2023-06-01,LS,BMOB3,-54,0,100,0.0
2023-05-31,2023-06-01,LS,BMOB3,-54,1,-416,0.9788235294117648
2023-05-31,2023-06-01,LS,BMOB3,-54,2,-9,0.021176470588235293
2023-05-31,2023-06-01,LS,BRAP4,-40,0,74,0.0
2023-05-31,2023-06-01,LS,BRAP4,-40,1,-308,0.9808917197452229
