month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2016-01-29,2016-02-01,momentum,D10,B3SA3,L,BUY,0.0178062678062678,2.430631739,5494,13353.890774066
2016-01-29,2016-02-01,momentum,D10,BEEF3,L,BUY,0.0103359173126614,8.269139549,937,7748.183757413
2016-01-29,2016-02-01,momentum,D10,CIEL3,L,BUY,0.0281421851189293,15.04304621,1403,21105.39383263
2016-01-29,2016-02-01,momentum,D10,CSNA3,L,BUY,0.01888292585967,2.027396755,6985,14161.366333675
2016-01-29,2016-02-01,momentum,D10,CVCB3,L,BUY,0.0195951765719207,10.56206784,1391,14691.836365439998
2016-01-29,2016-02-01,momentum,D10,ENBR3,L,BUY,0.0281421851189293,8.19808023,2575,21110.056592250003
2016-01-29,2016-02-01,momentum,D10,EQTL3,L,BUY,0.0281421851189293,5.972560029,3534,21107.027142486
2016-01-29,2016-02-01,momentum,D10,GFSA3,L,BUY,0.01888292585967,2358.292192,6,14149.753152
2016-01-29,2016-02-01,momentum,D10,GRND3,L,BUY,0.0281421851189293,2.647869018,7971,21106.163942478
2016-01-29,2016-02-01,momentum,D10,JBSS3,L,BUY,0.0178062678062678,6.856019123,1948,13355.525251604
2016-01-29,2016-02-01,momentum,D10,MRVE3,L,BUY,0.0085470085470085,5.592225367,1146,6408.690270582
2016-01-29,2016-02-01,momentum,D10,PRML3,L,BUY,0.0162989465315046,8.948564905,1366,12223.73966023
2016-01-29,2016-02-01,momentum,D10,PSSA3,L,BUY,0.0092592592592592,8.118476871,855,6941.297724705
2016-01-29,2016-02-01,momentum,D10,RADL3,L,BUY,0.0281421851189293,7.339848772,2876,21109.405068272
2016-01-29,2016-02-01,momentum,D10,SMTO3,L,BUY,0.0085470085470085,11.53435341,556,6413.10049596
2016-01-29,2016-02-01,momentum,D10,TIMS3,L,BUY,0.0092592592592592,4.075516885,1704,6944.68077204
2016-01-29,2016-02-01,momentum,D10,UGPA3,L,BUY,0.0281421851189293,22.64301321,932,21103.28831172
2016-01-29,2016-02-01,momentum,D10,VLID3,L,BUY,0.0092592592592592,23.01762046,302,6951.32137892
2016-01-29,2016-02-01,momentum,LS,ANIM3,S,SELL,-0.0154956871879451,2.848995632,-4079,-11621.053182928
2016-01-29,2016-02-01,momentum,LS,B3SA3,L,BUY,0.0090307890179513,2.430631739,2787,6774.170656593
2016-01-29,2016-02-01,momentum,LS,BEEF3,L,BUY,0.0047727246841613,8.269139549,433,3580.537424717
2016-01-29,2016-02-01,momentum,LS,BRAP4,S,SELL,-0.0046642536686122,0.59055742,-5924,-3498.46215608
2016-01-29,2016-02-01,momentum,LS,BRFS3,S,SELL,-0.0046642536686122,45.90372598,-76,-3488.68317448
2016-01-29,2016-02-01,momentum,LS,BRSR6,S,SELL,-0.0154956871879451,2.215479007,-5246,-11622.402870722
2016-01-29,2016-02-01,momentum,LS,CIEL3,L,BUY,0.0138035137021127,15.04304621,688,10349.61579248
2016-01-29,2016-02-01,momentum,LS,CMIG4,S,SELL,-0.0154956871879451,1.252316367,-9280,-11621.49588576
2016-01-29,2016-02-01,momentum,LS,CSNA3,L,BUY,0.0091392600335005,2.027396755,3381,6854.628428654999
2016-01-29,2016-02-01,momentum,LS,CVCB3,L,BUY,0.0094369783527736,10.56206784,670,7076.585452799999
2016-01-29,2016-02-01,momentum,LS,CYRE3,S,SELL,-0.0046642536686122,4.612804602,-758,-3496.505888316
2016-01-29,2016-02-01,momentum,LS,ENBR3,L,BUY,0.0138035137021127,8.19808023,1263,10354.17533049
2016-01-29,2016-02-01,momentum,LS,EQTL3,L,BUY,0.0138035137021127,5.972560029,1733,10350.446530257
2016-01-29,2016-02-01,momentum,LS,EZTC3,S,SELL,-0.0057007544838594,6.209350268,-689,-4278.242334652
2016-01-29,2016-02-01,momentum,LS,GFSA3,L,BUY,0.0091392600335005,2358.292192,3,7074.876576
2016-01-29,2016-02-01,momentum,LS,GOAU4,S,SELL,-0.0154956871879451,0.575913164,-20180,-11621.92764952
2016-01-29,2016-02-01,momentum,LS,GOLL54,S,SELL,-0.0154956871879451,0.02340571,-496535,-11621.75421485
2016-01-29,2016-02-01,momentum,LS,GRND3,L,BUY,0.0138035137021127,2.647869018,3910,10353.16786038
2016-01-29,2016-02-01,momentum,LS,HGTX3,S,SELL,-0.0108314335193329,10.34302,-785,-8119.270699999999
2016-01-29,2016-02-01,momentum,LS,LIGT3,S,SELL,-0.0097949327040857,7.685174154,-956,-7347.026491224
2016-01-29,2016-02-01,momentum,LS,MDIA3,S,SELL,-0.0108314335193329,15.97791968,-508,-8116.78319744
2016-01-29,2016-02-01,momentum,LS,MGLU3,S,SELL,-0.0154956871879451,0.520181647,-22342,-11621.898357274
2016-01-29,2016-02-01,momentum,LS,MRVE3,L,BUY,0.0043665353493391,5.592225367,586,3277.0440650620003
2016-01-29,2016-02-01,momentum,LS,POMO4,S,SELL,-0.0097949327040857,1.130469331,-6498,-7345.789712838
2016-01-29,2016-02-01,momentum,LS,PRML3,L,BUY,0.0068544450251253,8.948564905,574,5136.47625547
2016-01-29,2016-02-01,momentum,LS,PSSA3,L,BUY,0.0046642536686122,8.118476871,431,3499.063531401
2016-01-29,2016-02-01,momentum,LS,RADL3,L,BUY,0.0138035137021127,7.339848772,1410,10349.18676852
2016-01-29,2016-02-01,momentum,LS,SMTO3,L,BUY,0.0043665353493391,11.53435341,284,3275.75636844
2016-01-29,2016-02-01,momentum,LS,TIMS3,L,BUY,0.0046642536686122,4.075516885,858,3496.79348733
2016-01-29,2016-02-01,momentum,LS,UGPA3,L,BUY,0.0138035137021127,22.64301321,457,10347.85703697
2016-01-29,2016-02-01,momentum,LS,VLID3,L,BUY,0.0046642536686122,23.01762046,152,3498.67830992
2016-01-29,2016-02-01,value,D10,B3SA3,L,BUY,0.018648018648018648,2.430631739,5754,13985.855026206
2016-01-29,2016-02-01,value,D10,CMIG4,L,BUY,0.02874902874902875,1.252316367,17218,21562.383207005998
2016-01-29,2016-02-01,value,D10,CSMG3,L,BUY,0.02874902874902875,1.976528303,10909,21561.947257427
2016-01-29,2016-02-01,value,D10,DXCO3,L,BUY,0.008547008547008548,3.212573812,1995,6409.0847549400005
2016-01-29,2016-02-01,value,D10,ENAT3,L,BUY,0.02874902874902875,2.415367204,8927,21561.983030108
2016-01-29,2016-02-01,value,D10,EZTC3,L,BUY,0.02874902874902875,6.209350268,3472,21558.864130496
2016-01-29,2016-02-01,value,D10,FIBR3,L,BUY,0.0101010101010101,39.10214766,194,7585.81664604
2016-01-29,2016-02-01,value,D10,HGTX3,L,BUY,0.02874902874902875,10.34302,2085,21565.196699999997
2016-01-29,2016-02-01,value,D10,ITSA4,L,BUY,0.008547008547008548,2.222957407,2884,6411.009161788
2016-01-29,2016-02-01,value,D10,JBSS3,L,BUY,0.018648018648018648,6.856019123,2040,13986.279010920001
2016-01-29,2016-02-01,value,D10,MBRF3,L,BUY,0.018648018648018648,3.732915985,3747,13987.236195795
2016-01-29,2016-02-01,value,D10,MGLU3,L,BUY,0.02874902874902875,0.520181647,41450,21561.52926815
2016-01-29,2016-02-01,value,D10,MYPK3,L,BUY,0.02874902874902875,7.448067973,2895,21562.156781834998
2016-01-29,2016-02-01,value,D10,PSSA3,L,BUY,0.0101010101010101,8.118476871,933,7574.538920643
2016-01-29,2016-02-01,value,D10,SEER3,L,BUY,0.0101010101010101,6.217833078,1218,7573.320689004
2016-01-29,2016-02-01,value,D10,TOTS3,L,BUY,0.02874902874902875,9.650333376,2234,21558.844761984
2016-01-29,2016-02-01,value,LS,ABEV3,S,SELL,-0.022291036126023123,12.66815653,-1320,-16721.9666196
2016-01-29,2016-02-01,value,LS,B3SA3,L,BUY,0.013138517243126403,2.430631739,4054,9853.781069906
2016-01-29,2016-02-01,value,LS,BRPR3,S,SELL,-0.013332956187527849,72.46092199,-138,-9999.60723462
2016-01-29,2016-02-01,value,LS,CMIG4,L,BUY,0.02110125496623331,1.252316367,12637,15825.521929778999
2016-01-29,2016-02-01,value,LS,CSMG3,L,BUY,0.02110125496623331,1.976528303,8007,15826.062122121
2016-01-29,2016-02-01,value,LS,DAGB33,S,SELL,-0.022291036126023123,419.2807951,-40,-16771.231804
2016-01-29,2016-02-01,value,LS,EMBR3,S,SELL,-0.022291036126023123,27.46078534,-609,-16723.61827206
2016-01-29,2016-02-01,value,LS,ENAT3,L,BUY,0.02110125496623331,2.415367204,6552,15825.485920607998
2016-01-29,2016-02-01,value,LS,EZTC3,L,BUY,0.02110125496623331,6.209350268,2549,15827.633833131998
