month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2011-07-29,2011-08-01,momentum,D10,ABEV3,L,BUY,0.027065527065527,4.508553486,4502,20297.507793972
2011-07-29,2011-08-01,momentum,D10,AMAR3,L,BUY,0.0092592592592592,78.09654325,89,6950.59234925
2011-07-29,2011-08-01,momentum,D10,CNFB4,L,BUY,0.0085470085470085,4.080346649,1571,6410.224585579
2011-07-29,2011-08-01,momentum,D10,CSAN3,L,BUY,0.0185185185185185,3.619784938,3837,13889.114807106
2011-07-29,2011-08-01,momentum,D10,CTIP3,L,BUY,0.027065527065527,21.71147928,935,20300.2331268
2011-07-29,2011-08-01,momentum,D10,ENEV3,L,BUY,0.027065527065527,134.0967038,151,20248.6022738
2011-07-29,2011-08-01,momentum,D10,EZTC3,L,BUY,0.027065527065527,6.142953212,3304,20296.317412448
2011-07-29,2011-08-01,momentum,D10,LPSB3,L,BUY,0.027065527065527,14.1780423,1432,20302.9565736
2011-07-29,2011-08-01,momentum,D10,MNDL3,L,BUY,0.0092592592592592,33.0,210,6930.0
2011-07-29,2011-08-01,momentum,D10,MPLU3,L,BUY,0.0178062678062678,16.4869159,810,13354.401879
2011-07-29,2011-08-01,momentum,D10,ODPV3,L,BUY,0.027065527065527,4.373846511,4641,20299.021657551
2011-07-29,2011-08-01,momentum,D10,PMAM3,L,BUY,0.0092592592592592,73.85876156,94,6942.723586640001
2011-07-29,2011-08-01,momentum,D10,POMO4,L,BUY,0.0178062678062678,1.548342026,8625,13354.44997425
2011-07-29,2011-08-01,momentum,D10,TCSA3,L,BUY,0.0085470085470085,88.14010847,73,6434.22791831
2011-07-29,2011-08-01,momentum,D10,TGMA3,L,BUY,0.0178062678062678,13.27562627,1006,13355.28002762
2011-07-29,2011-08-01,momentum,D10,TOTS3,L,BUY,0.027065527065527,7.335485525,2767,20297.288447675
2011-07-29,2011-08-01,momentum,D10,VALE3,L,BUY,0.027065527065527,20.02929409,1013,20289.67491317
2011-07-29,2011-08-01,momentum,LS,ABEV3,L,BUY,0.0152356902356902,4.508553486,2534,11424.674533524
