month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2022-01-31,2022-02-01,momentum:+3856.15,D10,AALR3,L,BUY,0.0051465119738212,233,3856.15,16.55
2022-01-31,2022-02-01,momentum:+2008.26,D10,ABCB4,L,BUY,0.00267737617135205,170,2002.3709930000002,11.7786529
2022-01-31,2022-02-01,value:+4476.80,D10,ALLD3,L,BUY,0.005967981300002945,494,4476.801111432,9.062350428
2022-01-31,2022-02-01,value:+3356.53,D10,ALUP11,L,BUY,0.004475933423301846,177,3356.53307844,18.96346372
2022-01-31,2022-02-01,momentum:+5774.93,D10,AMBP3,L,BUY,0.00770079039016855,1482,5772.97976931,3.895397955
2022-01-31,2022-02-01,momentum:+1436.99;value:+1168.22,D10,AZEV4,L,BUY,0.003473341211014395,1105,2605.215724345,2.357661289
2022-01-31,2022-02-01,momentum:+1917.17,D10,BIDI3,L,BUY,0.00255427841634735,224,1921.4571476800002,8.577933695
2022-01-31,2022-02-01,value:+1555.30,D10,BMOB3,L,BUY,0.0020768431983385267,120,1555.3035612,12.96086301
2022-01-31,2022-02-01,momentum:+5777.40,D10,BPAN4,L,BUY,0.00770079039016855,586,5777.402403419999,9.85904847
2022-01-31,2022-02-01,value:+4915.34,D10,BRAP4,L,BUY,0.006552776621640373,278,4915.340379,17.6810805
2022-01-31,2022-02-01,value:+1562.62,D10,BRKM5,L,BUY,0.0020768431983385267,33,1562.6222205,47.3521885
2022-01-31,2022-02-01,momentum:+3766.37,D10,CASH3,L,BUY,0.0050234142188165,302,3766.36727564,12.47141482
2022-01-31,2022-02-01,value:+3356.86,D10,CEAB3,L,BUY,0.004475933423301846,534,3353.721003474,6.280376411
2022-01-31,2022-02-01,momentum:+1916.60,D10,CMIG4,L,BUY,0.00255427841634735,387,1916.604770796,4.952467108
2022-01-31,2022-02-01,value:+4915.10,D10,CMIN3,L,BUY,0.006552776621640373,1186,4917.177397812,4.146018042
2022-01-31,2022-02-01,value:+4914.80,D10,CPLE6,L,BUY,0.006552776621640373,884,4917.58076186,5.562874165
2022-01-31,2022-02-01,value:+4913.30,D10,CSMG3,L,BUY,0.006552776621640373,535,4913.299375250001,9.18373715
2022-01-31,2022-02-01,value:+1556.77,D10,CYRE3,L,BUY,0.0020768431983385267,104,1549.32313952,14.89733788
2022-01-31,2022-02-01,momentum:+3765.69;value:+4915.61,D10,DEXP3,L,BUY,0.011576190840456873,1030,8677.088223969999,8.424357499
2022-01-31,2022-02-01,value:+1557.38,D10,DMMO3,L,BUY,0.0020768431983385267,1456,1557.92,1.07
2022-01-31,2022-02-01,momentum:+2006.12,D10,ELET3,L,BUY,0.00267737617135205,64,2006.1235744,31.34568085
2022-01-31,2022-02-01,momentum:+5779.82,D10,EMBR3,L,BUY,0.00770079039016855,286,5779.82441608,20.20917628
2022-01-31,2022-02-01,value:+4916.32,D10,ENAT3,L,BUY,0.006552776621640373,352,4909.34802688,13.94701144
2022-01-31,2022-02-01,value:+1602.97,D10,EVEN3,L,BUY,0.0021367521367521374,268,1605.963782364,5.992402173
2022-01-31,2022-02-01,momentum:+5774.93,D10,FESA4,L,BUY,0.00770079039016855,628,5770.337380332,9.188435319
2022-01-31,2022-02-01,momentum:+5276.24,D10,FHER3,L,BUY,0.00703144634733055,326,5268.16,16.16
2022-01-31,2022-02-01,momentum:+1915.95,D10,INEP3,L,BUY,0.00255427841634735,241,1915.95,7.95
2022-01-31,2022-02-01,value:+4913.27,D10,JALL3,L,BUY,0.006552776621640373,538,4917.844291222,9.140974519
2022-01-31,2022-02-01,momentum:+1850.00,D10,JBSS3,L,BUY,0.0024691358024691,70,1863.3056701,26.61865243
2022-01-31,2022-02-01,value:+4914.17,D10,LAVV3,L,BUY,0.006552776621640373,1206,4912.130964510001,4.073077085
2022-01-31,2022-02-01,momentum:+3862.28,D10,LOGN3,L,BUY,0.0051465119738212,172,3851.08,22.39
2022-01-31,2022-02-01,value:+4914.66,D10,LPSB3,L,BUY,0.006552776621640373,1872,4913.343890208001,2.624649514
2022-01-31,2022-02-01,momentum:+5774.45,D10,LUPA3,L,BUY,0.00770079039016855,988,5771.530511136,5.841630072
2022-01-31,2022-02-01,value:+3163.91,D10,LVTC3,L,BUY,0.004213595335090664,210,3163.9074222,15.06622582
2022-01-31,2022-02-01,momentum:+5775.42;value:+4918.07,D10,MBRF3,L,BUY,0.014253567011808924,686,10693.48617722,15.58817227
2022-01-31,2022-02-01,value:+4915.60,D10,PCAR3,L,BUY,0.006552776621640373,534,4920.204462690001,9.213866035
2022-01-31,2022-02-01,momentum:+1853.04,D10,PETZ3,L,BUY,0.0024691358024691,112,1853.0430408,16.54502715
2022-01-31,2022-02-01,momentum:+3766.38,D10,PGMN3,L,BUY,0.0050234142188165,558,3766.379634936,6.749784292
2022-01-31,2022-02-01,value:+3356.77,D10,PLPL3,L,BUY,0.004475933423301846,1104,3355.2552874559997,3.039180514
2022-01-31,2022-02-01,value:+4916.11,D10,POSI3,L,BUY,0.006552776621640373,641,4916.114095006,7.669444766
2022-01-31,2022-02-01,momentum:+5772.11,D10,PRIO3,L,BUY,0.00770079039016855,242,5772.10892676,23.85168978
2022-01-31,2022-02-01,value:+4914.95,D10,PSSA3,L,BUY,0.006552776621640373,296,4906.6571838400005,16.57654454
2022-01-31,2022-02-01,momentum:+5775.91;value:+4914.73,D10,RANI3,L,BUY,0.014253567011808924,2309,10690.645926366,4.629989574
2022-01-31,2022-02-01,value:+4917.03,D10,RAPT4,L,BUY,0.006552776621640373,486,4917.03223608,10.11735028
2022-01-31,2022-02-01,momentum:+2006.16;value:+4916.43,D10,ROMI3,L,BUY,0.009230152792992424,647,6922.59120631,10.69952273
2022-01-31,2022-02-01,value:+4916.28,D10,SAPR11,L,BUY,0.006552776621640373,312,4908.41783952,15.73210846
2022-01-31,2022-02-01,value:+4912.90,D10,SEER3,L,BUY,0.006552776621640373,434,4912.8953636,11.3200354
2022-01-31,2022-02-01,momentum:+1924.00,D10,SHOW3,L,BUY,0.00255427841634735,52,1924.0,37.0
2022-01-31,2022-02-01,momentum:+5774.99,D10,SIMH3,L,BUY,0.00770079039016855,559,5774.9866837,10.3309243
2022-01-31,2022-02-01,momentum:+1856.22,D10,SMTO3,L,BUY,0.0024691358024691,56,1839.79281528,32.85344313
2022-01-31,2022-02-01,momentum:+5772.22,D10,SOMA3,L,BUY,0.00770079039016855,406,5772.22343866,14.21729911
2022-01-31,2022-02-01,momentum:+3865.46,D10,TAEE11,L,BUY,0.0051465119738212,146,3878.74801266,26.56676721
2022-01-31,2022-02-01,momentum:+5312.84,D10,TECN3,L,BUY,0.0070835064395513,2275,5312.8371318750005,2.335313025
2022-01-31,2022-02-01,value:+4916.18,D10,TIMS3,L,BUY,0.006552776621640373,472,4916.18095664,10.41563762
2022-01-31,2022-02-01,momentum:+2014.91,D10,TOTS3,L,BUY,0.00267737617135205,73,2014.90922041,27.60149617
2022-01-31,2022-02-01,momentum:+1915.93;value:+4915.43,D10,TPIS3,L,BUY,0.009107055037987723,911,6831.358606278,7.498747098
2022-01-31,2022-02-01,momentum:+2008.16,D10,VAMO3,L,BUY,0.00267737617135205,184,2002.7224773599999,10.88436129
2022-01-31,2022-02-01,momentum:+5315.65,D10,VIVR3,L,BUY,0.0070835064395513,416,5315.64515872,12.77799317
2022-01-31,2022-02-01,momentum:+1852.41,D10,WIZC3,L,BUY,0.0024691358024691,282,1852.410784176,6.568832568
2022-01-31,2022-02-01,momentum:+2747.30,LS,AALR3,L,BUY,0.0036675318998838,166,2747.3,16.55
2022-01-31,2022-02-01,momentum:+1454.66,LS,ABCB4,L,BUY,0.00194291868505745,124,1460.5529596000001,11.7786529
2022-01-31,2022-02-01,value:-2639.72,LS,ABEV3,S,SELL,-0.003518002842721753,-212,-2633.51112972,12.42222231
2022-01-31,2022-02-01,momentum:-1364.45,LS,AERI3,S,SELL,-0.00182726876332785,-10,-1299.4780779999999,129.9478078
