month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2011-11-30,2011-12-01,momentum,D10,ABEV3,L,SELL,-0.0261437908496732,5.880645819,-3334,-19606.073160546
2011-11-30,2011-12-01,momentum,D10,APER3,L,BUY,0.0242424242424242,253.5978851,72,18259.047727200003
2011-11-30,2011-12-01,momentum,D10,ARTR3,L,SELL,-0.0261437908496732,10.50499934,-1867,-19612.83376778
2011-11-30,2011-12-01,momentum,D10,CNFB4,L,BUY,0.0181818181818181,3.708219177,3677,13635.121913829
2011-11-30,2011-12-01,momentum,D10,CRUZ3,L,BUY,0.0242424242424242,19.70998312,922,18172.60443664
2011-11-30,2011-12-01,momentum,D10,CSAN3,L,SELL,-0.0261437908496732,4.234201926,-4631,-19608.589119306
2011-11-30,2011-12-01,momentum,D10,CTIP3,L,SELL,-0.0019013666072489,21.52325311,-66,-1420.53470526
2011-11-30,2011-12-01,momentum,D10,ENEV3,L,SELL,-0.0019013666072489,161.4296844,-9,-1452.8671596000002
2011-11-30,2011-12-01,momentum,D10,EZTC3,L,SELL,-0.0019013666072489,6.362489594,-224,-1425.197669056
2011-11-30,2011-12-01,momentum,D10,LAME3,L,SELL,-0.0019013666072489,2.561207682,-557,-1426.592678874
2011-11-30,2011-12-01,momentum,D10,LIGT3,L,SELL,-0.0261437908496732,18.58273274,-1055,-19604.7830407
2011-11-30,2011-12-01,momentum,D10,MNDL3,L,SELL,-0.0196078431372549,15.3,-961,-14703.3
2011-11-30,2011-12-01,momentum,D10,ODPV3,L,SELL,-0.0019013666072489,4.253514567,-335,-1424.927379945
2011-11-30,2011-12-01,momentum,D10,POMO4,L,SELL,-0.0019013666072489,1.980565078,-720,-1426.00685616
2011-11-30,2011-12-01,momentum,D10,RPMG3,L,BUY,0.0242424242424242,20.54034966,885,18178.2094491
2011-11-30,2011-12-01,momentum,D10,SBSP3,L,BUY,0.0242424242424242,11.77271423,1544,18177.07077112
2011-11-30,2011-12-01,momentum,D10,TCSA3,L,SELL,-0.0019013666072489,80.27305747,-18,-1444.91503446
