month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2016-12-29,2017-01-02,momentum:+3789.37,D10,ABCB4,L,BUY,0.00505050505050505,522,3789.365078628,7.259320074
2016-12-29,2017-01-02,value:+8101.39,D10,AESB3,L,BUY,0.010802469135802469,784,8096.22205056,10.32681384
2016-12-29,2017-01-02,momentum:+9967.37;value:+3470.75,D10,ALPA4,L,BUY,0.01792189292189288,1828,13441.800360644,7.353282473
2016-12-29,2017-01-02,value:+11577.39,D10,ALSC3,L,BUY,0.015432098765432094,820,11570.3307736,14.11015948
2016-12-29,2017-01-02,momentum:+2976.83,D10,BRAP4,L,BUY,0.00396825396825395,1099,2976.831368735,2.708672765
2016-12-29,2017-01-02,momentum:+9969.36,D10,BRSR6,L,BUY,0.01329226329226325,1830,9969.36236268,5.447738996
2016-12-29,2017-01-02,value:+11574.20,D10,CGAS5,L,BUY,0.015432098765432094,639,11574.19828404,18.11298636
2016-12-29,2017-01-02,value:+8101.56,D10,CPLE6,L,BUY,0.010802469135802469,5869,8101.5619774980005,1.380399042
2016-12-29,2017-01-02,momentum:+9969.79;value:+11573.28,D10,CSMG3,L,BUY,0.028724362057695345,3829,21543.07049811,5.62629159
2016-12-29,2017-01-02,momentum:+3788.62;value:+3472.13,D10,CSNA3,L,BUY,0.00968013468013468,1182,7263.823714806,6.145366933
2016-12-29,2017-01-02,momentum:+3206.10,D10,CVCB3,L,BUY,0.00427350427350425,154,3195.72297814,20.75144791
2016-12-29,2017-01-02,momentum:+6186.29;value:+3473.65,D10,CZLT33,L,BUY,0.01287138787138783,394,9672.21019496,24.54875684
2016-12-29,2017-01-02,momentum:+6992.87;value:+3472.21,D10,DIRR3,L,BUY,0.013953638953638929,12098,10465.085044018,0.865026041
2016-12-29,2017-01-02,momentum:+9970.81,D10,ELET3,L,BUY,0.01329226329226325,576,9970.813658879999,17.31044038
2016-12-29,2017-01-02,value:+8101.58,D10,ENBR3,L,BUY,0.010802469135802469,860,8101.57547514,9.420436599
2016-12-29,2017-01-02,momentum:+9970.99,D10,FLRY3,L,BUY,0.01329226329226325,852,9970.98851232,11.70303816
2016-12-29,2017-01-02,momentum:+6764.06,D10,GOLL54,L,BUY,0.009018759018759,114326,6764.032967158,0.059164433
2016-12-29,2017-01-02,value:+3471.87,D10,ISAE4,L,BUY,0.004629629629629629,449,3471.873979648,7.732458752
2016-12-29,2017-01-02,value:+3471.67,D10,ITSA4,L,BUY,0.004629629629629629,1098,3470.088326436,3.160371882
2016-12-29,2017-01-02,momentum:+6178.98,D10,LINX3,L,BUY,0.0082417582417582,375,6178.977449999999,16.4772732
2016-12-29,2017-01-02,momentum:+9966.44,D10,MDIA3,L,BUY,0.01329226329226325,309,9966.435364170002,32.25383613
