month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,ls_gross_long,ls_gross_short,risk_ls_weighted_multiplier,risk_ls_weighted_score,risk_ls_flagged,risk_ls_high,risk_d10_weighted_multiplier,risk_d10_weighted_score,risk_d10_flagged,risk_d10_high,risk_universe_flagged,risk_universe_high,risk_universe_avg_multiplier,dispersion,dispersion_gate_active,LS_pre_overlay,CDI,BOVA11,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt,LS_carry,LS_borrow_cost,LS_financing_net,LS_net
2018-06-29,2018-07-02,2018-08-01,-0.005022682210830166,-0.01587219568627502,0.126984126984127,0.1715569561157797,0.10613328664799253,0.06542366946778717,0.5,0.5,0.996031746031746,0.015873015873015883,1.0,0.0,0.9914021164021163,0.03439153439153442,1.0,0.0,2.0,0.0,0.995575221238938,2.266061776968104,1,-0.025643090586890623,0.005422231405763034,0.09225463428653535,0.04018829680053458,0.13008500605334689,1.1634676663690193,-0.01587219568627502,-0.013642145927277369,0.003154295460087962,0.0037428929987168478,-0.0005885975386288856,-0.016460793224903906
2018-07-31,2018-08-01,2018-09-03,-0.0005995285312590416,0.015454707705776508,0.13276836158192087,0.23737380331348445,0.13889788966434033,0.09847591364914414,0.5000000000000002,0.5,0.9934899845916796,0.026040061633282006,1.0,0.0,0.9858420769437718,0.056631692224912614,1.0,0.0,4.0,0.0,0.990990990990991,2.1857039547129338,1,0.017206582317034716,0.005669392098232251,-0.030916984607288645,-0.044890614497929415,0.13008500605334689,1.1721657350316121,0.015454707705776508,0.01318474618724434,0.0033227335780034103,0.0037708748165538476,-0.0004481412385504372,0.015006566467226071
2018-08-31,2018-09-03,2018-10-01,-0.008260847387345593,-0.004142596262497768,0.1851851851851853,0.18600792140173983,0.1370862437662039,0.048921677635535954,0.5000000000000001,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9977678571428571,2.2502899765653583,1,-0.008829823952516984,0.0046814831535106904,0.04194949769209888,-0.05223522794820425,0.13008500605334689,1.2282280762163467,-0.004142596262497768,-0.0033728232913054403,0.002874964523737835,0.003951228212163781,-0.0010762636884259456,-0.005218859950923713
2018-09-28,2018-10-01,2018-11-01,0.12814104284983038,-0.02190380590411017,0.21164021164021177,0.2306013431013432,0.15376221001221002,0.07683913308913318,0.5,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2670818254751963,1,-0.030285186367312266,0.005430480057369236,0.10110749185667767,-0.06340693557799543,0.13008500605334689,1.2784856533272508,-0.02190380590411017,-0.01713261767709763,0.0034713954220131574,0.00411290759435747,-0.0006415121723443128,-0.022545318076454483
2018-10-31,2018-11-01,2018-12-03,0.029795317194699546,-0.009689407355357126,0.21610169491525424,0.17400793650793656,0.1126449938949939,0.06136294261294264,0.5000000000000002,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2987559447147623,1,-0.013171931648073192,0.004935582723077481,0.04248017986037134,-0.1032044096116443,0.13008500605334689,1.267268851486451,-0.009689407355357126,-0.007645897193789522,0.003127355124445385,0.004076822973966646,-0.0009494678495212609,-0.010638875204878388
2018-11-30,2018-12-03,2019-01-02,-0.007838637742556226,-0.03757657691873417,0.15686274509803932,0.250686813186813,0.1520528083028083,0.09863400488400471,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.197933220083631,1,-0.02478392941722482,0.0049355815906149125,-0.039727582292849006,-0.1056611209436734,0.13008500605334689,1.2545643750143194,-0.03757657691873417,-0.02995189220027492,0.003096002416780989,0.004035952481889883,-0.0009399500651088937,-0.038516526983843065
2018-12-28,2019-01-02,2019-02-01,0.12606002612566022,0.02858045697204939,0.1428571428571429,0.24085775335775342,0.16209554334554332,0.0787622100122101,0.49999999999999994,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.209142629668439,1,0.007375095755602456,0.0054304775314564235,0.11229314420803793,-0.04992305627219511,0.13008500605334689,1.3001310956311458,0.02858045697204939,0.021982750099654426,0.00353016635138638,0.00418254130812127,-0.0006523749567348904,0.0279280820153145
2019-01-31,2019-02-01,2019-03-01,-0.0028511114224105023,0.004450642072367761,0.2083333333333334,0.18888888888888908,0.13290598290598293,0.055982905982906124,0.5000000000000001,0.5000000000000002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.137946974027402,1,0.0057776200973922625,0.004935584456412068,-0.018065887353878707,-0.0012823188400477087,0.13008500605334689,1.2985025119715046,0.004450642072367761,0.003427519031603868,0.003204434407349293,0.004177302129969877,-0.0009728677226205837,0.0034777743497471777
2019-02-28,2019-03-01,2019-04-01,-0.02248512491167441,-0.0009590588376765365,0.19607843137254907,0.11611721611721615,0.09069581548395107,0.025421400633265066,0.49999999999999994,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.11286412040417,1,-0.0014154283440003248,0.00468822755862508,0.005627705627705648,-0.014397420174867025,0.13008500605334689,1.4034701560642167,-0.0009590588376765365,-0.0006833482233537812,0.0032898937316840514,0.004514984621304192,-0.0012250908896201404,-0.0021841497272966767
2019-03-29,2019-04-01,2019-05-02,-0.028943861483454025,-0.010518592637788362,0.1333333333333334,0.31393467643467604,0.16135026696467375,0.15258440947000232,0.49999999999999994,0.49999999999999983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9978448275862069,2.198297975270579,1,-0.006220314379670476,0.005183004504666133,-0.007856220404649172,-0.015222841263796692,0.13008500605334689,1.452384727872077,-0.010518592637788362,-0.007242290858565691,0.0037638582935346342,0.004672343535219039,-0.0009084852416844048,-0.011427077879472766
2019-04-30,2019-05-02,2019-06-03,0.03987130725702343,0.015873210303870067,0.1428571428571429,0.23196241920648827,0.14458826498441726,0.08737415422207101,0.49999999999999994,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9957264957264957,2.1757701212644016,1,0.007983461405187834,0.005430481280309873,0.019741837509491322,-0.0117134196944729,0.13008500605334689,1.5043446218388163,0.015873210303870067,0.010551578457114203,0.004084657654015265,0.004839499296366336,-0.0007548416423510708,0.015118368661518996
2019-05-31,2019-06-03,2019-07-01,0.08986667367034955,0.033757536217445115,0.2222222222222222,0.2800412101705485,0.2319019808362521,0.04813922933429641,0.5000000000000002,0.49999999999999994,0.9978813559322036,0.008474576271186446,1.0,0.0,0.9957627118644067,0.016949152542372864,1.0,0.0,1.0,0.0,0.9978260869565218,2.1640360470705122,1,0.016032217549170825,0.004688230633274948,0.04882459312839038,-0.009403598325731522,0.13008500605334689,1.50813939398662,0.033757536217445115,0.022383565041829687,0.003535252653068393,0.004851707135496119,-0.0013164544824277257,0.03244108173501739
2019-06-28,2019-07-01,2019-08-01,0.06701150324350147,-0.019267330878151363,0.125,0.23141310196394974,0.12852706380248755,0.1028860381614622,0.5000000000000001,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.17215083927007,1,-0.012949225322087041,0.005659221629623845,-0.00020283975659229903,0.017088074023203656,0.13008500605334689,1.4848880557264224,-0.019267330878151363,-0.01297561173305121,0.004201655301268534,0.004776907230264128,-0.0005752519289955937,-0.019842582807146958
2019-07-31,2019-08-01,2019-09-02,0.017686073697447846,-0.058483182649038325,0.16666666666666677,0.24775641025641004,0.16050824175824177,0.0872481684981683,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.233590788195015,1,-0.04083123133886063,0.005017114026254488,-0.010752688172043001,0.03455525221911075,0.13008500605334689,1.384873070999794,-0.058483182649038325,-0.042229994844810596,0.003474033054547597,0.004455157518672797,-0.0009811244641252,-0.05946430711316353
2019-08-30,2019-09-02,2019-10-01,0.03749210081726844,0.03883148834286996,0.23276836158192085,0.40396825396825403,0.28531746031746025,0.11865079365079369,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2410287387734504,1,0.02385833492071174,0.004618699183855934,0.03568498769483197,0.10009984993159032,0.13008500605334689,1.3624884389759766,0.03883148834286996,0.028500416761007567,0.0031464621205557447,0.0043831458204515025,-0.0012366836998957578,0.037594804642974204
2019-09-30,2019-10-01,2019-11-01,0.03798926473473874,-0.024019884987327978,0.16666666666666666,0.2561813186813186,0.1863657176157176,0.06981560106560102,0.5000000000000001,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.223598080560186,1,-0.013714876342348914,0.004773723371155114,0.028217821782178243,0.14695717563992458,-0.14695717563992458,1.3447712973606107,-0.024019884987327978,-0.01786168773416857,0.0032097830855344657,0.004326149509143273,-0.0011163664236088075,-0.025136251410936786
2019-10-31,2019-11-01,2019-12-02,0.04549176973997984,0.02225978956687427,0.16666666666666666,0.21893337082768816,0.16688965460151903,0.05204371622616913,0.5,0.5000000000000001,0.9954303755400465,0.01827849783981389,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9958677685950413,2.2195391052642175,1,0.017508607761995552,0.003803831092924481,0.007221954742417047,0.13258064580966344,-0.13258064580966344,1.3449116731448434,0.02225978956687427,0.016551116338237738,0.0025579084197727216,0.004326601100154508,-0.0017686926803817866,0.02049109688649248
2019-11-29,2019-12-02,2020-01-02,0.14064499994971777,0.0027580019942393744,0.08333333333333341,0.14072366234629452,0.08226659307790914,0.05845706926838539,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2363940670871987,1,0.011999472727547764,0.0037279409341381964,0.07504780114722753,0.10065786948813167,-0.13258064580966344,1.3456380645218688,0.0027580019942393744,0.0020495867848531364,0.002508229611632785,0.004328937912150221,-0.0018207083005174363,0.000937293693721938
2019-12-30,2020-01-02,2020-02-03,-0.0028265391259578595,-0.023747274470847648,0.11764705882352937,0.21936274509803913,0.13520954156310414,0.08415320353493501,0.5000000000000001,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.206110396208124,1,-0.02114252130340712,0.003766235786434091,-0.024455313472654505,0.10213559968486742,-0.13258064580966344,1.3266470694148094,-0.023747274470847648,-0.017900220049724823,0.0024982328343989835,0.0042678435949813475,-0.001769610760582364,-0.02551688523143001
2020-01-31,2020-02-03,2020-03-02,-0.09152344070425472,0.021528253535254057,0.14814814814814822,0.16994756060730873,0.1031122406956358,0.0668353199116729,0.5,0.49999999999999994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1940036718797646,1,0.004520990071786143,0.0029277304696122552,-0.08067456700091169,0.14174561064004668,-0.14174561064004668,1.3492045852493557,0.021528253535254057,0.01595625583445173,0.001975053686987552,0.004340411463024521,-0.0023653577760369693,0.019162895759217088
2020-02-28,2020-03-02,2020-04-01,-0.43450123213815256,0.016237779474534884,0.16666666666666666,0.17399380804953568,0.13144134846921227,0.04255245958032342,0.5,0.5000000000000002,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.190296407597361,1,-0.034493134721001,0.0033645394643435633,-0.3280118988596926,0.037347795755279835,-0.14174561064004668,1.3530228891205764,0.016237779474534884,0.012001112180067365,0.0022761494533031635,0.004352695004062813,-0.002076545550759649,0.014161233923775236
2020-03-31,2020-04-01,2020-05-04,0.1480772930110169,-0.00826072410361679,0.27450980392156865,0.4198000671913113,0.3093046713372772,0.11049539585403412,0.5,0.5,0.995579862151633,0.017680551393467202,2.0,0.0,0.9944444444444445,0.022222222222222254,1.0,0.0,2.0,0.0,0.9964788732394366,2.1451311177916823,1,0.009364713887468132,0.0028492611374593135,0.10919285819684243,0.04987703100872843,-0.14174561064004668,1.3513604949609181,-0.00826072410361679,-0.006112894475175325,0.0019251894704949632,0.004347347057023843,-0.0024221575865288796,-0.010682881690145668
2020-04-30,2020-05-04,2020-06-01,0.12627346990160446,0.004323479012597817,0.2807017543859649,0.23705072015380668,0.19444143572702152,0.04260928442678517,0.49999999999999983,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9981884057971014,2.133905454563716,1,0.018936108715167325,0.002329187792233345,0.11214580284688025,0.04948611522949919,-0.14174561064004668,1.4222281970033148,0.004323479012597817,0.0030399334099180005,0.0016563182771150808,0.004575329521407609,-0.0029190112442925285,0.0014044677683052883
2020-05-29,2020-06-01,2020-07-01,0.1544695775070639,-0.038963881710876225,0.375,0.2234262125902993,0.1876012270372277,0.035824985553071606,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.120207196443698,1,-0.013797682467176199,0.0020941888350856086,0.09904306220095704,0.05482929740933712,-0.14174561064004668,1.399735570918734,-0.038963881710876225,-0.027836601798510982,0.0014656553023450964,0.0045029704046669885,-0.003037315102321892,-0.04200119681319812
2020-06-30,2020-07-01,2020-08-03,0.056940727692900546,-0.024107118756015292,0.07843137254901957,0.1789215686274511,0.11098856209150326,0.0679330065359478,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.114477207628286,1,-0.0036498990605541037,0.0019433895950817792,0.08794079233783192,0.042689210835086575,-0.14174561064004668,1.4959316593080774,-0.024107118756015292,-0.016115120370649626,0.0014535890108263692,0.004812434669247781,-0.003358845658421412,-0.027465964414436703
2020-07-31,2020-08-03,2020-09-01,-0.0367235438858598,-0.01682944254754637,0.14035087719298237,0.1379629629629631,0.0898148148148148,0.048148148148148294,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1452674504929874,1,-0.015957938311785075,0.0015891896058524146,-0.033813525410164025,0.03991596509110881,-0.14174561064004668,1.5073366007618216,-0.01682944254754637,-0.01116501950462864,0.0011977218292257988,0.00484912453760589,-0.0036514027083800913,-0.02048084525592646
2020-08-31,2020-09-01,2020-10-01,-0.053601894769023196,0.036168720765429464,0.125,0.12132352941176487,0.09191176470588235,0.029411764705882526,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1358905458060744,1,0.0167650801810823,0.0015697104905443293,-0.05425553944916128,0.04339866963573519,-0.14174561064004668,1.4789566764793431,0.036168720765429464,0.024455564750908806,0.0011607669050651003,0.004757825893929348,-0.003597058988864248,0.03257166177656522
