month_end,trade_date,sleeve,cohort_id,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,ALOS3,L,SELL,-0.0018115942028985518,22.14680835,-61,-1350.95530935,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,BEEF3,L,SELL,-0.0018115942028985518,6.038503611,-225,-1358.663312475,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,BMOB3,L,SELL,-0.0018115942028985518,12.36784393,-110,-1360.4628323,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,BRAP4,L,CLOSE,-0.04347826086956524,17.87638524,-1824,-32606.52667776,exit
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,BRFS3,L,BUY,0.0045454545454545,14.70061983,232,3410.5438005600004,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,CEAB3,L,BUY,0.0045454545454545,8.943332367,381,3407.409631827,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,CEAB3,L,SELL,-0.0018115942028985518,8.943332367,-152,-1359.386519784,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,CMIG4,L,SELL,-0.0018115942028985518,7.375404342,-184,-1357.0743989280002,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,CPFE3,L,SELL,-0.0018115942028985518,30.28735373,-45,-1362.93091785,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,CSED3,L,OPEN,0.0499999999999999,4.208849449,8910,37500.84859059,add
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,CSED3,L,OPEN,0.041666666666666685,4.208849449,7425,31250.707158824996,add
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,CSNA3,L,OPEN,0.0499999999999999,15.20485616,2466,37495.17529056,add
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,CXSE3,L,CLOSE,-0.0454545454545454,12.55590743,-2715,-34089.28867245,exit
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,GGBR4,L,OPEN,0.041666666666666685,16.89948222,1849,31247.142624779997,add
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,GOLL54,L,SELL,-0.0018115942028985518,0.03328812,-40816,-1358.6879059199998,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,GUAR3,L,SELL,-0.0018115942028985518,5.861523701,-232,-1359.873498632,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,IRBR3,L,BUY,0.0045454545454545,39.0,87,3393.0,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,JALL3,L,CLOSE,-0.04347826086956524,7.526397903,-4333,-32611.882113699,exit
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,KEPL3,L,CLOSE,-0.0454545454545454,8.26007312,-4127,-34089.32176624,exit
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,LEVE3,L,CLOSE,-0.0454545454545454,31.41827511,-1085,-34088.82849435,exit
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,LIGT3,L,OPEN,0.0499999999999999,5.03,7455,37498.65,add
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,LIGT3,L,OPEN,0.041666666666666685,5.03,6213,31251.390000000003,add
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,MDNE3,L,OPEN,0.0499999999999999,12.10316472,3098,37495.60430256,add
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,MEAL3,L,CLOSE,-0.04347826086956524,2.14,-15238,-32609.320000000003,exit
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,NEOE3,L,CLOSE,-0.0454545454545454,20.34725962,-1675,-34081.6598635,exit
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,NEOE3,L,SELL,-0.0018115942028985518,20.34725962,-67,-1363.26639454,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,OPCT3,L,BUY,0.0045454545454545,5.79,589,3410.31,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,PCAR3,L,SELL,-0.0018115942028985518,4.0,-340,-1360.0,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,PETR4,L,BUY,0.0045454545454545,31.23146992,109,3404.23022128,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,PETR4,L,SELL,-0.0018115942028985518,31.23146992,-44,-1374.18467648,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,PGMN3,L,SELL,-0.0018115942028985518,2.695000371,-504,-1358.280186984,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,PLPL3,L,BUY,0.0045454545454545,12.74773035,267,3403.64400345,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,POMO4,L,BUY,0.0045454545454545,6.550225405,520,3406.1172106,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,POSI3,L,BUY,0.0045454545454545,7.31466388,466,3408.6333680800003,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,POSI3,L,SELL,-0.0018115942028985518,7.31466388,-186,-1360.5274816800002,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,PRNR3,L,CLOSE,-0.04347826086956524,11.15801687,-2922,-32603.725294140004,exit
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,PSSA3,L,OPEN,0.041666666666666685,26.35936436,1186,31262.20613096,add
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,QUAL3,L,SELL,-0.0018115942028985518,2.362841712,-575,-1358.6339844,reweight
2024-02-29 00:00:00,2024-03-01 00:00:00,momentum,1,D10,RADL3,L,CLOSE,-0.0454545454545454,26.0235521,-1310,-34090.853251,exit
2024-02-29 00:00:00,2024-03-01 00:00:00,value,1,D10,RAIZ4,L,SELL,-0.0018115942028985518,3.531556115,-385,-1359.649104275,reweight
