month_end,trade_date,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2025-02-28,2025-03-05,momentum,D10,AGRO3,L,0.0158730158730158,0.0,-0.0158730158730158,20.61,Agriculture & Fisheries
2025-02-28,2025-03-05,momentum,D10,AMBP3,L,0.0448585231193926,0.0448585231193926,0.0,12.517,Other
2025-02-28,2025-03-05,momentum,D10,AURA33,L,0.0448585231193926,0.0448585231193926,0.0,29.08462754,Mining
2025-02-28,2025-03-05,momentum,D10,BBSE3,L,0.0,0.0158730158730158,0.0158730158730158,35.75934086,Financial Services
2025-02-28,2025-03-05,momentum,D10,BLAU3,L,0.0289855072463768,0.0448585231193926,0.0158730158730158,12.18170231,Chemical
2025-02-28,2025-03-05,momentum,D10,BMGB4,L,0.0303657694962042,0.0144927536231884,-0.0158730158730158,3.63604072,Financial Services
2025-02-28,2025-03-05,momentum,D10,BMOB3,L,0.0144927536231884,0.0303657694962042,0.0158730158730158,13.77408067,Software & Data
2025-02-28,2025-03-05,momentum,D10,BRFS3,L,0.0448585231193926,0.0448585231193926,0.0,18.24,Food & Beverage
2025-02-28,2025-03-05,momentum,D10,BRKM5,L,0.0158730158730158,0.0,-0.0158730158730158,10.92,Chemical
2025-02-28,2025-03-05,momentum,D10,CEAB3,L,0.0289855072463768,0.0289855072463768,0.0,9.951673618,Trade
2025-02-28,2025-03-05,momentum,D10,CLSA3,L,0.0448585231193926,0.0448585231193926,0.0,10.35,Trade
2025-02-28,2025-03-05,momentum,D10,CMIG4,L,0.0448585231193926,0.0448585231193926,0.0,10.20158244,Electric Power
2025-02-28,2025-03-05,momentum,D10,CSMG3,L,0.0158730158730158,0.0,-0.0158730158730158,22.42284635,Other
2025-02-28,2025-03-05,momentum,D10,CURY3,L,0.0303657694962042,0.0144927536231884,-0.0158730158730158,20.61066271,Construction
2025-02-28,2025-03-05,momentum,D10,CXSE3,L,0.0448585231193926,0.0448585231193926,0.0,14.56507043,Financial Services
2025-02-28,2025-03-05,momentum,D10,DIRR3,L,0.0448585231193926,0.0448585231193926,0.0,9.242884072,Construction
2025-02-28,2025-03-05,momentum,D10,ELMD3,L,0.0,0.0158730158730158,0.0158730158730158,29.51655024,Other
2025-02-28,2025-03-05,momentum,D10,EMBR3,L,0.0448585231193926,0.0448585231193926,0.0,71.92588692,Vehicle & Parts
2025-02-28,2025-03-05,momentum,D10,GGBR4,L,0.0303657694962042,0.0144927536231884,-0.0158730158730158,16.1204542,Basic & Fabricated Metal
2025-02-28,2025-03-05,momentum,D10,GOAU4,L,0.0448585231193926,0.0448585231193926,0.0,8.992551647,Basic & Fabricated Metal
2025-02-28,2025-03-05,momentum,D10,GUAR3,L,0.0448585231193926,0.0448585231193926,0.0,5.930648928,Textile
2025-02-28,2025-03-05,momentum,D10,JBSS3,L,0.0144927536231884,0.0144927536231884,0.0,29.86308392,Food & Beverage
2025-02-28,2025-03-05,momentum,D10,KEPL3,L,0.0289855072463768,0.0289855072463768,0.0,7.490501684,Basic & Fabricated Metal
2025-02-28,2025-03-05,momentum,D10,MBRF3,L,0.0144927536231884,0.0303657694962042,0.0158730158730158,13.67,Food & Beverage
2025-02-28,2025-03-05,momentum,D10,PETR4,L,0.0448585231193926,0.0448585231193926,0.0,33.1891227,Oil & Gas
2025-02-28,2025-03-05,momentum,D10,PLPL3,L,0.0144927536231884,0.0144927536231884,0.0,9.77,Construction
2025-02-28,2025-03-05,momentum,D10,PSSA3,L,0.0448585231193926,0.0448585231193926,0.0,36.45529807,Financial Services
2025-02-28,2025-03-05,momentum,D10,SBFG3,L,0.0303657694962042,0.0144927536231884,-0.0158730158730158,9.343058988,Trade
2025-02-28,2025-03-05,momentum,D10,STBP3,L,0.0448585231193926,0.0448585231193926,0.0,13.13610156,Transportation Services
2025-02-28,2025-03-05,momentum,D10,SYNE3,L,0.0448585231193926,0.0448585231193926,0.0,4.157063998,Other
2025-02-28,2025-03-05,momentum,D10,TGMA3,L,0.0144927536231884,0.0303657694962042,0.0158730158730158,30.6230157,Transportation Services
2025-02-28,2025-03-05,momentum,D10,TTEN3,L,0.0144927536231884,0.0303657694962042,0.0158730158730158,14.61,Agriculture & Fisheries
2025-02-28,2025-03-05,momentum,D10,VBBR3,L,0.0289855072463768,0.0289855072463768,0.0,16.3380329,Oil & Gas
2025-02-28,2025-03-05,momentum,LS,AGRO3,,0.0076900556363804,0.0,-0.0076900556363804,20.61,Agriculture & Fisheries
2025-02-28,2025-03-05,momentum,LS,AMBP3,L,0.0213482631470823,0.0212411519895123,-0.00010711115757,12.517,Other
2025-02-28,2025-03-05,momentum,LS,AMER3,S,-0.0201532492539626,-0.023139407241462,-0.0029861579874994,5.5,Trade
