month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2010-08-31,2010-09-01,value,D10,CSMG3,L,BUY,0.04761904761904762,3.159241602,11305,35715.22631061
2010-08-31,2010-09-01,value,LS,AMER3,L,BUY,0.005555555555555564,2365.53192,2,4731.06384
2010-08-31,2010-09-01,value,LS,ARTR3,L,BUY,0.005555555555555564,8.454846327,493,4168.2392392110005
2010-08-31,2010-09-01,value,LS,BRFS3,S,SELL,-0.00793650793650795,20.47121649,-291,-5957.12399859
2010-08-31,2010-09-01,value,LS,BRML3,L,BUY,0.005555555555555564,7.739425003,538,4163.810651614
2010-08-31,2010-09-01,value,LS,CNFB4,L,BUY,0.005555555555555564,5.509547183,756,4165.217670348
2010-08-31,2010-09-01,value,LS,CPFE3,S,SELL,-0.00793650793650795,8.804591358,-676,-5951.903758007999
2010-08-31,2010-09-01,value,LS,CSAN3,S,SELL,-0.00793650793650795,3.478057958,-1711,-5950.957166138
2010-08-31,2010-09-01,value,LS,CSMG3,L,BUY,0.02380952380952381,3.159241602,5652,17856.033534504
2010-08-31,2010-09-01,value,LS,EMBR3,L,BUY,0.005555555555555564,9.554048977,436,4165.565353972001
2010-08-31,2010-09-01,value,LS,EQTL3,L,BUY,0.02380952380952381,1.468083017,12164,17857.761818788
2010-08-31,2010-09-01,value,LS,LAND3,S,SELL,-0.00793650793650795,54.90722979,-108,-5929.98081732
2010-08-31,2010-09-01,value,LS,LIGT3,L,BUY,0.003968253968253968,12.99212916,229,2975.19757764
2010-08-31,2010-09-01,value,LS,LUPA3,S,SELL,-0.00793650793650795,3422.012473,-2,-6844.024946
2010-08-31,2010-09-01,value,LS,TOTS3,S,SELL,-0.00793650793650795,6.648031187,-895,-5949.987912365
2010-08-31,2010-09-01,value,LS,VIVR3,,BUY,0.07142857142857141,18865.27851,3,56595.83553
