month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2012-04-30,2012-05-02,momentum,D10,APER3,L,BUY,0.0085470085470085,298.6401137,21,6271.442387699999
2012-04-30,2012-05-02,momentum,D10,BPAN4,L,BUY,0.0085470085470085,4.870512936,1316,6409.595023776
2012-04-30,2012-05-02,momentum,D10,BRSR6,L,BUY,0.0079365079365079,6.20447123,959,5950.08790957
2012-04-30,2012-05-02,momentum,D10,CNFB4,L,BUY,0.0235757150650767,5.9,2997,17682.3
2012-04-30,2012-05-02,momentum,D10,CRUZ3,L,BUY,0.0259397812589302,25.5725856,761,19460.7376416
2012-04-30,2012-05-02,momentum,D10,CSMG3,L,BUY,0.0180032733224222,6.107853492,2211,13504.464070812
2012-04-30,2012-05-02,momentum,D10,CTIP3,L,BUY,0.0173927727119216,24.21278661,539,13050.691982789998
2012-04-30,2012-05-02,momentum,D10,ENEV3,L,BUY,0.0259397812589302,188.1756481,103,19382.0917543
2012-04-30,2012-05-02,momentum,D10,EZTC3,L,BUY,0.0259397812589302,8.813191451,2207,19450.713532357
2012-04-30,2012-05-02,momentum,D10,LAME3,L,BUY,0.0085470085470085,3.210218531,1997,6410.806406407
2012-04-30,2012-05-02,momentum,D10,MMXM3,L,BUY,0.0094562647754137,1338.844644,5,6694.22322
2012-04-30,2012-05-02,momentum,D10,MPLU3,L,BUY,0.0079365079365079,26.00235514,229,5954.53932706
2012-04-30,2012-05-02,momentum,D10,MYPK3,L,BUY,0.0085470085470085,21.54236914,298,6419.626003720001
2012-04-30,2012-05-02,momentum,D10,ODPV3,L,BUY,0.0079365079365079,5.24324946,1135,5951.0881371000005
2012-04-30,2012-05-02,momentum,D10,POMO4,L,BUY,0.0079365079365079,2.598756052,2290,5951.1513590800005
2012-04-30,2012-05-02,momentum,D10,RADL3,L,BUY,0.0094562647754137,3.455322567,2053,7093.7772300510005
2012-04-30,2012-05-02,momentum,D10,RPMG3,L,BUY,0.0259397812589302,23.25322603,837,19462.95018711
2012-04-30,2012-05-02,momentum,D10,SBSP3,L,BUY,0.0173927727119216,17.84079245,731,13041.61928095
