month_end,trade_date,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2010-09-30,2010-10-01,value:+0.023810,D10,ACGU3,L,0.0,0.02380952380952381,0.007936507936507936,,Food & Beverage
2010-09-30,2010-10-01,value:+0.068452,D10,AMER3,L,0.0,0.06845238095238096,0.02281746031746032,2631.237794,Trade
2010-09-30,2010-10-01,value:+0.068452,D10,ARTR3,L,0.0,0.06845238095238096,0.02281746031746032,9.269604896,Transportation Services
2010-09-30,2010-10-01,value:+0.068452,D10,BRML3,L,0.0,0.06845238095238096,0.02281746031746032,7.893708575,Other
2010-09-30,2010-10-01,value:+0.047619,D10,CNFB4,L,0.0,0.04761904761904762,0.015873015873015872,5.76340004,Basic & Fabricated Metal
2010-09-30,2010-10-01,value:+0.044643,D10,CSMG3,L,0.0,0.04464285714285715,0.014880952380952384,3.265637619,Other
2010-09-30,2010-10-01,value:+0.020833,D10,ECOR3,L,0.0,0.020833333333333332,0.006944444444444444,6.676665334,Transportation Services
2010-09-30,2010-10-01,value:+0.068452,D10,EMBR3,L,0.0,0.06845238095238096,0.02281746031746032,10.54450861,Vehicle & Parts
2010-09-30,2010-10-01,value:+0.044643,D10,EQTL3,L,0.0,0.04464285714285715,0.014880952380952384,1.354849708,Electric Power
2010-09-30,2010-10-01,value:+0.023810,D10,LIGT3,L,0.0,0.02380952380952381,0.007936507936507936,13.6695517,Electric Power
2010-09-30,2010-10-01,value:+0.020833,D10,NETC4,L,0.0,0.020833333333333332,0.006944444444444444,22.26044278,Other
2010-09-30,2010-10-01,value:+0.038194,LS,AMER3,L,0.0,0.03819444444444444,0.012731481481481479,2631.237794,Trade
2010-09-30,2010-10-01,value:+0.038194,LS,ARTR3,L,0.0,0.03819444444444444,0.012731481481481479,9.269604896,Transportation Services
2010-09-30,2010-10-01,value:-0.040972,LS,BRFS3,S,0.0,-0.04097222222222222,-0.013657407407407406,22.4660712,Food & Beverage
2010-09-30,2010-10-01,value:+0.038194,LS,BRML3,L,0.0,0.03819444444444444,0.012731481481481479,7.893708575,Other
2010-09-30,2010-10-01,value:+0.013889,LS,CNFB4,L,0.0,0.013888888888888888,0.004629629629629629,5.76340004,Basic & Fabricated Metal
2010-09-30,2010-10-01,value:-0.040972,LS,CPFE3,S,0.0,-0.04097222222222222,-0.013657407407407406,8.330830791,Electric Power
2010-09-30,2010-10-01,value:-0.040972,LS,CSAN3,S,0.0,-0.04097222222222222,-0.013657407407407406,3.813859971,Oil & Gas
2010-09-30,2010-10-01,value:+0.024306,LS,CSMG3,L,0.0,0.024305555555555552,0.00810185185185185,3.265637619,Other
2010-09-30,2010-10-01,value:+0.010417,LS,ECOR3,L,0.0,0.010416666666666666,0.003472222222222222,6.676665334,Transportation Services
2010-09-30,2010-10-01,value:+0.038194,LS,EMBR3,L,0.0,0.03819444444444444,0.012731481481481479,10.54450861,Vehicle & Parts
2010-09-30,2010-10-01,value:+0.024306,LS,EQTL3,L,0.0,0.024305555555555552,0.00810185185185185,1.354849708,Electric Power
2010-09-30,2010-10-01,value:+0.000000,LS,LAND3,,0.0,0.0,0.0,61.14668772,Other
2010-09-30,2010-10-01,value:+0.013889,LS,LIGT3,L,0.0,0.013888888888888888,0.004629629629629629,13.6695517,Electric Power
2010-09-30,2010-10-01,value:-0.040972,LS,LUPA3,S,0.0,-0.04097222222222222,-0.013657407407407406,3710.63592,Basic & Fabricated Metal
2010-09-30,2010-10-01,value:+0.010417,LS,NETC4,L,0.0,0.010416666666666666,0.003472222222222222,22.26044278,Other
2010-09-30,2010-10-01,value:-0.010417,LS,ODPV3,S,0.0,-0.010416666666666666,-0.003472222222222222,3.183736284,Other
2010-09-30,2010-10-01,value:-0.013889,LS,PDGR3,S,0.0,-0.013888888888888888,-0.004629629629629629,54464405.74,Construction
2010-09-30,2010-10-01,value:-0.010417,LS,POMO4,S,0.0,-0.010416666666666666,-0.003472222222222222,1.300448008,Vehicle & Parts
2010-09-30,2010-10-01,value:-0.040972,LS,TOTS3,S,0.0,-0.04097222222222222,-0.013657407407407406,6.717852582,Software & Data
2010-09-30,2010-10-01,value:-0.010417,LS,VIVR3,S,0.0,-0.010416666666666666,-0.003472222222222222,19304.00592,Construction
