month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2025-09-30,2025-10-01,momentum:+2223.12,D10,ALPA4,L,BUY,0.00296296296296295,236,2223.12,9.42
2025-09-30,2025-10-01,momentum:+4630.32,D10,AMBP3,L,BUY,0.0061728395061728,531,4630.320000000001,8.72
2025-09-30,2025-10-01,momentum:+2222.54,D10,ANIM3,L,BUY,0.00296296296296295,640,2220.8,3.47
2025-09-30,2025-10-01,momentum:+6861.91;value:+2084.22,D10,AURA33,L,BUY,0.011913580246913576,140,8978.199999999999,64.13
2025-09-30,2025-10-01,momentum:+2314.85;value:+5645.47,D10,BLAU3,L,BUY,0.010611672278338926,576,7960.32,13.82
2025-09-30,2025-10-01,momentum:+2315.44,D10,CASH3,L,BUY,0.0030864197530864,562,2315.44,4.12
2025-09-30,2025-10-01,value:+1893.82,D10,CBAV3,L,BUY,0.0025252525252525263,529,1893.82,3.58
2025-09-30,2025-10-01,momentum:+6855.75;value:+5643.00,D10,CEAB3,L,BUY,0.016661054994388327,758,12507.0,16.5
2025-09-30,2025-10-01,value:+5645.90,D10,CMIG4,L,BUY,0.007525252525252526,505,5645.9,11.18
2025-09-30,2025-10-01,value:+3560.32,D10,CMIN3,L,BUY,0.0047474747474747486,642,3563.1,5.55
2025-09-30,2025-10-01,momentum:+6851.21,D10,COGN3,L,BUY,0.0091358024691358,2033,6851.21,3.37
2025-09-30,2025-10-01,momentum:+2307.24,D10,CPFE3,L,BUY,0.0030864197530864,58,2287.52,39.44
2025-09-30,2025-10-01,momentum:+4538.98,D10,CPLE6,L,BUY,0.00604938271604935,350,4532.5,12.95
2025-09-30,2025-10-01,value:+2083.28,D10,CVCB3,L,BUY,0.002777777777777777,1058,2084.2599999999998,1.97
2025-09-30,2025-10-01,value:+3565.35,D10,ELET3,L,BUY,0.0047474747474747486,68,3591.76,52.82
2025-09-30,2025-10-01,momentum:+6857.80,D10,EMBR3,L,BUY,0.0091358024691358,85,6857.8,80.68
2025-09-30,2025-10-01,momentum:+6852.16,D10,FESA4,L,BUY,0.0091358024691358,1064,6852.160000000001,6.44
2025-09-30,2025-10-01,momentum:+2312.40,D10,FRAS3,L,BUY,0.0030864197530864,102,2301.12,22.56
2025-09-30,2025-10-01,value:+5641.44,D10,GGBR4,L,BUY,0.007525252525252526,336,5641.44,16.79
2025-09-30,2025-10-01,momentum:+2314.81,D10,GOLL54,L,BUY,0.0030864197530864,403982,2314.81686,0.00573
2025-09-30,2025-10-01,value:+5642.91,D10,GUAR3,L,BUY,0.007525252525252526,592,5647.679999999999,9.54
2025-09-30,2025-10-01,momentum:+2303.94,D10,IRBR3,L,BUY,0.0030864197530864,47,2303.94,49.02
2025-09-30,2025-10-01,value:+3749.62,D10,JALL3,L,BUY,0.004999999999999999,1364,3751.0,2.75
2025-09-30,2025-10-01,value:+5645.54,D10,JHSF3,L,BUY,0.007525252525252526,878,5645.54,6.43
2025-09-30,2025-10-01,value:+1668.45,D10,KEPL3,L,BUY,0.002222222222222222,227,1668.4499999999998,7.35
2025-09-30,2025-10-01,momentum:+2314.51;value:+5643.44,D10,LIGT3,L,BUY,0.010611672278338926,1365,7957.95,5.83
2025-09-30,2025-10-01,value:+5644.14,D10,LJQQ3,L,BUY,0.007525252525252526,2476,5645.28,2.28
2025-09-30,2025-10-01,momentum:+6295.31,D10,MBRF3,L,BUY,0.00839506172839505,324,6305.04,19.46
2025-09-30,2025-10-01,value:+3559.71,D10,MGLU3,L,BUY,0.0047474747474747486,368,3554.88,9.66
2025-09-30,2025-10-01,value:+5646.00,D10,MYPK3,L,BUY,0.007525252525252526,470,5640.0,12.0
2025-09-30,2025-10-01,momentum:+6846.93,D10,NEOE3,L,BUY,0.0091358024691358,237,6846.93,28.89
2025-09-30,2025-10-01,momentum:+2311.57,D10,PETR4,L,BUY,0.0030864197530864,74,2327.2999999999997,31.45
2025-09-30,2025-10-01,momentum:+2222.32;value:+5644.17,D10,PGMN3,L,BUY,0.010488215488215475,2204,7868.28,3.57
2025-09-30,2025-10-01,value:+1665.02,D10,PLPL3,L,BUY,0.002222222222222222,98,1665.0199999999998,16.99
2025-09-30,2025-10-01,value:+3559.50,D10,POSI3,L,BUY,0.0047474747474747486,804,3561.72,4.43
2025-09-30,2025-10-01,momentum:+6848.88,D10,PSSA3,L,BUY,0.0091358024691358,138,6873.780000000001,49.81
2025-09-30,2025-10-01,value:+5644.43,D10,QUAL3,L,BUY,0.007525252525252526,2231,5644.429999999999,2.53
2025-09-30,2025-10-01,value:+3560.76,D10,RAIZ4,L,BUY,0.0047474747474747486,3526,3561.26,1.01
2025-09-30,2025-10-01,momentum:+2222.61;value:+2085.00,D10,RANI3,L,BUY,0.005740740740740727,516,4303.44,8.34
2025-09-30,2025-10-01,value:+5644.48,D10,RECV3,L,BUY,0.007525252525252526,446,5650.82,12.67
2025-09-30,2025-10-01,momentum:+2313.36;value:+3747.87,D10,SEER3,L,BUY,0.0080864197530864,534,6055.5599999999995,11.34
2025-09-30,2025-10-01,value:+2080.92,D10,SLCE3,L,BUY,0.002777777777777777,126,2072.7,16.45
