month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2025-09-30,2025-10-01,MBRF3,1,0.75,zero_volume_streak,21,0,73380248.0,106655198.0,20
