month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2011-01-31,2011-02-01,value:+14393.10,D10,AMER3,L,BUY,0.01946649029982363,6,14393.095626,2398.849271
2011-01-31,2011-02-01,value:+14601.96,D10,ARTR3,L,BUY,0.01946649029982363,1462,14596.965935612,9.984244826
2011-01-31,2011-02-01,value:+14601.96,D10,BRML3,L,BUY,0.01946649029982363,1700,14601.958285899998,8.589387227
2011-01-31,2011-02-01,value:+14599.85,D10,CSMG3,L,BUY,0.01946649029982363,4120,14601.62174576,3.544082948
2011-01-31,2011-02-01,value:+4762.34,D10,EMBR3,L,BUY,0.006349206349206348,390,4768.4491998,12.22679282
2011-01-31,2011-02-01,value:+3571.67,D10,EQTL3,L,BUY,0.004761904761904761,2338,3570.904563352,1.527333004
2011-01-31,2011-02-01,value:+9836.87,D10,EVEN3,L,BUY,0.013117283950617281,2168,9839.139578352,4.538348514
2011-01-31,2011-02-01,value:+4760.51,D10,GPIV33,L,BUY,0.006349206349206348,697,4760.51,6.83
2011-01-31,2011-02-01,value:+14603.22,D10,LIGT3,L,BUY,0.01946649029982363,884,14603.217393960002,16.51947669
2011-01-31,2011-02-01,value:+9836.78,D10,RAPT4,L,BUY,0.013117283950617281,1647,9836.781506298,5.972544934
2011-01-31,2011-02-01,value:+14600.01,D10,RPMG3,L,BUY,0.01946649029982363,1192,14600.01369888,12.24833364
2011-01-31,2011-02-01,value:+4629.34,D10,SMTO3,L,BUY,0.006172839506172837,848,4632.067354991999,5.462343579
2011-01-31,2011-02-01,value:+8395.97,LS,AMER3,L,BUY,0.011574074074074072,4,9595.397084,2398.849271
2011-01-31,2011-02-01,value:+8681.30,LS,ARTR3,L,BUY,0.011574074074074072,870,8686.29299862,9.984244826
2011-01-31,2011-02-01,value:-7227.77,LS,BRFS3,S,SELL,-0.009645061728395061,-298,-7227.766893360001,24.25425132
2011-01-31,2011-02-01,value:+8679.58,LS,BRML3,L,BUY,0.011574074074074072,1010,8675.28109927,8.589387227
2011-01-31,2011-02-01,value:-7242.53,LS,BRPR3,S,SELL,-0.009645061728395061,-91,-7242.52725105,79.58821155
2011-01-31,2011-02-01,value:-7232.24,LS,CPFE3,S,SELL,-0.009645061728395061,-818,-7232.238444856,8.841367292
2011-01-31,2011-02-01,value:+8681.23,LS,CSMG3,L,BUY,0.011574074074074072,2450,8683.0032226,3.544082948
2011-01-31,2011-02-01,value:+5207.75,LS,EVEN3,L,BUY,0.006944444444444444,1148,5210.024094072,4.538348514
2011-01-31,2011-02-01,value:+8680.99,LS,LIGT3,L,BUY,0.011574074074074072,526,8689.24473894,16.51947669
2011-01-31,2011-02-01,value:-7402.20,LS,LUPA3,S,SELL,-0.009645061728395061,-2,-5921.756922,2960.878461
2011-01-31,2011-02-01,value:-4630.85,LS,MOTV3,S,SELL,-0.006172839506172837,-696,-4627.522896624,6.648739794
2011-01-31,2011-02-01,value:-4630.42,LS,NATU3,S,SELL,-0.006172839506172837,-304,-4638.044248,15.2567245
2011-01-31,2011-02-01,value:-7233.69,LS,ODPV3,S,SELL,-0.009645061728395061,-1958,-7233.691770536,3.694428892
2011-01-31,2011-02-01,value:+5208.06,LS,RAPT4,L,BUY,0.006944444444444444,872,5208.059182448,5.972544934
2011-01-31,2011-02-01,value:+8677.94,LS,RPMG3,L,BUY,0.011574074074074072,708,8671.820217120001,12.24833364
2011-01-31,2011-02-01,value:-7233.83,LS,TOTS3,S,SELL,-0.009645061728395061,-866,-7238.010491212,8.357979782
2011-01-31,2011-02-01,value:-10216.08,LS,VIVR3,S,SELL,-0.009645061728395061,0,0.0,20432.16211
