month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2019-12-30,2020-01-02,momentum:+7255.07,D10,ALPA4,L,BUY,0.00967114319470185,226,7239.056612699999,32.03122395
2019-12-30,2020-01-02,momentum:+2325.93;value:+7646.17,D10,AMAR3,L,BUY,0.013298838053739995,186,9945.36489936,53.46970376
2019-12-30,2020-01-02,value:+5210.46,D10,BEEF3,L,BUY,0.006944444444444444,575,5210.45560975,9.06166193
2019-12-30,2020-01-02,momentum:+7254.67,D10,BPAC11,L,BUY,0.00967114319470185,436,7254.6738472,16.6391602
2019-12-30,2020-01-02,momentum:+7254.92,D10,BPAN4,L,BUY,0.00967114319470185,793,7254.922693876,9.148704532
2019-12-30,2020-01-02,value:+7660.48,D10,BRAP4,L,BUY,0.010212418300653595,924,7664.623391964001,8.295046961
2019-12-30,2020-01-02,value:+5058.16,D10,BRML3,L,BUY,0.006740196078431373,280,5067.2119148,18.09718541
2019-12-30,2020-01-02,value:+7660.76,D10,CIEL3,L,BUY,0.010212418300653595,1135,7660.7625175,6.7495705
2019-12-30,2020-01-02,momentum:+4802.15,D10,CPLE6,L,BUY,0.0064031693384927,1134,4802.150847816,4.234700924
2019-12-30,2020-01-02,value:+2453.05,D10,CSMG3,L,BUY,0.00326797385620915,196,2459.3191825999997,12.54754685
2019-12-30,2020-01-02,momentum:+7251.68,D10,CSNA3,L,BUY,0.00967114319470185,826,7247.293718014,8.773963339
2019-12-30,2020-01-02,momentum:+2483.20;value:+7659.03,D10,ELET3,L,BUY,0.013529167886059896,339,10142.2322727,29.9180893
2019-12-30,2020-01-02,value:+7657.30,D10,ENAT3,L,BUY,0.010212418300653595,598,7657.30376242,12.80485579
2019-12-30,2020-01-02,momentum:+4767.60,D10,ENEV3,L,BUY,0.00635439360929555,435,4767.6,10.96
2019-12-30,2020-01-02,value:+7659.89,D10,FESA4,L,BUY,0.010212418300653595,2052,7658.028328032,3.731982616
2019-12-30,2020-01-02,momentum:+4802.15,D10,GNDI3,L,BUY,0.0064031693384927,72,4835.7271656,67.1628773
2019-12-30,2020-01-02,value:+5055.26,D10,GOLL54,L,BUY,0.006740196078431373,10599,5055.26035365,0.47695635
2019-12-30,2020-01-02,value:+7664.09,D10,GUAR3,L,BUY,0.010212418300653595,360,7664.0944248000005,21.28915118
2019-12-30,2020-01-02,momentum:+7255.04,D10,JBSS3,L,BUY,0.00967114319470185,409,7255.037473369999,17.73847793
