month_end,trade_date,ticker,score,multiplier,flags,trading_days,max_halt_run,short_median_volume,long_median_volume,zero_volume_days
2018-12-28,2019-01-02,TASA4,1,0.75,liquidity_slump,21,0,3436754.0,8547192.0,0
2018-12-28,2019-01-02,VIVR3,1,0.75,liquidity_slump,21,0,4390747.0,9111096.0,0
