month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2014-02-28,2014-03-05,1,momentum,D10,AEDU3,L,SELL,-0.004761904761904773,12.90943005,-221,-2852.9840410499996,reweight
2014-02-28,2014-03-05,1,momentum,D10,ALPA4,L,OPEN,0.06666666666666668,7.152368573,5593,40003.197428789004,add
2014-02-28,2014-03-05,1,momentum,D10,BBAS3,L,CLOSE,-0.07142857142857145,4.651710124,-9213,-42856.205372412,exit
2014-02-28,2014-03-05,1,momentum,D10,COGN3,L,SELL,-0.004761904761904773,9.195151609,-311,-2859.6921503989997,reweight
2014-02-28,2014-03-05,1,momentum,D10,CSNA3,L,OPEN,0.06666666666666668,5.181059045,7720,39997.77582739999,add
2014-02-28,2014-03-05,1,momentum,D10,DAGB33,L,SELL,-0.004761904761904773,368.0424795,-8,-2944.339836,reweight
2014-02-28,2014-03-05,1,momentum,D10,EMBR3,L,OPEN,0.06666666666666668,19.71877904,2029,40009.40267216,add
2014-02-28,2014-03-05,1,momentum,D10,EQTL3,L,CLOSE,-0.07142857142857145,3.194649827,-13415,-42856.227429205,exit
2014-02-28,2014-03-05,1,momentum,D10,EZTC3,L,SELL,-0.004761904761904773,11.11657391,-257,-2856.95949487,reweight
2014-02-28,2014-03-05,1,momentum,D10,GRND3,L,CLOSE,-0.07142857142857145,2.160661348,-19835,-42856.71783758,exit
2014-02-28,2014-03-05,1,momentum,D10,ODPV3,L,OPEN,0.06666666666666668,4.651114758,8600,39999.5869188,add
2014-02-28,2014-03-05,1,momentum,D10,PFRM3,L,SELL,-0.004761904761904773,12.48562713,-229,-2859.20861277,reweight
2014-02-28,2014-03-05,1,momentum,D10,PSSA3,L,SELL,-0.004761904761904773,8.45276368,-338,-2857.03412384,reweight
2014-02-28,2014-03-05,1,momentum,D10,SIMH3,L,SELL,-0.004761904761904773,2.622103391,-1090,-2858.09269619,reweight
2014-02-28,2014-03-05,1,momentum,D10,SMTO3,L,CLOSE,-0.07142857142857145,6.978536181,-6141,-42855.190687521,exit
2014-02-28,2014-03-05,1,momentum,D10,TCSA3,L,SELL,-0.004761904761904773,56.85418746,-50,-2842.709373,reweight
2014-02-28,2014-03-05,1,momentum,D10,TIMS3,L,OPEN,0.06666666666666668,7.125886245,5613,39997.599493185,add
2014-02-28,2014-03-05,1,momentum,D10,VALE3,L,SELL,-0.004761904761904773,14.97378189,-191,-2859.99234099,reweight
2014-02-28,2014-03-05,1,momentum,D10,YDUQ3,L,SELL,-0.004761904761904773,15.36805185,-186,-2858.4576441,reweight
2014-02-28,2014-03-05,0,momentum,LS,AEDU3,L,BUY,0.004431631271888406,12.90943005,206,2659.3425902999998,reweight
2014-02-28,2014-03-05,0,momentum,LS,ALPA4,L,BUY,0.004431631271888406,7.152368573,372,2660.6811091560003,reweight
2014-02-28,2014-03-05,0,momentum,LS,AZZA3,S,SELL,-0.005890103557984902,20.06329164,-176,-3531.13932864,reweight
2014-02-28,2014-03-05,0,momentum,LS,BBAS3,L,BUY,0.004431631271888406,4.651710124,572,2660.778190928,reweight
2014-02-28,2014-03-05,0,momentum,LS,BISA3,S,SELL,-0.005890103557984902,1.47,-2404,-3533.88,reweight
2014-02-28,2014-03-05,0,momentum,LS,BPHA3,S,SELL,-0.005890103557984902,264.0,-13,-3432.0,reweight
2014-02-28,2014-03-05,0,momentum,LS,BRSR6,S,SELL,-0.005890103557984902,4.698500611,-752,-3533.2724594720003,reweight
2014-02-28,2014-03-05,0,momentum,LS,COGN3,L,BUY,0.004431631271888406,9.195151609,289,2657.398815001,reweight
2014-02-28,2014-03-05,0,momentum,LS,DAGB33,L,BUY,0.004431631271888406,368.0424795,7,2576.2973565,reweight
2014-02-28,2014-03-05,0,momentum,LS,EMBR3,L,BUY,0.004431631271888406,19.71877904,135,2662.0351704,reweight
2014-02-28,2014-03-05,0,momentum,LS,ENEV3,S,SELL,-0.005890103557984902,30.59563033,-116,-3549.09311828,reweight
2014-02-28,2014-03-05,0,momentum,LS,EZTC3,L,BUY,0.004431631271888406,11.11657391,239,2656.8611644899997,reweight
2014-02-28,2014-03-05,0,momentum,LS,GOLL54,S,CLOSE,0.03361242174392155,0.1451154,138975,20167.412715000002,exit
2014-02-28,2014-03-05,0,momentum,LS,GRND3,L,CLOSE,-0.03177901692152584,2.160661348,-8825,-19067.8363961,exit
2014-02-28,2014-03-05,0,momentum,LS,KEPL3,L,CLOSE,-0.02383426269114438,2.934966871,-4872,-14299.158595511999,exit
2014-02-28,2014-03-05,0,momentum,LS,MBRF3,S,SELL,-0.005890103557984902,2.515128639,-1405,-3533.7557377949997,reweight
2014-02-28,2014-03-05,0,momentum,LS,MPLU3,S,CLOSE,0.03361242174392155,17.80489068,1133,20172.941140439998,exit
2014-02-28,2014-03-05,0,momentum,LS,OGXP3,S,SELL,-0.005890103557984902,26.0,-136,-3536.0,reweight
2014-02-28,2014-03-05,0,momentum,LS,PFRM3,L,BUY,0.004431631271888406,12.48562713,213,2659.4385786899998,reweight
2014-02-28,2014-03-05,0,momentum,LS,POMO4,S,SELL,-0.005890103557984902,2.462090094,-1435,-3533.09928489,reweight
2014-02-28,2014-03-05,0,momentum,LS,PRML3,S,SELL,-0.005890103557984902,9.09526269,-389,-3538.05718641,reweight
2014-02-28,2014-03-05,0,momentum,LS,PSSA3,L,BUY,0.004431631271888406,8.45276368,315,2662.6205592,reweight
2014-02-28,2014-03-05,0,momentum,LS,RSID3,S,SELL,-0.005890103557984902,43.0,-82,-3526.0,reweight
2014-02-28,2014-03-05,0,momentum,LS,SIMH3,L,BUY,0.004431631271888406,2.622103391,1014,2658.812838474,reweight
2014-02-28,2014-03-05,0,momentum,LS,TGMA3,S,SELL,-0.005890103557984902,11.16707792,-316,-3528.79662272,reweight
2014-02-28,2014-03-05,0,momentum,LS,VALE3,L,BUY,0.004431631271888406,14.97378189,178,2665.3331764199997,reweight
2014-02-28,2014-03-05,0,momentum,LS,YDUQ3,L,BUY,0.004431631271888406,15.36805185,173,2658.67297005,reweight
2014-02-28,2014-03-05,1,momentum,LS,AEDU3,L,SELL,-0.0053029702822082435,12.90943005,-246,-3175.7197923,reweight
2014-02-28,2014-03-05,1,momentum,LS,ALPA4,L,OPEN,0.028968518554731395,7.152368573,2430,17380.255632390003,add
2014-02-28,2014-03-05,1,momentum,LS,AZZA3,S,OPEN,-0.03342521371699776,20.06329164,-1000,-20063.29164,add
2014-02-28,2014-03-05,1,momentum,LS,BBAS3,L,CLOSE,-0.03427148883693964,4.651710124,-4421,-20565.210458204,exit
2014-02-28,2014-03-05,1,momentum,LS,BBDC4,S,CLOSE,0.03718821129114725,5.781663892,3859,22311.440959228,exit
2014-02-28,2014-03-05,1,momentum,LS,BISA3,S,BUY,0.003762997574149489,1.47,1536,2257.92,reweight
