month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2024-12-30,2025-01-02,2,momentum,D10,AMBP3,L,BUY,0.01189931350114417,12.424,575,7143.799999999999,reweight
2024-12-30,2025-01-02,2,momentum,D10,AURA33,L,BUY,0.0013729977116704803,24.16498349,34,821.60943866,reweight
2024-12-30,2025-01-02,2,momentum,D10,BLAU3,L,OPEN,0.04347826086956524,12.96635303,2012,26088.30229636,add
2024-12-30,2025-01-02,2,momentum,D10,BMGB4,L,OPEN,0.04347826086956524,3.560486627,7327,26087.685516029,add
2024-12-30,2025-01-02,2,momentum,D10,BRFS3,L,BUY,0.0013729977116704803,25.16,33,830.28,reweight
2024-12-30,2025-01-02,2,momentum,D10,BRKM5,L,CLOSE,-0.04210526315789476,11.55,-2187,-25259.850000000002,exit
2024-12-30,2025-01-02,2,momentum,D10,CEAB3,L,BUY,0.0013729977116704803,7.88754893,104,820.3050887200001,reweight
2024-12-30,2025-01-02,2,momentum,D10,CLSA3,L,BUY,0.0013729977116704803,9.94,83,825.02,reweight
2024-12-30,2025-01-02,2,momentum,D10,CMIG4,L,BUY,0.0013729977116704803,10.04769877,82,823.91129914,reweight
2024-12-30,2025-01-02,2,momentum,D10,CPLE6,L,CLOSE,-0.04210526315789476,8.757906157,-2885,-25266.559262945004,exit
2024-12-30,2025-01-02,2,momentum,D10,CSMG3,L,CLOSE,-0.04210526315789476,20.03620863,-1261,-25265.65908243,exit
2024-12-30,2025-01-02,2,momentum,D10,CSNA3,L,CLOSE,-0.04210526315789476,8.88,-2845,-25263.600000000002,exit
2024-12-30,2025-01-02,2,momentum,D10,CURY3,L,BUY,0.0013729977116704803,16.67584041,49,817.11618009,reweight
2024-12-30,2025-01-02,2,momentum,D10,CXSE3,L,BUY,0.0013729977116704803,13.42294359,61,818.7995589899999,reweight
2024-12-30,2025-01-02,2,momentum,D10,DIRR3,L,BUY,0.0013729977116704803,8.047855133,102,820.881223566,reweight
2024-12-30,2025-01-02,2,momentum,D10,EMBR3,L,BUY,0.0013729977116704803,56.44184182,15,846.6276273,reweight
2024-12-30,2025-01-02,2,momentum,D10,GOAU4,L,OPEN,0.04347826086956524,10.00799722,2607,26090.84875254,add
2024-12-30,2025-01-02,2,momentum,D10,GUAR3,L,BUY,0.0013729977116704803,6.048867844,136,822.646026784,reweight
2024-12-30,2025-01-02,2,momentum,D10,JBSS3,L,BUY,0.0013729977116704803,34.07322798,24,817.75747152,reweight
2024-12-30,2025-01-02,2,momentum,D10,KEPL3,L,OPEN,0.04347826086956524,8.669304304,3009,26085.936650736003,add
2024-12-30,2025-01-02,2,momentum,D10,LAVV3,L,CLOSE,-0.04210526315789476,6.990399833,-3614,-25263.304996462,exit
2024-12-30,2025-01-02,2,momentum,D10,MDNE3,L,CLOSE,-0.04210526315789476,10.49983765,-2406,-25262.6093859,exit
2024-12-30,2025-01-02,2,momentum,D10,PETR4,L,OPEN,0.04347826086956524,34.51592943,756,26094.04264908,add
2024-12-30,2025-01-02,2,momentum,D10,PLPL3,L,BUY,0.0013729977116704803,8.230462333,100,823.0462333,reweight
2024-12-30,2025-01-02,2,momentum,D10,PSSA3,L,OPEN,0.04347826086956524,35.42172178,736,26070.38723008,add
2024-12-30,2025-01-02,2,momentum,D10,SBFG3,L,BUY,0.0013729977116704803,10.10343001,82,828.48126082,reweight
2024-12-30,2025-01-02,2,momentum,D10,SOJA3,L,CLOSE,-0.04210526315789476,10.5,-2406,-25263.0,exit
2024-12-30,2025-01-02,2,momentum,D10,STBP3,L,BUY,0.0013729977116704803,12.83243329,64,821.27573056,reweight
