month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2019-02-28,2019-03-01,1,momentum,D10,AMER3,L,OPEN,0.0625,4656.128277,8,37249.026216,add
2019-02-28,2019-03-01,1,momentum,D10,AZZA3,L,CLOSE,-0.058823529411764705,48.09313128,-734,-35300.35835952,exit
2019-02-28,2019-03-01,1,momentum,D10,BRAP4,L,CLOSE,-0.058823529411764705,5.98739284,-5895,-35295.6807918,exit
2019-02-28,2019-03-01,1,momentum,D10,CMIG4,L,BUY,0.003676470588235295,3.883841719,568,2206.022096392,reweight
2019-02-28,2019-03-01,1,momentum,D10,CPFE3,L,CLOSE,-0.058823529411764705,17.96127781,-1965,-35293.91089665,exit
2019-02-28,2019-03-01,1,momentum,D10,CSMG3,L,OPEN,0.0625,11.01409028,3405,37502.9774034,add
2019-02-28,2019-03-01,1,momentum,D10,EMBR3,L,CLOSE,-0.058823529411764705,19.19022622,-1839,-35290.82601858,exit
2019-02-28,2019-03-01,1,momentum,D10,ENAT3,L,CLOSE,-0.058823529411764705,9.321228812,-3786,-35290.172282232,exit
2019-02-28,2019-03-01,1,momentum,D10,ENGI11,L,CLOSE,-0.058823529411764705,30.61369654,-1153,-35297.59211062,exit
2019-02-28,2019-03-01,1,momentum,D10,HGTX3,L,OPEN,0.0625,28.56668701,1313,37508.06004413,add
2019-02-28,2019-03-01,1,momentum,D10,IRBR3,L,BUY,0.003676470588235295,783.9990264,3,2351.9970792000004,reweight
2019-02-28,2019-03-01,1,momentum,D10,JBSS3,L,BUY,0.003676470588235295,9.139638724,241,2202.652932484,reweight
2019-02-28,2019-03-01,1,momentum,D10,LCAM3,L,BUY,0.003676470588235295,11.71814344,188,2203.01096672,reweight
2019-02-28,2019-03-01,1,momentum,D10,LOGN3,L,OPEN,0.0625,8.93,4199,37497.07,add
2019-02-28,2019-03-01,1,momentum,D10,MGLU3,L,BUY,0.003676470588235295,52.31335831,42,2197.16104902,reweight
2019-02-28,2019-03-01,1,momentum,D10,PRIO3,L,OPEN,0.0625,3.039118613,12339,37499.684565807,add
2019-02-28,2019-03-01,1,momentum,D10,PSSA3,L,CLOSE,-0.058823529411764705,20.34625404,-1735,-35300.750759400005,exit
2019-02-28,2019-03-01,1,momentum,D10,RAIL3,L,CLOSE,-0.058823529411764705,18.42425375,-1916,-35300.870185,exit
2019-02-28,2019-03-01,1,momentum,D10,RENT3,L,BUY,0.003676470588235295,28.39336169,78,2214.68221182,reweight
2019-02-28,2019-03-01,1,momentum,D10,SUZB3,L,BUY,0.003676470588235295,42.25532145,52,2197.2767154,reweight
2019-02-28,2019-03-01,1,momentum,D10,TASA4,L,OPEN,0.0625,3.131245342,11976,37499.794215792004,add
2019-02-28,2019-03-01,1,momentum,D10,TEND3,L,BUY,0.003676470588235295,15.40054661,143,2202.27816523,reweight
2019-02-28,2019-03-01,1,momentum,D10,TUPY3,L,OPEN,0.0625,14.81399721,2531,37494.22693851,add
2019-02-28,2019-03-01,1,momentum,D10,UNIP6,L,BUY,0.003676470588235295,15.80552413,140,2212.7733782,reweight
2019-02-28,2019-03-01,0,momentum,LS,AESB3,S,SELL,-0.0035754226393687125,9.797639511,-219,-2145.683052909,reweight
2019-02-28,2019-03-01,0,momentum,LS,AMAR3,S,SELL,-0.0035754226393687125,24.90424878,-86,-2141.76539508,reweight
2019-02-28,2019-03-01,0,momentum,LS,ANIM3,S,SELL,-0.0035754226393687125,5.39840973,-397,-2143.16866281,reweight
2019-02-28,2019-03-01,0,momentum,LS,BEEF3,S,SELL,-0.0035754226393687125,4.47454735,-479,-2143.30818065,reweight
2019-02-28,2019-03-01,0,momentum,LS,BRFS3,S,CLOSE,0.02183593229096123,20.17808441,649,13095.57678209,exit
2019-02-28,2019-03-01,0,momentum,LS,CIEL3,S,SELL,-0.0035754226393687125,8.431539807,-254,-2141.611110978,reweight
2019-02-28,2019-03-01,0,momentum,LS,CMIG4,L,BUY,0.0005130042082424902,3.883841719,79,306.823495801,keep
2019-02-28,2019-03-01,0,momentum,LS,CSMG3,L,BUY,0.0005130042082424902,11.01409028,28,308.39452783999997,keep
2019-02-28,2019-03-01,0,momentum,LS,DXCO3,L,BUY,0.0005130042082424902,7.868933463,39,306.888405057,keep
2019-02-28,2019-03-01,0,momentum,LS,ECOR3,S,SELL,-0.0035754226393687125,10.39919213,-206,-2142.23357878,reweight
2019-02-28,2019-03-01,0,momentum,LS,JBSS3,L,BUY,0.0005130042082424902,9.139638724,34,310.747716616,keep
2019-02-28,2019-03-01,0,momentum,LS,LCAM3,L,BUY,0.0005130042082424902,11.71814344,26,304.67172944000004,keep
2019-02-28,2019-03-01,0,momentum,LS,LIGT3,S,CLOSE,0.02183593229096123,18.75045735,699,13106.56968765,exit
2019-02-28,2019-03-01,0,momentum,LS,LOGN3,L,BUY,0.0005130042082424902,8.93,34,303.62,keep
2019-02-28,2019-03-01,0,momentum,LS,MGLU3,L,BUY,0.0005130042082424902,52.31335831,6,313.88014985999996,keep
2019-02-28,2019-03-01,0,momentum,LS,MOTV3,S,SELL,-0.0035754226393687125,11.60921735,-185,-2147.70520975,reweight
2019-02-28,2019-03-01,0,momentum,LS,PARD3,S,SELL,-0.0035754226393687125,15.88484799,-135,-2144.45447865,reweight
2019-02-28,2019-03-01,0,momentum,LS,POMO4,S,SELL,-0.0035754226393687125,2.458413097,-873,-2146.194633681,reweight
2019-02-28,2019-03-01,0,momentum,LS,QUAL3,S,SELL,-0.0035754226393687125,11.42345074,-188,-2147.60873912,reweight
2019-02-28,2019-03-01,0,momentum,LS,SEER3,S,SELL,-0.0035754226393687125,15.99096643,-134,-2142.78950162,reweight
2019-02-28,2019-03-01,0,momentum,LS,SMLS3,S,SELL,-0.0035754226393687125,34.84624626,-62,-2160.46726812,reweight
2019-02-28,2019-03-01,0,momentum,LS,SUZB3,L,BUY,0.0005130042082424902,42.25532145,7,295.78725015,keep
2019-02-28,2019-03-01,0,momentum,LS,TASA4,L,BUY,0.0005130042082424902,3.131245342,98,306.862043516,keep
2019-02-28,2019-03-01,0,momentum,LS,TEND3,L,BUY,0.0005130042082424902,15.40054661,20,308.01093219999996,keep
2019-02-28,2019-03-01,0,momentum,LS,TUPY3,L,BUY,0.0005130042082424902,14.81399721,21,311.09394141,keep
2019-02-28,2019-03-01,0,momentum,LS,UGPA3,S,SELL,-0.0035754226393687125,22.03804717,-97,-2137.69057549,reweight
2019-02-28,2019-03-01,0,momentum,LS,UNIP6,L,BUY,0.0005130042082424902,15.80552413,19,300.30495847000003,keep
2019-02-28,2019-03-01,0,momentum,LS,VIVR3,S,BUY,0.002777416093213775,27.26479926,61,1663.15275486,reweight
2019-02-28,2019-03-01,0,momentum,LS,VULC3,S,SELL,-0.0035754226393687125,5.651843747,-380,-2147.70062386,reweight
2019-02-28,2019-03-01,0,momentum,LS,WIZC3,S,SELL,-0.0035754226393687125,5.332741414,-402,-2143.762048428,reweight
2019-02-28,2019-03-01,1,momentum,LS,AESB3,S,BUY,0.0006711647137375432,9.797639511,41,401.703219951,reweight
2019-02-28,2019-03-01,1,momentum,LS,AMAR3,S,BUY,0.0006711647137375432,24.90424878,16,398.46798048,reweight
2019-02-28,2019-03-01,1,momentum,LS,AMER3,L,OPEN,0.025014302509543528,4656.128277,3,13968.384831,add
2019-02-28,2019-03-01,1,momentum,LS,AZZA3,L,CLOSE,-0.02620311874915346,48.09313128,-327,-15726.45392856,exit
2019-02-28,2019-03-01,1,momentum,LS,BEEF3,S,BUY,0.0006711647137375432,4.47454735,90,402.70926149999997,reweight
2019-02-28,2019-03-01,1,momentum,LS,BHIA3,S,OPEN,-0.023894259113593826,116.0,-124,-14384.0,add
2019-02-28,2019-03-01,1,momentum,LS,BRAP4,L,CLOSE,-0.02620311874915346,5.98739284,-2626,-15722.89359784,exit
2019-02-28,2019-03-01,1,momentum,LS,BRFS3,S,CLOSE,0.02456542382733137,20.17808441,730,14730.001619300001,exit
2019-02-28,2019-03-01,1,momentum,LS,CIEL3,S,BUY,0.0006711647137375432,8.431539807,48,404.713910736,reweight
2019-02-28,2019-03-01,1,momentum,LS,CMIG4,L,SELL,-0.0011888162396099314,3.883841719,-184,-714.626876296,reweight
2019-02-28,2019-03-01,1,momentum,LS,COGN3,S,OPEN,-0.023894259113593826,10.58438647,-1355,-14341.84366685,add
2019-02-28,2019-03-01,1,momentum,LS,CPFE3,L,CLOSE,-0.02620311874915346,17.96127781,-875,-15716.11808375,exit
2019-02-28,2019-03-01,1,momentum,LS,CSAN3,S,OPEN,-0.023894259113593826,9.308145579,-1540,-14334.54419166,add
2019-02-28,2019-03-01,1,momentum,LS,CSMG3,L,OPEN,0.025014302509543528,11.01409028,1363,15012.20505164,add
