month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2013-07-31,2013-08-01,D10,AEDU3,-909,0,-2727,1.0
2013-07-31,2013-08-01,D10,AMER3,5,0,16,1.0
2013-07-31,2013-08-01,D10,BEEF3,-2020,0,-6060,1.0
2013-07-31,2013-08-01,D10,BPAN4,2669,0,8008,1.0
2013-07-31,2013-08-01,D10,COCE5,179,0,536,1.0
2013-07-31,2013-08-01,D10,COGN3,2590,0,7770,1.0
2013-07-31,2013-08-01,D10,CZLT33,-369,0,-1108,1.0
2013-07-31,2013-08-01,D10,DIRR3,2340,0,7020,1.0
2013-07-31,2013-08-01,D10,EQTL3,1649,0,4946,1.0
2013-07-31,2013-08-01,D10,GRND3,1494,0,4483,1.0
2013-07-31,2013-08-01,D10,IMCH3,-695,0,-2085,1.0
2013-07-31,2013-08-01,D10,LEVE3,-1429,0,-4287,1.0
2013-07-31,2013-08-01,D10,PFRM3,342,0,1026,1.0
2013-07-31,2013-08-01,D10,PMAM3,8,0,25,1.0
2013-07-31,2013-08-01,D10,PSSA3,745,0,2235,1.0
2013-07-31,2013-08-01,D10,SIMH3,1759,0,5276,1.0
2013-07-31,2013-08-01,D10,YDUQ3,397,0,1192,1.0
2013-07-31,2013-08-01,LS,ABCB4,179,2,536,1.0
2013-07-31,2013-08-01,LS,AEDU3,-516,0,-1549,1.0
2013-07-31,2013-08-01,LS,AMER3,2,0,3,0.5
2013-07-31,2013-08-01,LS,AMER3,2,2,3,0.5
2013-07-31,2013-08-01,LS,BISA3,79,0,812,1.0
2013-07-31,2013-08-01,LS,BISA3,79,1,-573,0.0
2013-07-31,2013-08-01,LS,BPAN4,1229,0,3686,1.0
2013-07-31,2013-08-01,LS,BRAP4,41,0,419,1.0
2013-07-31,2013-08-01,LS,BRAP4,41,1,-296,0.0
2013-07-31,2013-08-01,LS,COCE5,69,0,99,0.4782608695652174
2013-07-31,2013-08-01,LS,COCE5,69,1,13,0.06280193236714976
2013-07-31,2013-08-01,LS,COCE5,69,2,95,0.45893719806763283
2013-07-31,2013-08-01,LS,COGN3,1322,0,3577,0.9019162884518407
2013-07-31,2013-08-01,LS,COGN3,1322,2,389,0.09808371154815936
2013-07-31,2013-08-01,LS,CSNA3,1859,0,6228,1.0
2013-07-31,2013-08-01,LS,CSNA3,1859,1,-305,0.0
2013-07-31,2013-08-01,LS,CSNA3,1859,2,-347,0.0
2013-07-31,2013-08-01,LS,CTIP3,-12,0,70,0.0
2013-07-31,2013-08-01,LS,CTIP3,-12,1,-50,0.4672897196261682
2013-07-31,2013-08-01,LS,CTIP3,-12,2,-57,0.5327102803738317
2013-07-31,2013-08-01,LS,CZLT33,-210,0,-630,1.0
2013-07-31,2013-08-01,LS,DASA3,487,1,1460,1.0
2013-07-31,2013-08-01,LS,DIRR3,849,0,1297,0.50942655145326
2013-07-31,2013-08-01,LS,DIRR3,849,2,1249,0.49057344854674
2013-07-31,2013-08-01,LS,DXCO3,-1168,1,55,0.0
2013-07-31,2013-08-01,LS,DXCO3,-1168,2,-3558,1.0
2013-07-31,2013-08-01,LS,ELET3,-69,0,407,0.0
2013-07-31,2013-08-01,LS,ELET3,-69,1,-287,0.46742671009771986
2013-07-31,2013-08-01,LS,ELET3,-69,2,-327,0.5325732899022801
2013-07-31,2013-08-01,LS,EQTL3,638,0,914,0.477533960292581
2013-07-31,2013-08-01,LS,EQTL3,638,1,120,0.06269592476489028
2013-07-31,2013-08-01,LS,EQTL3,638,2,880,0.45977011494252873
2013-07-31,2013-08-01,LS,FLRY3,1033,1,-184,0.0
2013-07-31,2013-08-01,LS,FLRY3,1033,2,3282,1.0
2013-07-31,2013-08-01,LS,GRND3,578,0,828,0.47723342939481267
2013-07-31,2013-08-01,LS,GRND3,578,1,109,0.0628242074927954
2013-07-31,2013-08-01,LS,GRND3,578,2,798,0.45994236311239195
2013-07-31,2013-08-01,LS,HBOR3,4,1,13,1.0
2013-07-31,2013-08-01,LS,IMCH3,-395,0,-1185,1.0
2013-07-31,2013-08-01,LS,ISAE4,-204,1,-287,0.46818923327895595
2013-07-31,2013-08-01,LS,ISAE4,-204,2,-326,0.531810766721044
2013-07-31,2013-08-01,LS,MBRF3,-52,0,307,0.0
2013-07-31,2013-08-01,LS,MBRF3,-52,1,-217,0.4676724137931034
2013-07-31,2013-08-01,LS,MBRF3,-52,2,-247,0.5323275862068966
2013-07-31,2013-08-01,LS,MGLU3,-164,0,963,0.0
2013-07-31,2013-08-01,LS,MGLU3,-164,1,-681,0.46804123711340206
2013-07-31,2013-08-01,LS,MGLU3,-164,2,-774,0.5319587628865979
2013-07-31,2013-08-01,LS,MPLU3,-11,0,67,0.0
2013-07-31,2013-08-01,LS,MPLU3,-11,1,-47,0.46534653465346537
2013-07-31,2013-08-01,LS,MPLU3,-11,2,-54,0.5346534653465347
2013-07-31,2013-08-01,LS,MRVE3,-1679,0,-5036,1.0
2013-07-31,2013-08-01,LS,OGXP3,-3,0,20,0.0
2013-07-31,2013-08-01,LS,OGXP3,-3,1,-14,0.4666666666666667
2013-07-31,2013-08-01,LS,OGXP3,-3,2,-16,0.5333333333333333
2013-07-31,2013-08-01,LS,OSXB3,-2,0,11,0.0
2013-07-31,2013-08-01,LS,OSXB3,-2,1,-7,0.4666666666666667
2013-07-31,2013-08-01,LS,OSXB3,-2,2,-8,0.5333333333333333
2013-07-31,2013-08-01,LS,PFRM3,132,0,190,0.47738693467336685
2013-07-31,2013-08-01,LS,PFRM3,132,1,25,0.06281407035175879
2013-07-31,2013-08-01,LS,PFRM3,132,2,183,0.45979899497487436
2013-07-31,2013-08-01,LS,PMAM3,-61,0,-50,0.273224043715847
2013-07-31,2013-08-01,LS,PMAM3,-61,1,-76,0.41530054644808745
2013-07-31,2013-08-01,LS,PMAM3,-61,2,-57,0.3114754098360656
2013-07-31,2013-08-01,LS,PRIO3,3863,0,11588,1.0
2013-07-31,2013-08-01,LS,PRML3,-29,0,169,0.0
2013-07-31,2013-08-01,LS,PRML3,-29,1,-119,0.4666666666666667
2013-07-31,2013-08-01,LS,PRML3,-29,2,-136,0.5333333333333333
2013-07-31,2013-08-01,LS,PSSA3,156,0,413,0.8843683083511777
2013-07-31,2013-08-01,LS,PSSA3,156,1,54,0.11563169164882227
2013-07-31,2013-08-01,LS,RSID3,-3,0,20,0.0
2013-07-31,2013-08-01,LS,RSID3,-3,1,-14,0.4666666666666667
2013-07-31,2013-08-01,LS,RSID3,-3,2,-16,0.5333333333333333
2013-07-31,2013-08-01,LS,SANB11,-119,1,-167,0.4677871148459384
2013-07-31,2013-08-01,LS,SANB11,-119,2,-190,0.5322128851540616
2013-07-31,2013-08-01,LS,SIMH3,680,0,975,0.47747306562193925
2013-07-31,2013-08-01,LS,SIMH3,680,1,128,0.06268364348677767
2013-07-31,2013-08-01,LS,SIMH3,680,2,939,0.45984329089128306
2013-07-31,2013-08-01,LS,TAEE11,19,1,58,1.0
2013-07-31,2013-08-01,LS,TECN3,10,1,29,1.0
2013-07-31,2013-08-01,LS,TGMA3,-495,0,-1402,0.9434724091520862
2013-07-31,2013-08-01,LS,TGMA3,-495,2,-84,0.05652759084791386
2013-07-31,2013-08-01,LS,VSTE3,-22,0,-60,0.8955223880597015
2013-07-31,2013-08-01,LS,VSTE3,-22,1,-3,0.04477611940298507
2013-07-31,2013-08-01,LS,VSTE3,-22,2,-4,0.05970149253731343
2013-07-31,2013-08-01,LS,YDUQ3,154,0,220,0.4772234273318872
2013-07-31,2013-08-01,LS,YDUQ3,154,1,29,0.06290672451193059
2013-07-31,2013-08-01,LS,YDUQ3,154,2,212,0.4598698481561822
