month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2021-11-30,2021-12-01,1,momentum,D10,AMBP3,L,OPEN,0.04597701149425289,3.955478682,6974,27585.508328268,add
2021-11-30,2021-12-01,1,momentum,D10,AZEV4,L,SELL,-0.01371001246364767,1.983209202,-4148,-8226.351769896,reweight
2021-11-30,2021-12-01,1,momentum,D10,AZUL4,L,CLOSE,-0.04819277108433733,23.65,-1223,-28923.949999999997,exit
2021-11-30,2021-12-01,1,momentum,D10,BIDI3,L,SELL,-0.0022157595900844443,12.36818347,-107,-1323.39563129,reweight
2021-11-30,2021-12-01,1,momentum,D10,BPAN4,L,SELL,-0.0022157595900844443,10.18610708,-131,-1334.3800274799999,reweight
2021-11-30,2021-12-01,1,momentum,D10,BRAP4,L,CLOSE,-0.04819277108433733,13.76069125,-2101,-28911.212316250003,exit
2021-11-30,2021-12-01,1,momentum,D10,CASH3,L,OPEN,0.04597701149425289,13.10555456,2105,27587.1923488,add
2021-11-30,2021-12-01,1,momentum,D10,CMIG4,L,SELL,-0.0022157595900844443,4.786068361,-278,-1330.5270043579999,reweight
2021-11-30,2021-12-01,1,momentum,D10,DEXP3,L,SELL,-0.0022157595900844443,6.789041043,-196,-1330.652044428,reweight
2021-11-30,2021-12-01,1,momentum,D10,EMBR3,L,SELL,-0.0022157595900844443,19.7796189,-67,-1325.2344663,reweight
2021-11-30,2021-12-01,1,momentum,D10,ENEV3,L,CLOSE,-0.04819277108433733,14.17,-2041,-28920.97,exit
2021-11-30,2021-12-01,1,momentum,D10,FESA4,L,OPEN,0.04597701149425289,8.681691858,3178,27590.416724724004,add
2021-11-30,2021-12-01,1,momentum,D10,FHER3,L,SELL,-0.0022157595900844443,19.36,-69,-1335.84,reweight
2021-11-30,2021-12-01,1,momentum,D10,FRAS3,L,CLOSE,-0.04819277108433733,11.26122392,-2568,-28918.823026560003,exit
2021-11-30,2021-12-01,1,momentum,D10,INEP3,L,OPEN,0.04597701149425289,7.85,3514,27584.899999999998,add
2021-11-30,2021-12-01,1,momentum,D10,LJQQ3,L,CLOSE,-0.04819277108433733,9.165124357,-3155,-28915.967346335,exit
