month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2022-02-25,2022-03-02,1,momentum,D10,AALR3,L,OPEN,0.04597701149425289,16.95,1628,27594.6,add
2022-02-25,2022-03-02,1,momentum,D10,ASAI3,L,OPEN,0.04597701149425289,13.03519107,2116,27582.46430412,add
2022-02-25,2022-03-02,1,momentum,D10,AZEV4,L,CLOSE,-0.03448275862068966,2.045617883,-10114,-20689.379268661996,exit
2022-02-25,2022-03-02,1,momentum,D10,BIDI3,L,CLOSE,-0.04597701149425289,6.792526565,-4061,-27584.450380465,exit
2022-02-25,2022-03-02,1,momentum,D10,BPAN4,L,CLOSE,-0.04597701149425289,9.012700931,-3061,-27587.877549791,exit
2022-02-25,2022-03-02,1,momentum,D10,CASH3,L,CLOSE,-0.04597701149425289,9.934855873,-2777,-27589.094759321,exit
2022-02-25,2022-03-02,1,momentum,D10,DIRR3,L,OPEN,0.04597701149425289,3.067858827,8992,27586.186572384,add
2022-02-25,2022-03-02,1,momentum,D10,INEP3,L,CLOSE,-0.04597701149425289,7.15,-3858,-27584.7,exit
2022-02-25,2022-03-02,1,momentum,D10,LOGN3,L,OPEN,0.04597701149425289,25.2,1095,27594.0,add
2022-02-25,2022-03-02,1,momentum,D10,PETR4,L,OPEN,0.04597701149425289,12.37736702,2229,27589.151087579998,add
2022-02-25,2022-03-02,1,momentum,D10,PGMN3,L,CLOSE,-0.04597701149425289,8.609899265,-3204,-27586.11724506,exit
2022-02-25,2022-03-02,1,momentum,D10,PRIO3,L,CLOSE,-0.04597701149425289,27.95509894,-987,-27591.68265378,exit
2022-02-25,2022-03-02,1,momentum,D10,SHOW3,L,CLOSE,-0.04597701149425289,32.6,-846,-27579.600000000002,exit
2022-02-25,2022-03-02,1,momentum,D10,SOMA3,L,CLOSE,-0.04597701149425289,12.69751886,-2173,-27591.708482780003,exit
2022-02-25,2022-03-02,1,momentum,D10,TAEE11,L,OPEN,0.04597701149425289,27.43838031,1005,27575.57221155,add
2022-02-25,2022-03-02,1,momentum,D10,TOTS3,L,OPEN,0.04597701149425289,31.63563419,872,27586.273013680002,add
2022-02-25,2022-03-02,1,momentum,D10,TPIS3,L,SELL,-0.011494252873563225,6.422371916,-1074,-6897.627437784,reweight
2022-02-25,2022-03-02,1,momentum,D10,WEGE3,L,OPEN,0.04597701149425289,27.69920793,996,27588.41109828,add
2022-02-25,2022-03-02,1,momentum,D10,WIZC3,L,OPEN,0.04597701149425289,5.779616034,4773,27586.107330282,add
2022-02-25,2022-03-02,0,momentum,LS,AALR3,L,BUY,0.0016309173840032276,16.95,58,983.0999999999999,reweight
2022-02-25,2022-03-02,0,momentum,LS,ABCB4,L,BUY,0.0016309173840032276,11.51872046,85,979.0912391,reweight
2022-02-25,2022-03-02,0,momentum,LS,AESB3,S,BUY,2.66750063497162e-05,11.11082302,1,11.11082302,keep
2022-02-25,2022-03-02,0,momentum,LS,AMBP3,L,BUY,0.0016309173840032276,3.368460431,291,980.221985421,reweight
2022-02-25,2022-03-02,0,momentum,LS,B3SA3,S,BUY,2.66750063497162e-05,12.95424059,1,12.95424059,keep
2022-02-25,2022-03-02,0,momentum,LS,BMGB4,S,BUY,2.66750063497162e-05,1.840538728,9,16.564848552,keep
2022-02-25,2022-03-02,0,momentum,LS,BPAN4,L,CLOSE,-0.03497253633103484,9.012700931,-2328,-20981.567767368,exit
2022-02-25,2022-03-02,0,momentum,LS,COGN3,S,BUY,2.66750063497162e-05,2.219872571,7,15.539107996999999,keep
2022-02-25,2022-03-02,0,momentum,LS,CSNA3,S,BUY,2.66750063497162e-05,17.2755075,1,17.2755075,keep
2022-02-25,2022-03-02,0,momentum,LS,DASA3,S,BUY,2.66750063497162e-05,24.8963895,1,24.8963895,keep
2022-02-25,2022-03-02,0,momentum,LS,ELET3,L,BUY,0.0016309173840032276,30.83225258,32,986.63208256,reweight
2022-02-25,2022-03-02,0,momentum,LS,EMBR3,L,BUY,0.0016309173840032276,17.60186288,56,985.7043212799999,reweight
2022-02-25,2022-03-02,0,momentum,LS,ENJU3,S,BUY,2.66750063497162e-05,3.0,5,15.0,keep
2022-02-25,2022-03-02,0,momentum,LS,ESPA3,S,BUY,2.66750063497162e-05,4.162341944,4,16.649367776,keep
2022-02-25,2022-03-02,0,momentum,LS,FESA4,L,BUY,0.0016309173840032276,8.873844187,110,976.12286057,reweight
2022-02-25,2022-03-02,0,momentum,LS,FHER3,L,BUY,0.004922473253883907,14.37,206,2960.22,reweight
2022-02-25,2022-03-02,0,momentum,LS,GUAR3,S,BUY,2.66750063497162e-05,11.65463928,1,11.65463928,keep
2022-02-25,2022-03-02,0,momentum,LS,HBSA3,S,BUY,2.66750063497162e-05,2.845670524,6,17.074023144,keep
2022-02-25,2022-03-02,0,momentum,LS,LIGT3,S,BUY,2.66750063497162e-05,9.572159849,2,19.144319698,keep
2022-02-25,2022-03-02,0,momentum,LS,LOGN3,L,BUY,0.0016309173840032276,25.2,39,982.8,reweight
2022-02-25,2022-03-02,0,momentum,LS,LUPA3,L,BUY,0.0016309173840032276,5.263448256,186,979.001375616,reweight
2022-02-25,2022-03-02,0,momentum,LS,MBRF3,L,BUY,0.0016309173840032276,15.56032381,63,980.30040003,reweight
2022-02-25,2022-03-02,0,momentum,LS,PCAR3,S,BUY,2.66750063497162e-05,9.486778954,2,18.973557908,keep
2022-02-25,2022-03-02,0,momentum,LS,PLPL3,S,BUY,2.66750063497162e-05,2.506130529,6,15.036783174,keep
2022-02-25,2022-03-02,0,momentum,LS,PRIO3,L,BUY,0.0016309173840032276,27.95509894,35,978.4284629,reweight
2022-02-25,2022-03-02,0,momentum,LS,QUAL3,S,BUY,2.66750063497162e-05,12.39563305,1,12.39563305,keep
2022-02-25,2022-03-02,0,momentum,LS,RANI3,L,BUY,0.0016309173840032276,4.400994726,222,977.020829172,reweight
2022-02-25,2022-03-02,0,momentum,LS,RAPT4,S,BUY,2.66750063497162e-05,8.817027485,2,17.63405497,keep
2022-02-25,2022-03-02,0,momentum,LS,ROMI3,L,BUY,0.0016309173840032276,8.667798459,113,979.461225867,reweight
2022-02-25,2022-03-02,0,momentum,LS,SIMH3,L,BUY,0.0016309173840032276,9.541182528,103,982.741800384,reweight
2022-02-25,2022-03-02,0,momentum,LS,SOMA3,L,BUY,0.0016309173840032276,12.69751886,77,977.70895222,reweight
2022-02-25,2022-03-02,0,momentum,LS,SRNA3,S,BUY,2.66750063497162e-05,10.83,1,10.83,keep
2022-02-25,2022-03-02,0,momentum,LS,TCSA3,S,BUY,2.66750063497162e-05,3.5,5,17.5,keep
2022-02-25,2022-03-02,0,momentum,LS,TECN3,L,BUY,0.0016309173840032276,1.917975716,510,978.16761516,reweight
2022-02-25,2022-03-02,0,momentum,LS,TGMA3,S,BUY,2.66750063497162e-05,11.40235389,1,11.40235389,keep
2022-02-25,2022-03-02,0,momentum,LS,TOTS3,L,BUY,0.0016309173840032276,31.63563419,31,980.70465989,reweight
2022-02-25,2022-03-02,0,momentum,LS,UGPA3,S,BUY,2.66750063497162e-05,13.16301464,1,13.16301464,keep
2022-02-25,2022-03-02,0,momentum,LS,VAMO3,L,BUY,0.0016309173840032276,9.551048814,102,974.206979028,reweight
2022-02-25,2022-03-02,0,momentum,LS,VIVR3,L,BUY,0.0016309173840032276,9.60825843,102,980.0423598599999,reweight
2022-02-25,2022-03-02,1,momentum,LS,AALR3,L,OPEN,0.03172478355737218,16.95,1123,19034.85,add
2022-02-25,2022-03-02,1,momentum,LS,AESB3,S,BUY,0.008485097705401602,11.11082302,458,5088.7569431599995,reweight
2022-02-25,2022-03-02,1,momentum,LS,AMBP3,L,SELL,-0.0073302741146316075,3.368460431,-1306,-4399.209322886,reweight
2022-02-25,2022-03-02,1,momentum,LS,AMER3,S,CLOSE,0.03848570824335141,3050.0,8,24400.0,exit
2022-02-25,2022-03-02,1,momentum,LS,ASAI3,L,OPEN,0.03172478355737218,13.03519107,1460,19031.3789622,add
2022-02-25,2022-03-02,1,momentum,LS,B3SA3,S,BUY,0.008485097705401602,12.95424059,393,5091.01655187,reweight
2022-02-25,2022-03-02,1,momentum,LS,BBSE3,S,CLOSE,0.03848570824335141,16.03870027,1440,23095.7283888,exit
2022-02-25,2022-03-02,1,momentum,LS,BHIA3,S,CLOSE,0.03848570824335141,94.0,246,23124.0,exit
2022-02-25,2022-03-02,1,momentum,LS,BIDI3,S,OPEN,-0.030000610537949807,6.792526565,-2650,-18000.19539725,add
2022-02-25,2022-03-02,1,momentum,LS,BPAN4,L,CLOSE,-0.03905505767200379,9.012700931,-2600,-23433.0224206,exit
2022-02-25,2022-03-02,1,momentum,LS,CAML3,S,CLOSE,0.03848570824335141,7.905899002,2921,23093.130984842,exit
2022-02-25,2022-03-02,1,momentum,LS,CASH3,L,CLOSE,-0.03905505767200379,9.934855873,-2359,-23436.325004407,exit
2022-02-25,2022-03-02,1,momentum,LS,CMIG4,L,SELL,-0.0073302741146316075,4.802392348,-916,-4398.991390767999,reweight
