month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2011-03-31,2011-04-01,D10,ABEV3,-663,2,-1988,1.0
2011-03-31,2011-04-01,D10,CNFB4,-707,2,-2121,1.0
2011-03-31,2011-04-01,D10,CTIP3,774,2,2322,1.0
2011-03-31,2011-04-01,D10,EGIE3,-321,2,-962,1.0
2011-03-31,2011-04-01,D10,EZTC3,-534,2,-1603,1.0
2011-03-31,2011-04-01,D10,GETI3,-224,2,-673,1.0
2011-03-31,2011-04-01,D10,LPSB3,-188,2,-565,1.0
2011-03-31,2011-04-01,D10,MPLU3,1124,2,3373,1.0
2011-03-31,2011-04-01,D10,ODPV3,-683,2,-2048,1.0
2011-03-31,2011-04-01,D10,POMO4,-12302,2,-36907,1.0
2011-03-31,2011-04-01,D10,RPMG3,-663,2,-1989,1.0
2011-03-31,2011-04-01,D10,TOTS3,-360,2,-1081,1.0
2011-03-31,2011-04-01,D10,VALE3,816,2,2447,1.0
2011-03-31,2011-04-01,LS,ABEV3,-235,0,171,0.0
2011-03-31,2011-04-01,LS,ABEV3,-235,1,118,0.0
2011-03-31,2011-04-01,LS,ABEV3,-235,2,-994,1.0
2011-03-31,2011-04-01,LS,AMER3,0,0,-4,0.0
2011-03-31,2011-04-01,LS,AMER3,0,1,-2,0.0
2011-03-31,2011-04-01,LS,AMER3,0,2,6,0.0
2011-03-31,2011-04-01,LS,BPAN4,1892,0,921,0.16223357407081204
2011-03-31,2011-04-01,LS,BPAN4,1892,1,790,0.13915800598907874
2011-03-31,2011-04-01,LS,BPAN4,1892,2,3966,0.6986084199401092
2011-03-31,2011-04-01,LS,CNFB4,-251,0,183,0.0
2011-03-31,2011-04-01,LS,CNFB4,-251,1,126,0.0
2011-03-31,2011-04-01,LS,CNFB4,-251,2,-1060,1.0
2011-03-31,2011-04-01,LS,CTIP3,387,2,1161,1.0
2011-03-31,2011-04-01,LS,EGIE3,-114,0,83,0.0
2011-03-31,2011-04-01,LS,EGIE3,-114,1,57,0.0
2011-03-31,2011-04-01,LS,EGIE3,-114,2,-481,1.0
2011-03-31,2011-04-01,LS,ELET3,20,0,-470,0.0
2011-03-31,2011-04-01,LS,ELET3,20,1,-242,0.0
2011-03-31,2011-04-01,LS,ELET3,20,2,772,1.0
2011-03-31,2011-04-01,LS,ENEV3,-9,1,-26,1.0
2011-03-31,2011-04-01,LS,EZTC3,-189,0,138,0.0
2011-03-31,2011-04-01,LS,EZTC3,-189,1,95,0.0
2011-03-31,2011-04-01,LS,EZTC3,-189,2,-802,1.0
2011-03-31,2011-04-01,LS,GETI3,-79,0,58,0.0
2011-03-31,2011-04-01,LS,GETI3,-79,1,40,0.0
2011-03-31,2011-04-01,LS,GETI3,-79,2,-336,1.0
2011-03-31,2011-04-01,LS,GFSA3,-1,2,-3,1.0
2011-03-31,2011-04-01,LS,GOLL54,-30736,2,-92209,1.0
2011-03-31,2011-04-01,LS,LAND3,6,0,-131,0.0
2011-03-31,2011-04-01,LS,LAND3,6,1,-67,0.0
2011-03-31,2011-04-01,LS,LAND3,6,2,215,1.0
2011-03-31,2011-04-01,LS,LPSB3,-78,0,49,0.0
2011-03-31,2011-04-01,LS,LPSB3,-78,2,-283,1.0
2011-03-31,2011-04-01,LS,MAGG3,8,0,-179,0.0
2011-03-31,2011-04-01,LS,MAGG3,8,1,-92,0.0
2011-03-31,2011-04-01,LS,MAGG3,8,2,294,1.0
2011-03-31,2011-04-01,LS,MILK33,7,0,-169,0.0
2011-03-31,2011-04-01,LS,MILK33,7,1,-87,0.0
