month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2016-11-30,2016-12-01,1,momentum,D10,ALPA4,L,BUY,0.010256410256410262,7.492855268,821,6151.634175028,reweight
2016-11-30,2016-12-01,1,momentum,D10,B3SA3,L,CLOSE,-0.06666666666666668,3.960526817,-10100,-40001.3208517,exit
2016-11-30,2016-12-01,1,momentum,D10,BRSR6,L,OPEN,0.07692307692307694,5.916007854,7802,46156.693276908,add
2016-11-30,2016-12-01,1,momentum,D10,CSAN3,L,CLOSE,-0.06666666666666668,7.755856127,-5157,-39996.950046939004,exit
2016-11-30,2016-12-01,1,momentum,D10,CSMG3,L,BUY,0.010256410256410262,5.313027155,1158,6152.4854454900005,reweight
2016-11-30,2016-12-01,1,momentum,D10,CSNA3,L,CLOSE,-0.06666666666666668,7.15045031,-5594,-39999.61903414,exit
2016-11-30,2016-12-01,1,momentum,D10,CVCB3,L,BUY,0.010256410256410262,20.82998758,295,6144.8463361,reweight
2016-11-30,2016-12-01,1,momentum,D10,CZLT33,L,OPEN,0.07692307692307694,23.67447138,1950,46165.219191,add
2016-11-30,2016-12-01,1,momentum,D10,DIRR3,L,OPEN,0.07692307692307694,0.885892897,52099,46154.134040803,add
2016-11-30,2016-12-01,1,momentum,D10,ELET3,L,BUY,0.010256410256410262,19.73390203,312,6156.97743336,reweight
2016-11-30,2016-12-01,1,momentum,D10,FLRY3,L,OPEN,0.07692307692307694,12.09267607,3817,46157.744559189996,add
2016-11-30,2016-12-01,1,momentum,D10,LINX3,L,BUY,0.010256410256410262,16.93418199,363,6147.10806237,reweight
2016-11-30,2016-12-01,1,momentum,D10,MDIA3,L,BUY,0.010256410256410262,32.09767774,192,6162.754126080001,reweight
2016-11-30,2016-12-01,1,momentum,D10,MGLU3,L,BUY,0.010256410256410262,3.786481243,1625,6153.032019875,reweight
2016-11-30,2016-12-01,1,momentum,D10,MRVE3,L,CLOSE,-0.06666666666666668,7.186304263,-5566,-39998.969527858004,exit
2016-11-30,2016-12-01,1,momentum,D10,POMO4,L,CLOSE,-0.06666666666666668,1.554693435,-25729,-40000.707389115,exit
2016-11-30,2016-12-01,1,momentum,D10,RADL3,L,CLOSE,-0.06666666666666668,11.18279618,-3577,-40000.861935860004,exit
2016-11-30,2016-12-01,1,momentum,D10,RAPT4,L,OPEN,0.07692307692307694,2.632761125,17531,46154.935282375,add
2016-11-30,2016-12-01,1,momentum,D10,SBSP3,L,CLOSE,-0.06666666666666668,22.95286071,-1743,-40006.83621753,exit
2016-11-30,2016-12-01,1,momentum,D10,SEER3,L,OPEN,0.07692307692307694,16.26850853,2837,46153.75869960999,add
2016-11-30,2016-12-01,1,momentum,D10,TIMS3,L,CLOSE,-0.06666666666666668,5.473485153,-7308,-40000.229498124005,exit
2016-11-30,2016-12-01,0,momentum,LS,ABCB4,L,BUY,0.0038402894625554143,7.018518456,328,2302.0740535679997,reweight
2016-11-30,2016-12-01,0,momentum,LS,ALPA4,L,BUY,0.0038402894625554143,7.492855268,308,2307.7994225439998,reweight
2016-11-30,2016-12-01,0,momentum,LS,BRPR3,S,SELL,-0.0007018379329125496,69.89515064,-6,-419.37090384,keep
2016-11-30,2016-12-01,0,momentum,LS,BRSR6,L,BUY,0.0038402894625554143,5.916007854,389,2301.327055206,reweight
2016-11-30,2016-12-01,0,momentum,LS,CSMG3,L,BUY,0.0038402894625554143,5.313027155,434,2305.85378527,reweight
2016-11-30,2016-12-01,0,momentum,LS,CSNA3,L,CLOSE,-0.03068267736351634,7.15045031,-2575,-18412.40954825,exit
2016-11-30,2016-12-01,0,momentum,LS,DIRR3,L,BUY,0.0038402894625554143,0.885892897,2601,2304.207425097,reweight
2016-11-30,2016-12-01,0,momentum,LS,ELET3,L,BUY,0.0038402894625554143,19.73390203,117,2308.86653751,reweight
2016-11-30,2016-12-01,0,momentum,LS,EMBR3,S,SELL,-0.0007018379329125496,16.21352833,-26,-421.55173657999995,keep
2016-11-30,2016-12-01,0,momentum,LS,ENAT3,S,SELL,-0.0007018379329125496,3.310338558,-127,-420.412996866,keep
2016-11-30,2016-12-01,0,momentum,LS,FLRY3,L,BUY,0.0038402894625554143,12.09267607,191,2309.7011293699998,reweight
2016-11-30,2016-12-01,0,momentum,LS,GOLL54,L,BUY,0.0038402894625554143,0.070347161,32754,2304.150911394,reweight
2016-11-30,2016-12-01,0,momentum,LS,GRND3,S,SELL,-0.0007018379329125496,3.191188628,-132,-421.236898896,keep
2016-11-30,2016-12-01,0,momentum,LS,MDIA3,L,BUY,0.0038402894625554143,32.09767774,72,2311.03279728,reweight
2016-11-30,2016-12-01,0,momentum,LS,MGLU3,L,BUY,0.0038402894625554143,3.786481243,609,2305.967076987,reweight
2016-11-30,2016-12-01,0,momentum,LS,PSSA3,S,SELL,-0.0007018379329125496,8.946880349,-47,-420.503376403,keep
2016-11-30,2016-12-01,0,momentum,LS,RUMO3,S,SELL,-0.0007018379329125496,6.43,-65,-417.95,keep
2016-11-30,2016-12-01,0,momentum,LS,TOTS3,S,SELL,-0.0007018379329125496,6.435526594,-65,-418.30922861,keep
2016-11-30,2016-12-01,0,momentum,LS,TUPY3,S,SELL,-0.0007018379329125496,8.201084204,-51,-418.25529440400004,keep
2016-11-30,2016-12-01,0,momentum,LS,USIM5,S,SELL,-0.0007018379329125496,3.31422726,-127,-420.90686202,keep
2016-11-30,2016-12-01,0,momentum,LS,VLID3,S,SELL,-0.0007018379329125496,15.01868997,-28,-420.52331916,keep
2016-11-30,2016-12-01,1,momentum,LS,ALPA4,L,BUY,0.0005938628663106071,7.492855268,48,359.657052864,keep
2016-11-30,2016-12-01,1,momentum,LS,AMER3,S,CLOSE,0.03068267736351633,1074.424695,17,18265.219815,exit
2016-11-30,2016-12-01,1,momentum,LS,B3SA3,L,CLOSE,-0.0259622654614369,3.960526817,-3933,-15576.751971261,exit
2016-11-30,2016-12-01,1,momentum,LS,BRPR3,S,SELL,-0.0038402894625554317,69.89515064,-33,-2306.53997112,reweight
2016-11-30,2016-12-01,1,momentum,LS,BRSR6,L,OPEN,0.026556128327747508,5.916007854,2693,15931.809150822,add
2016-11-30,2016-12-01,1,momentum,LS,CSAN3,L,CLOSE,-0.0259622654614369,7.755856127,-2008,-15573.759103016,exit
2016-11-30,2016-12-01,1,momentum,LS,CSMG3,L,BUY,0.0005938628663106071,5.313027155,67,355.97281938500004,keep
2016-11-30,2016-12-01,1,momentum,LS,CSNA3,L,CLOSE,-0.0259622654614369,7.15045031,-2179,-15580.831225490001,exit
2016-11-30,2016-12-01,1,momentum,LS,CVCB3,L,BUY,0.0005938628663106071,20.82998758,17,354.10978886000004,keep
2016-11-30,2016-12-01,1,momentum,LS,CZLT33,L,OPEN,0.026556128327747508,23.67447138,673,15932.91923874,add
2016-11-30,2016-12-01,1,momentum,LS,DIRR3,L,OPEN,0.026556128327747508,0.885892897,17986,15933.669645442,add
2016-11-30,2016-12-01,1,momentum,LS,ELET3,L,BUY,0.0005938628663106071,19.73390203,18,355.21023654,keep
2016-11-30,2016-12-01,1,momentum,LS,EMBR3,S,OPEN,-0.03452296682607176,16.21352833,-1278,-20720.889205739997,add
2016-11-30,2016-12-01,1,momentum,LS,ENAT3,S,SELL,-0.0038402894625554317,3.310338558,-696,-2303.9956363680003,reweight
2016-11-30,2016-12-01,1,momentum,LS,EVEN3,S,OPEN,-0.03452296682607176,2.872570887,-7211,-20714.108666157,add
2016-11-30,2016-12-01,1,momentum,LS,FLRY3,L,OPEN,0.026556128327747508,12.09267607,1318,15938.14706026,add
2016-11-30,2016-12-01,1,momentum,LS,GGBR4,S,OPEN,-0.03452296682607176,7.143342358,-2900,-20715.6928382,add
2016-11-30,2016-12-01,1,momentum,LS,GRND3,S,OPEN,-0.03452296682607176,3.191188628,-6491,-20714.005384348,add
2016-11-30,2016-12-01,1,momentum,LS,LIGT3,S,CLOSE,0.03068267736351633,13.8491935,1329,18405.5781615,exit
2016-11-30,2016-12-01,1,momentum,LS,LINX3,L,BUY,0.0005938628663106071,16.93418199,21,355.61782179,keep
2016-11-30,2016-12-01,1,momentum,LS,MDIA3,L,BUY,0.0005938628663106071,32.09767774,11,353.07445514,keep
2016-11-30,2016-12-01,1,momentum,LS,MGLU3,L,BUY,0.0005938628663106071,3.786481243,94,355.92923684199997,keep
2016-11-30,2016-12-01,1,momentum,LS,MILS3,S,CLOSE,0.03068267736351633,3.152661898,5839,18408.392822422,exit
2016-11-30,2016-12-01,1,momentum,LS,MRVE3,L,CLOSE,-0.0259622654614369,7.186304263,-2168,-15579.907642184,exit
2016-11-30,2016-12-01,1,momentum,LS,POMO4,L,CLOSE,-0.0259622654614369,1.554693435,-10020,-15578.0282187,exit
2016-11-30,2016-12-01,1,momentum,LS,PSSA3,S,SELL,-0.0038402894625554317,8.946880349,-258,-2308.295130042,reweight
2016-11-30,2016-12-01,1,momentum,LS,RAPT4,L,OPEN,0.026556128327747508,2.632761125,6052,15933.4703285,add
2016-11-30,2016-12-01,1,momentum,LS,RUMO3,S,SELL,-0.0038402894625554317,6.43,-358,-2301.94,reweight
2016-11-30,2016-12-01,1,momentum,LS,SBSP3,L,CLOSE,-0.0259622654614369,22.95286071,-679,-15584.99242209,exit
2016-11-30,2016-12-01,1,momentum,LS,SEER3,L,OPEN,0.026556128327747508,16.26850853,979,15926.869850869998,add
2016-11-30,2016-12-01,1,momentum,LS,TOTS3,S,SELL,-0.0038402894625554317,6.435526594,-358,-2303.918520652,reweight
2016-11-30,2016-12-01,1,momentum,LS,TUPY3,S,CLOSE,0.03068267736351633,8.201084204,2245,18411.43403798,exit
2016-11-30,2016-12-01,1,momentum,LS,VLID3,S,SELL,-0.0038402894625554317,15.01868997,-153,-2297.85956541,reweight
2016-11-30,2016-12-01,2,momentum,LS,ALPA4,L,BUY,0.0028068735602895696,7.492855268,225,1685.8924353,reweight
2016-11-30,2016-12-01,2,momentum,LS,B3SA3,L,BUY,0.0028068735602895696,3.960526817,425,1683.223897225,reweight
2016-11-30,2016-12-01,2,momentum,LS,BRPR3,S,SELL,-0.0007018379329125461,69.89515064,-6,-419.37090384,keep
2016-11-30,2016-12-01,2,momentum,LS,BRSR6,L,BUY,0.0028068735602895696,5.916007854,285,1686.06223839,reweight
2016-11-30,2016-12-01,2,momentum,LS,CPLE6,S,SELL,-0.0007018379329125461,1.446948594,-291,-421.062040854,keep
2016-11-30,2016-12-01,2,momentum,LS,CSAN3,L,BUY,0.0028068735602895696,7.755856127,217,1683.0207795590002,reweight
2016-11-30,2016-12-01,2,momentum,LS,CSMG3,L,BUY,0.0028068735602895696,5.313027155,317,1684.229608135,reweight
2016-11-30,2016-12-01,2,momentum,LS,CSNA3,L,CLOSE,-0.0259622654614369,7.15045031,-2179,-15580.831225490001,exit
