month_end,trade_date,cohort_id,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,rationale,sector,duration_months,strikes,px_ref_open,delist_risk_score,delist_risk_flags,delist_risk_multiplier,vt_prev,vt_curr
2013-03-28,2013-04-01,0,momentum,D10,AMIL3,L,0.050847457627118654,0.050847457627118654,0.0,keep,Other,3,1,31.58,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,B3SA3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Financial Services,3,0,2.808315852,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,BBDC4,L,0.06779661016949154,0.06779661016949154,0.0,keep,Financial Services,3,0,6.972984643,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,BEEF3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Food & Beverage,6,0,9.028969425,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,EQTL3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Electric Power,3,0,3.173899231,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,EZTC3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Construction,27,0,11.34255656,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,GRND3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Textile,6,0,3.194563458,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,HBOR3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Construction,9,0,30.81876053,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,IMCH3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Trade,3,0,25.49010274,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,JHSF3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Construction,6,0,4.915457091,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,LEVE3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Vehicle & Parts,9,0,9.166414503,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,MPLU3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Other,3,0,19.26935217,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,TAEE11,L,0.06779661016949154,0.06779661016949154,0.0,keep,Electric Power,6,0,5.725500872,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,VLID3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Other,9,0,20.68285696,0,,1.0,,
2013-03-28,2013-04-01,0,momentum,D10,YDUQ3,L,0.06779661016949154,0.06779661016949154,0.0,keep,Other,3,0,10.1394552,0,,1.0,,
2013-03-28,2013-04-01,1,momentum,D10,AUTM3,L,0.08333333333333333,0.08333333333333333,0.0,keep,Vehicle & Parts,2,0,19.89614222,0,,1.0,,
2013-03-28,2013-04-01,1,momentum,D10,B3SA3,L,0.08333333333333333,0.08333333333333333,0.0,keep,Financial Services,8,0,2.808315852,0,,1.0,,
2013-03-28,2013-04-01,1,momentum,D10,BEEF3,L,0.08333333333333333,0.08333333333333333,0.0,keep,Food & Beverage,8,0,9.028969425,0,,1.0,,
2013-03-28,2013-04-01,1,momentum,D10,BPHA3,L,0.08333333333333333,0.08333333333333333,0.0,keep,Trade,2,0,723.5,0,,1.0,,
