month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2015-01-30,2015-02-02,momentum,D10,AMER3,L,SELL,-0.025641025641025647,2177.938618,-7,-15245.570326000001
2015-01-30,2015-02-02,momentum,D10,ANIM3,L,BUY,0.0303030303030303,5.389993185,3373,18180.447013005
2015-01-30,2015-02-02,momentum,D10,BBSE3,L,BUY,0.0046620046620046525,12.50694893,224,2801.5565603200002
2015-01-30,2015-02-02,momentum,D10,BRFS3,L,BUY,0.0303030303030303,60.69229407,300,18207.688221
2015-01-30,2015-02-02,momentum,D10,COGN3,L,BUY,0.0046620046620046525,10.66903583,262,2795.28738746
2015-01-30,2015-02-02,momentum,D10,CSNA3,L,SELL,-0.025641025641025647,2.340279861,-6574,-15384.999806214
2015-01-30,2015-02-02,momentum,D10,EMBR3,L,BUY,0.0046620046620046525,22.69385794,123,2791.34452662
2015-01-30,2015-02-02,momentum,D10,GFSA3,L,SELL,-0.025641025641025647,1898.62507,-8,-15189.00056
2015-01-30,2015-02-02,momentum,D10,GOLL54,L,BUY,0.0046620046620046525,0.158638699,17633,2797.276179467
2015-01-30,2015-02-02,momentum,D10,GUAR3,L,SELL,-0.025641025641025647,7.680184614,-2003,-15383.409781842
2015-01-30,2015-02-02,momentum,D10,ISAE4,L,BUY,0.0303030303030303,4.256944484,4271,18181.409891164
2015-01-30,2015-02-02,momentum,D10,MBRF3,L,BUY,0.0046620046620046525,3.084245338,907,2797.410521566
2015-01-30,2015-02-02,momentum,D10,MRVE3,L,BUY,0.0303030303030303,4.064109034,4474,18182.823818116
2015-01-30,2015-02-02,momentum,D10,PRIO3,L,SELL,-0.025641025641025647,0.394366574,-39011,-15384.634418314
2015-01-30,2015-02-02,momentum,D10,RADL3,L,BUY,0.0303030303030303,4.429086821,4105,18181.401400205003
2015-01-30,2015-02-02,momentum,D10,SMLS3,L,BUY,0.0046620046620046525,23.70950894,118,2797.72205492
2015-01-30,2015-02-02,momentum,D10,SMTO3,L,SELL,-0.025641025641025647,8.045214786,-1912,-15382.450670832002
2015-01-30,2015-02-02,momentum,D10,YDUQ3,L,SELL,-0.025641025641025647,11.77247369,-1307,-15386.62311283
2015-01-30,2015-02-02,momentum,LS,ALPA4,S,SELL,-0.013147435590701412,5.469760484,-1442,-7887.394617928
2015-01-30,2015-02-02,momentum,LS,AMER3,,SELL,-0.040388473984754404,2177.938618,-11,-23957.324798
2015-01-30,2015-02-02,momentum,LS,ANIM3,L,BUY,0.01428482708434913,5.389993185,1590,8570.08916415
2015-01-30,2015-02-02,momentum,LS,ARTR3,S,SELL,-2.756559695831634e-05,11.96941537,-1,-11.96941537
2015-01-30,2015-02-02,momentum,LS,B3SA3,S,BUY,0.004275043383114209,2.059007667,1246,2565.523553082
2015-01-30,2015-02-02,momentum,LS,BBSE3,L,BUY,0.002466007268292989,12.50694893,118,1475.81997374
2015-01-30,2015-02-02,momentum,LS,BRAP4,S,BUY,0.004275043383114209,1.949298428,1316,2565.276731248
2015-01-30,2015-02-02,momentum,LS,BRFS3,L,BUY,0.01428482708434913,60.69229407,141,8557.61346387
2015-01-30,2015-02-02,momentum,LS,BRSR6,,BUY,0.01742247897381562,5.310258838,1969,10455.899652022
