month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2025-06-30,2025-07-01,momentum,D10,CASH3,L,BUY,0.016666666666666663,7.1,1408,9996.8
2025-06-30,2025-07-01,momentum,D10,CMIG4,L,SELL,-0.016666666666666663,10.85,-922,-10003.699999999999
2025-06-30,2025-07-01,momentum,D10,CPLE6,L,BUY,0.016666666666666663,12.43,805,10006.15
2025-06-30,2025-07-01,momentum,D10,FESA4,L,BUY,0.016666666666666663,6.8,1471,10002.8
2025-06-30,2025-07-01,momentum,D10,FRAS3,L,BUY,0.016666666666666663,26.99478386,370,9988.0700282
2025-06-30,2025-07-01,momentum,D10,KEPL3,L,SELL,-0.016666666666666663,7.975567485,-1254,-10001.36162619
2025-06-30,2025-07-01,momentum,D10,RANI3,L,BUY,0.016666666666666663,7.177421507,1393,9998.148159251
2025-06-30,2025-07-01,momentum,D10,STBP3,L,SELL,-0.016666666666666663,13.82,-724,-10005.68
2025-06-30,2025-07-01,momentum,D10,SYNE3,L,SELL,-0.016666666666666663,6.53,-1531,-9997.43
2025-06-30,2025-07-01,momentum,D10,VBBR3,L,BUY,0.016666666666666663,21.62,463,10010.060000000001
2025-06-30,2025-07-01,momentum,D10,VLID3,L,BUY,0.016666666666666663,25.59,391,10005.69
2025-06-30,2025-07-01,momentum,LS,AMBP3,L,BUY,0.001739089769406747,16.4,64,1049.6
2025-06-30,2025-07-01,momentum,LS,AMER3,S,SELL,-0.0025276618388866572,5.66,-268,-1516.88
2025-06-30,2025-07-01,momentum,LS,ARML3,S,SELL,-0.0025276618388866572,3.39,-447,-1515.3300000000002
2025-06-30,2025-07-01,momentum,LS,AURA33,L,BUY,0.001739089769406747,47.50987956,22,1045.2173503200002
2025-06-30,2025-07-01,momentum,LS,AURE3,S,SELL,-0.0025276618388866572,10.09,-150,-1513.5
2025-06-30,2025-07-01,momentum,LS,AZUL4,S,BUY,0.004468743876322823,0.95,2822,2680.9
2025-06-30,2025-07-01,momentum,LS,AZZA3,S,SELL,-0.0025276618388866572,42.83,-35,-1499.05
2025-06-30,2025-07-01,momentum,LS,BBSE3,L,BUY,0.001739089769406747,34.47412143,30,1034.2236429
2025-06-30,2025-07-01,momentum,LS,BLAU3,L,BUY,0.001739089769406747,13.41,78,1045.98
2025-06-30,2025-07-01,momentum,LS,BMOB3,L,BUY,0.0009578533820500656,20.36,28,570.0799999999999
2025-06-30,2025-07-01,momentum,LS,BPAN4,S,SELL,-0.0025276618388866572,8.01,-189,-1513.8899999999999
2025-06-30,2025-07-01,momentum,LS,BRKM5,S,SELL,-0.0025276618388866572,9.07,-167,-1514.69
2025-06-30,2025-07-01,momentum,LS,CAML3,S,SELL,-0.011485092568832475,5.15,-1338,-6890.700000000001
2025-06-30,2025-07-01,momentum,LS,CASH3,L,BUY,0.007547227712125144,7.1,638,4529.8
2025-06-30,2025-07-01,momentum,LS,CBAV3,S,SELL,-0.009464737535687167,4.75,-1196,-5681.0
2025-06-30,2025-07-01,momentum,LS,CMIG4,L,SELL,-0.005808137942718397,10.85,-321,-3482.85
2025-06-30,2025-07-01,momentum,LS,CPLE6,L,BUY,0.008505081094175209,12.43,411,5108.73
2025-06-30,2025-07-01,momentum,LS,CSAN3,S,SELL,-0.0025276618388866572,6.89,-220,-1515.8
2025-06-30,2025-07-01,momentum,LS,CSNA3,S,SELL,-0.0020203550331453074,7.45,-163,-1214.3500000000001
2025-06-30,2025-07-01,momentum,LS,DIRR3,L,BUY,0.001739089769406747,13.60333333,77,1047.45666641
