month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2017-04-28,2017-05-02,0,momentum,D10,BRAP4,L,SELL,-0.008183306055646433,3.759316713,-1306,-4909.667627178,reweight
2017-04-28,2017-05-02,0,momentum,D10,BRSR6,L,SELL,-0.008183306055646433,7.60061416,-646,-4909.99674736,reweight
2017-04-28,2017-05-02,0,momentum,D10,CSMG3,L,SELL,-0.008183306055646433,5.706244738,-860,-4907.3704746799995,reweight
2017-04-28,2017-05-02,0,momentum,D10,CSUD3,L,OPEN,0.07692307692307694,6.417295077,7192,46153.186193784,add
2017-04-28,2017-05-02,0,momentum,D10,CZLT33,L,CLOSE,-0.06382978723404253,25.03992845,-1529,-38286.05060005,exit
2017-04-28,2017-05-02,0,momentum,D10,DIRR3,L,CLOSE,-0.08510638297872337,1.153368055,-44274,-51064.21726707,exit
2017-04-28,2017-05-02,0,momentum,D10,ELET3,L,SELL,-0.008183306055646433,13.88681995,-354,-4915.9342623,reweight
2017-04-28,2017-05-02,0,momentum,D10,FLRY3,L,SELL,-0.008183306055646433,17.23681774,-285,-4912.4930558999995,reweight
2017-04-28,2017-05-02,0,momentum,D10,GOLL54,L,SELL,-0.008183306055646433,0.131202006,-37423,-4909.972670538001,reweight
2017-04-28,2017-05-02,0,momentum,D10,HBOR3,L,OPEN,0.07692307692307694,10.14673503,4549,46157.49765147,add
2017-04-28,2017-05-02,0,momentum,D10,LIGT3,L,OPEN,0.07692307692307694,20.19091173,2286,46156.42421478,add
2017-04-28,2017-05-02,0,momentum,D10,MDIA3,L,SELL,-0.008183306055646433,40.9495174,-120,-4913.942088,reweight
2017-04-28,2017-05-02,0,momentum,D10,MGLU3,L,SELL,-0.008183306055646433,8.422253479,-583,-4910.173778257,reweight
2017-04-28,2017-05-02,0,momentum,D10,PETR4,L,SELL,-0.008183306055646433,3.725164146,-1318,-4909.766344428,reweight
2017-04-28,2017-05-02,0,momentum,D10,RAPT4,L,OPEN,0.07692307692307694,3.485627405,13241,46153.192469605,add
2017-04-28,2017-05-02,0,momentum,D10,SEER3,L,CLOSE,-0.08510638297872337,20.03634357,-2549,-51072.639759929996,exit
2017-04-28,2017-05-02,0,momentum,LS,BBSE3,S,OPEN,-0.027428812448166997,14.55199345,-1131,-16458.30459195,add
2017-04-28,2017-05-02,0,momentum,LS,BRAP4,L,SELL,-0.0050505674825026894,3.759316713,-806,-3030.009270678,reweight
2017-04-28,2017-05-02,0,momentum,LS,BRPR3,S,BUY,0.00861948811083343,83.72476022,62,5190.93513364,reweight
2017-04-28,2017-05-02,0,momentum,LS,BRSR6,L,SELL,-0.0050505674825026894,7.60061416,-399,-3032.64504984,reweight
2017-04-28,2017-05-02,0,momentum,LS,CIEL3,S,OPEN,-0.027428812448166997,16.00518874,-1028,-16453.334024720003,add
2017-04-28,2017-05-02,0,momentum,LS,CSMG3,L,SELL,-0.0050505674825026894,5.706244738,-531,-3030.0159558779997,reweight
2017-04-28,2017-05-02,0,momentum,LS,CSNA3,S,BUY,0.00861948811083343,4.451083526,1162,5172.159057211999,reweight
2017-04-28,2017-05-02,0,momentum,LS,CSUD3,L,OPEN,0.026901335285702245,6.417295077,2515,16139.497118655001,add
2017-04-28,2017-05-02,0,momentum,LS,DIRR3,L,CLOSE,-0.031951902768204934,1.153368055,-16622,-19171.28381021,exit
2017-04-28,2017-05-02,0,momentum,LS,EGIE3,S,OPEN,-0.027428812448166997,15.9906743,-1029,-16454.403854700002,add
2017-04-28,2017-05-02,0,momentum,LS,ELET3,L,SELL,-0.0050505674825026894,13.88681995,-218,-3027.3267490999997,reweight
2017-04-28,2017-05-02,0,momentum,LS,EMBR3,S,BUY,0.00861948811083343,14.7702625,350,5169.591875,reweight
2017-04-28,2017-05-02,0,momentum,LS,FLRY3,L,SELL,-0.0050505674825026894,17.23681774,-176,-3033.67992224,reweight
2017-04-28,2017-05-02,0,momentum,LS,GOLL54,L,SELL,-0.0050505674825026894,0.131202006,-23097,-3030.372732582,reweight
2017-04-28,2017-05-02,0,momentum,LS,GRND3,S,BUY,0.00861948811083343,4.604261719,1123,5170.585910437,reweight
2017-04-28,2017-05-02,0,momentum,LS,HBOR3,L,OPEN,0.026901335285702245,10.14673503,1591,16143.455432730001,add
2017-04-28,2017-05-02,0,momentum,LS,LIGT3,L,OPEN,0.026901335285702245,20.19091173,799,16132.53847227,add
2017-04-28,2017-05-02,0,momentum,LS,MDIA3,L,SELL,-0.0050505674825026894,40.9495174,-74,-3030.2642876,reweight
2017-04-28,2017-05-02,0,momentum,LS,MGLU3,L,SELL,-0.0050505674825026894,8.422253479,-360,-3032.01125244,reweight
2017-04-28,2017-05-02,0,momentum,LS,MOTV3,S,BUY,0.00861948811083343,13.25604203,390,5169.8563917,reweight
2017-04-28,2017-05-02,0,momentum,LS,PETR4,L,SELL,-0.0050505674825026894,3.725164146,-813,-3028.558450698,reweight
2017-04-28,2017-05-02,0,momentum,LS,PMAM3,S,OPEN,-0.02057160933612525,19.13963886,-645,-12345.0670647,add
2017-04-28,2017-05-02,0,momentum,LS,PSSA3,S,BUY,0.00861948811083343,9.022347582,573,5169.805164486,reweight
2017-04-28,2017-05-02,0,momentum,LS,RAPT4,L,OPEN,0.026901335285702245,3.485627405,4631,16141.940512554998,add
2017-04-28,2017-05-02,0,momentum,LS,SEER3,L,CLOSE,-0.031951902768204934,20.03634357,-957,-19174.78079649,exit
2017-04-28,2017-05-02,0,momentum,LS,TOTS3,S,CLOSE,0.03604830055900043,8.338337314,2594,21629.646992516,exit
2017-04-28,2017-05-02,0,momentum,LS,TUPY3,S,CLOSE,0.03604830055900043,10.83713572,1996,21630.92289712,exit
2017-04-28,2017-05-02,0,momentum,LS,UGPA3,S,OPEN,-0.027428812448166997,28.28594885,-582,-16462.422230700002,add
2017-04-28,2017-05-02,0,momentum,LS,VLID3,S,BUY,0.00861948811083343,13.62764243,380,5178.5041234,reweight
2017-04-28,2017-05-02,1,momentum,LS,AZZA3,L,SELL,-0.00014613097801041697,27.4805057,-3,-82.4415171,keep
2017-04-28,2017-05-02,1,momentum,LS,BBAS3,L,SELL,-0.00014613097801041697,9.202353014,-10,-92.02353013999999,keep
2017-04-28,2017-05-02,1,momentum,LS,BBSE3,S,BUY,0.0010765646875875168,14.55199345,44,640.2877118,reweight
2017-04-28,2017-05-02,1,momentum,LS,BRAP4,L,SELL,-0.00014613097801041697,3.759316713,-23,-86.46428439900001,keep
2017-04-28,2017-05-02,1,momentum,LS,BRPR3,S,BUY,0.0010765646875875168,83.72476022,8,669.79808176,reweight
2017-04-28,2017-05-02,1,momentum,LS,BRSR6,L,SELL,-0.00014613097801041697,7.60061416,-12,-91.20736992,keep
2017-04-28,2017-05-02,1,momentum,LS,CSMG3,L,SELL,-0.00014613097801041697,5.706244738,-15,-85.59367107,keep
