month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2025-04-30,2025-05-02,momentum,D10,AMBP3,L,BUY,0.0030511060259344005,150,1830.0,12.2
2025-04-30,2025-05-02,momentum,D10,AURA33,L,BUY,0.0030511060259344005,48,1830.60053328,38.13751111
2025-04-30,2025-05-02,momentum,D10,BBSE3,L,BUY,0.017543859649122813,262,10532.63790648,40.20090804
2025-04-30,2025-05-02,momentum,D10,BLAU3,L,BUY,0.0030511060259344005,138,1827.1200000000001,13.24
2025-04-30,2025-05-02,momentum,D10,BMOB3,L,SELL,-0.014492753623188413,-461,-8699.07,18.87
2025-04-30,2025-05-02,momentum,D10,BRFS3,L,SELL,-0.014492753623188413,-386,-8704.300000000001,22.55
2025-04-30,2025-05-02,momentum,D10,CEAB3,L,SELL,-0.014492753623188413,-655,-8698.4,13.28
2025-04-30,2025-05-02,momentum,D10,CMIG4,L,BUY,0.0030511060259344005,181,1833.37971208,10.12916968
2025-04-30,2025-05-02,momentum,D10,CXSE3,L,SELL,-0.014492753623188413,-555,-8695.1918931,15.66701242
2025-04-30,2025-05-02,momentum,D10,DIRR3,L,BUY,0.0030511060259344005,157,1825.1360983299999,11.62507069
2025-04-30,2025-05-02,momentum,D10,ELMD3,L,BUY,0.017543859649122813,344,10522.96,30.59
2025-04-30,2025-05-02,momentum,D10,EMBR3,L,BUY,0.0030511060259344005,28,1810.57436784,64.66337028
2025-04-30,2025-05-02,momentum,D10,FESA4,L,BUY,0.017543859649122813,1458,10529.570599722,7.221927709
2025-04-30,2025-05-02,momentum,D10,GGBR4,L,BUY,0.0030511060259344005,123,1823.97554727,14.82906949
2025-04-30,2025-05-02,momentum,D10,GOAU4,L,SELL,-0.014492753623188413,-1052,-8696.01855116,8.26617733
2025-04-30,2025-05-02,momentum,D10,GUAR3,L,SELL,-0.014492753623188413,-1079,-8695.217970153,8.058589407
2025-04-30,2025-05-02,momentum,D10,JBSS3,L,BUY,0.017543859649122813,247,10516.01493969,42.57495927
2025-04-30,2025-05-02,momentum,D10,KEPL3,L,SELL,-0.014492753623188413,-1177,-8695.308561786,7.387687818
2025-04-30,2025-05-02,momentum,D10,MBRF3,L,BUY,0.0030511060259344005,85,1824.1000000000001,21.46
2025-04-30,2025-05-02,momentum,D10,PETR4,L,BUY,0.0030511060259344005,62,1817.6277101399999,29.31657597
2025-04-30,2025-05-02,momentum,D10,PGMN3,L,BUY,0.017543859649122813,3229,10526.539999999999,3.26
2025-04-30,2025-05-02,momentum,D10,PSSA3,L,BUY,0.0030511060259344005,42,1827.87776556,43.52089918
2025-04-30,2025-05-02,momentum,D10,STBP3,L,BUY,0.0030511060259344005,135,1825.2,13.52
2025-04-30,2025-05-02,momentum,D10,SYNE3,L,SELL,-0.014492753623188413,-1705,-8695.5,5.1
2025-04-30,2025-05-02,momentum,D10,TGMA3,L,BUY,0.0030511060259344005,53,1819.64524124,34.33292908
2025-04-30,2025-05-02,momentum,D10,TTEN3,L,BUY,0.0030511060259344005,114,1836.54,16.11
2025-04-30,2025-05-02,momentum,D10,VBBR3,L,SELL,-0.014492753623188413,-464,-8704.640000000001,18.76
2025-04-30,2025-05-02,momentum,D10,VULC3,L,BUY,0.017543859649122813,635,10528.91529595,16.58096897
2025-04-30,2025-05-02,momentum,LS,AMBP3,L,BUY,0.0026613434121253595,131,1598.1999999999998,12.2
2025-04-30,2025-05-02,momentum,LS,AMER3,S,SELL,-0.0007060912217734158,-74,-421.06,5.69
2025-04-30,2025-05-02,momentum,LS,ANIM3,S,SELL,-0.0005640187241730486,-106,-338.14,3.19
2025-04-30,2025-05-02,momentum,LS,ARML3,S,SELL,-0.008476106851641857,-1148,-5085.639999999999,4.43
