month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2011-12-29,2012-01-02,momentum,D10,BRSR6,L,BUY,0.025641025641025647,2054,15386.56086201,7.491022815
2011-12-29,2012-01-02,momentum,D10,CIEL3,L,SELL,-0.031007751937984492,-3408,-18605.066585424,5.459233153
2011-12-29,2012-01-02,momentum,D10,CNFB4,L,BUY,0.025641025641025647,3780,15385.182751260001,4.070154167
2011-12-29,2012-01-02,momentum,D10,CRUZ3,L,BUY,0.025641025641025647,795,15391.348609350001,19.36018693
2011-12-29,2012-01-02,momentum,D10,CSMG3,L,BUY,0.025641025641025647,3426,15383.174334576,4.490126776
2011-12-29,2012-01-02,momentum,D10,CTIP3,L,SELL,-0.005366726296958844,-146,-3211.9945322999997,21.99996255
2011-12-29,2012-01-02,momentum,D10,ENEV3,L,SELL,-0.005366726296958844,-19,-3268.6209123999997,172.0326796
2011-12-29,2012-01-02,momentum,D10,EZTC3,L,SELL,-0.005366726296958844,-511,-3222.147677294,6.305572754
2011-12-29,2012-01-02,momentum,D10,LIGT3,L,SELL,-0.031007751937984492,-939,-18596.69991336,19.80479224
2011-12-29,2012-01-02,momentum,D10,ODPV3,L,SELL,-0.005366726296958844,-732,-3220.557964932,4.399669351
2011-12-29,2012-01-02,momentum,D10,PMAM3,L,SELL,-0.031007751937984492,-440,-18587.7883268,42.24497347
2011-12-29,2012-01-02,momentum,D10,POMO4,L,SELL,-0.005366726296958844,-1806,-3219.7500542340003,1.782807339
2011-12-29,2012-01-02,momentum,D10,RPMG3,L,BUY,0.00238521168753728,55,1438.7933604,26.15987928
2011-12-29,2012-01-02,momentum,D10,TCSA3,L,SELL,-0.005366726296958844,-44,-3214.7101382,73.06159405
2011-12-29,2012-01-02,momentum,D10,TIMS3,L,BUY,0.025641025641025647,2830,15386.964298140001,5.437089858
2011-12-29,2012-01-02,momentum,D10,VALE3,L,SELL,-0.005366726296958844,-195,-3217.1685312,16.49830016
2011-12-29,2012-01-02,momentum,LS,AMER3,S,SELL,-0.0022349313046987457,-2,-1518.2129612,759.1064806
2011-12-29,2012-01-02,momentum,LS,APER3,,SELL,-0.027625088090204374,-66,-16680.1076112,252.7289032
2011-12-29,2012-01-02,momentum,LS,BRSR6,L,BUY,0.012820512820512817,1027,7693.280431005,7.491022815
2011-12-29,2012-01-02,momentum,LS,CNFB4,L,BUY,0.021588876240039023,3183,12955.300713561,4.070154167
2011-12-29,2012-01-02,momentum,LS,CRUZ3,L,BUY,0.013519813519813517,419,8111.91832367,19.36018693
2011-12-29,2012-01-02,momentum,LS,CSMG3,L,BUY,0.012820512820512817,1713,7691.587167288,4.490126776
2011-12-29,2012-01-02,momentum,LS,CTIP3,L,SELL,-0.006150729115845403,-168,-3695.9937084,21.99996255
2011-12-29,2012-01-02,momentum,LS,ELET3,S,SELL,-0.0022349313046987457,-120,-1340.0581824,11.16715152
2011-12-29,2012-01-02,momentum,LS,ENEV3,L,SELL,-0.006150729115845403,-21,-3612.6862716,172.0326796
2011-12-29,2012-01-02,momentum,LS,EZTC3,L,SELL,-0.006150729115845403,-585,-3688.76006109,6.305572754
2011-12-29,2012-01-02,momentum,LS,GOLL54,S,SELL,-0.0022349313046987457,-8107,-1340.900621236,0.165400348
2011-12-29,2012-01-02,momentum,LS,HYPE3,S,SELL,-0.0022349313046987457,-234,-1342.78811433,5.738410745
2011-12-29,2012-01-02,momentum,LS,LAME3,L,BUY,0.0006993006993007006,172,419.757592984,2.440451122
2011-12-29,2012-01-02,momentum,LS,LAND3,S,SELL,-0.0022349313046987457,-67,-1337.73978046,19.96626538
2011-12-29,2012-01-02,momentum,LS,LUPA3,S,SELL,-0.015151515151515154,-12,-9056.8047024,754.7337252
2011-12-29,2012-01-02,momentum,LS,MILK33,S,SELL,-0.014260373562699142,-1945,-8558.0,4.4
2011-12-29,2012-01-02,momentum,LS,ODPV3,L,SELL,-0.006150729115845403,-839,-3691.322585489,4.399669351
2011-12-29,2012-01-02,momentum,LS,OGXP3,S,BUY,0.014079374544490824,6,8196.0,1366.0
2011-12-29,2012-01-02,momentum,LS,OSXB3,S,SELL,-0.0022349313046987457,-1,-1152.0,1152.0
2011-12-29,2012-01-02,momentum,LS,POMO4,L,SELL,-0.006150729115845403,-2070,-3690.41119173,1.782807339
2011-12-29,2012-01-02,momentum,LS,PRML3,,BUY,0.048101769032001584,1037,28852.23913053,27.82279569
2011-12-29,2012-01-02,momentum,LS,PSSA3,S,SELL,-0.015151515151515154,-1768,-9093.280428648,5.143258161
