month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2023-01-31,2023-02-01,0,momentum,D10,AALR3,L,BUY,0.0050167224080267594,21.35,141,3010.3500000000004,reweight
2023-01-31,2023-02-01,0,momentum,D10,ASAI3,L,BUY,0.0050167224080267594,19.10357141,158,3018.36428278,reweight
2023-01-31,2023-02-01,0,momentum,D10,BBAS3,L,CLOSE,-0.03846153846153848,16.09129418,-1434,-23074.915854119998,exit
2023-01-31,2023-02-01,0,momentum,D10,BBSE3,L,OPEN,0.04347826086956524,28.13692079,927,26082.92557233,add
2023-01-31,2023-02-01,0,momentum,D10,BEEF3,L,CLOSE,-0.03846153846153848,11.68970776,-1974,-23075.483118239998,exit
2023-01-31,2023-02-01,0,momentum,D10,CBAV3,L,CLOSE,-0.03846153846153848,11.82533551,-1951,-23071.22958001,exit
2023-01-31,2023-02-01,0,momentum,D10,CIEL3,L,BUY,0.0050167224080267594,4.589911713,656,3010.9820837280004,reweight
2023-01-31,2023-02-01,0,momentum,D10,CPFE3,L,BUY,0.0050167224080267594,26.06682748,115,2997.6851602,reweight
2023-01-31,2023-02-01,0,momentum,D10,CRFB3,L,BUY,0.0050167224080267594,15.92070802,189,3009.0138157799997,reweight
2023-01-31,2023-02-01,0,momentum,D10,CURY3,L,OPEN,0.04347826086956524,11.25319167,2318,26084.89829106,add
2023-01-31,2023-02-01,0,momentum,D10,DIRR3,L,BUY,0.0050167224080267594,4.397761629,684,3008.0689542359996,reweight
2023-01-31,2023-02-01,0,momentum,D10,ELET3,L,OPEN,0.04347826086956524,36.57723985,713,26079.572013049998,add
2023-01-31,2023-02-01,0,momentum,D10,HYPE3,L,BUY,0.0050167224080267594,41.96385541,72,3021.39758952,reweight
2023-01-31,2023-02-01,0,momentum,D10,KEPL3,L,BUY,0.0050167224080267594,9.19066034,328,3014.5365915200005,reweight
2023-01-31,2023-02-01,0,momentum,D10,LOGN3,L,BUY,0.0050167224080267594,36.07,83,2993.81,reweight
2023-01-31,2023-02-01,0,momentum,D10,MDIA3,L,OPEN,0.04347826086956524,32.62265739,800,26098.125912,add
2023-01-31,2023-02-01,0,momentum,D10,MILS3,L,BUY,0.0050167224080267594,9.471579144,318,3011.962167792,reweight
2023-01-31,2023-02-01,0,momentum,D10,ORVR3,L,BUY,0.0050167224080267594,38.53,78,3005.34,reweight
2023-01-31,2023-02-01,0,momentum,D10,POSI3,L,CLOSE,-0.03846153846153848,7.24576276,-3185,-23077.7543906,exit
2023-01-31,2023-02-01,0,momentum,D10,RADL3,L,OPEN,0.04347826086956524,22.91482372,1138,26077.06939336,add
2023-01-31,2023-02-01,0,momentum,D10,RANI3,L,BUY,0.0050167224080267594,6.235905502,483,3011.942357466,reweight
2023-01-31,2023-02-01,0,momentum,D10,SBSP3,L,BUY,0.0050167224080267594,51.1820369,59,3019.7401771,reweight
2023-01-31,2023-02-01,0,momentum,D10,SLCE3,L,CLOSE,-0.03846153846153848,20.20550967,-1142,-23074.692043140003,exit
2023-01-31,2023-02-01,0,momentum,D10,STBP3,L,CLOSE,-0.03846153846153848,6.737946493,-3425,-23077.466738525,exit
2023-01-31,2023-02-01,0,momentum,D10,TGMA3,L,OPEN,0.04347826086956524,14.92529734,1748,26089.41975032,add
2023-01-31,2023-02-01,0,momentum,D10,TIMS3,L,CLOSE,-0.03846153846153848,9.576271198,-2410,-23078.81358718,exit
2023-01-31,2023-02-01,0,momentum,D10,TUPY3,L,BUY,0.0050167224080267594,23.99177257,125,2998.9715712499997,reweight
