month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2021-04-30,2021-05-03,0,momentum,D10,AESB3,L,CLOSE,-0.04999999999999999,13.78352201,-2177,-30006.72741577,exit
2021-04-30,2021-05-03,0,momentum,D10,ALPA4,L,CLOSE,-0.04999999999999999,39.13298746,-767,-30015.001381820002,exit
2021-04-30,2021-05-03,0,momentum,D10,AZUL4,L,OPEN,0.05555555555555554,38.8,859,33329.2,add
2021-04-30,2021-05-03,0,momentum,D10,AZZA3,L,BUY,0.00555555555555555,69.00503899,48,3312.24187152,reweight
2021-04-30,2021-05-03,0,momentum,D10,BHIA3,L,CLOSE,-0.04999999999999999,298.75,-100,-29875.0,exit
2021-04-30,2021-05-03,0,momentum,D10,BIDI3,L,BUY,0.00555555555555555,25.58951076,130,3326.6363988,reweight
2021-04-30,2021-05-03,0,momentum,D10,BRAP4,L,BUY,0.00555555555555555,16.93538085,197,3336.2700274500003,reweight
2021-04-30,2021-05-03,0,momentum,D10,CAML3,L,BUY,0.00555555555555555,8.541997418,390,3331.3789930199996,reweight
2021-04-30,2021-05-03,0,momentum,D10,CSUD3,L,CLOSE,-0.04999999999999999,20.11412297,-1491,-29990.15734827,exit
2021-04-30,2021-05-03,0,momentum,D10,CYRE3,L,OPEN,0.05555555555555554,20.15020573,1654,33328.44027742,add
2021-04-30,2021-05-03,0,momentum,D10,DEXP3,L,BUY,0.00555555555555555,9.773355922,341,3332.714369402,reweight
2021-04-30,2021-05-03,0,momentum,D10,DXCO3,L,OPEN,0.05555555555555554,16.74155392,1991,33332.43385472,add
2021-04-30,2021-05-03,0,momentum,D10,ENEV3,L,BUY,0.00555555555555555,14.68,227,3332.36,reweight
2021-04-30,2021-05-03,0,momentum,D10,FRAS3,L,OPEN,0.05555555555555554,10.34879024,3221,33333.45336304,add
2021-04-30,2021-05-03,0,momentum,D10,ISAE4,L,CLOSE,-0.04999999999999999,19.68810912,-1524,-30004.67829888,exit
2021-04-30,2021-05-03,0,momentum,D10,LIGT3,L,OPEN,0.05555555555555554,17.14039193,1945,33338.06230385,add
2021-04-30,2021-05-03,0,momentum,D10,LOGG3,L,CLOSE,-0.04999999999999999,23.7208292,-1265,-30006.848938,exit
2021-04-30,2021-05-03,0,momentum,D10,LWSA3,L,OPEN,0.05555555555555554,27.96476092,1192,33333.99501664,add
2021-04-30,2021-05-03,0,momentum,D10,MBRF3,L,CLOSE,-0.04999999999999999,11.99917492,-2500,-29997.937299999998,exit
2021-04-30,2021-05-03,0,momentum,D10,MGLU3,L,BUY,0.00555555555555555,193.8638786,17,3295.6859362,reweight
2021-04-30,2021-05-03,0,momentum,D10,OIBR3,L,BUY,0.00555555555555555,168.4355938,20,3368.711876,reweight
2021-04-30,2021-05-03,0,momentum,D10,PRIO3,L,BUY,0.00555555555555555,18.55220173,180,3339.3963114,reweight
2021-04-30,2021-05-03,0,momentum,D10,SHUL4,L,CLOSE,-0.04999999999999999,4.403397153,-6813,-30000.344803389,exit
2021-04-30,2021-05-03,0,momentum,D10,SIMH3,L,BUY,0.00555555555555555,9.990110142,334,3336.6967874280003,reweight
2021-04-30,2021-05-03,0,momentum,D10,TAEE11,L,CLOSE,-0.04999999999999999,26.4637396,-1134,-30009.8807064,exit
2021-04-30,2021-05-03,0,momentum,D10,TASA4,L,BUY,0.00555555555555555,19.53300666,171,3340.14413886,reweight
2021-04-30,2021-05-03,0,momentum,D10,VULC3,L,OPEN,0.05555555555555554,5.445416205,6121,33331.392590805,add
2021-04-30,2021-05-03,0,momentum,LS,AESB3,L,CLOSE,-0.03382459633718276,13.78352201,-1472,-20289.34439872,exit
2021-04-30,2021-05-03,0,momentum,LS,ALOS3,S,BUY,0.00887394821614422,22.15168645,240,5316.404748,reweight
2021-04-30,2021-05-03,0,momentum,LS,AMAR3,S,BUY,0.00887394821614422,21.68560596,246,5334.65906616,reweight
2021-04-30,2021-05-03,0,momentum,LS,AZUL4,L,OPEN,0.03774504497513398,38.8,584,22659.199999999997,add
2021-04-30,2021-05-03,0,momentum,LS,AZZA3,L,BUY,0.00392044863795122,69.00503899,34,2346.17132566,reweight
2021-04-30,2021-05-03,0,momentum,LS,BEEF3,S,OPEN,-0.03397054047762059,7.532611395,-2706,-20383.24643487,add
2021-04-30,2021-05-03,0,momentum,LS,BHIA3,L,CLOSE,-0.03382459633718276,298.75,-68,-20315.0,exit
2021-04-30,2021-05-03,0,momentum,LS,BIDI3,L,BUY,0.00392044863795122,25.58951076,92,2354.23498992,reweight
2021-04-30,2021-05-03,0,momentum,LS,BRAP4,L,BUY,0.00392044863795122,16.93538085,139,2354.01793815,reweight
2021-04-30,2021-05-03,0,momentum,LS,BRFS3,S,CLOSE,0.04284448869376481,20.23645881,1270,25700.302688699998,exit
2021-04-30,2021-05-03,0,momentum,LS,BRKM5,S,OPEN,-0.03397054047762059,44.95927703,-453,-20366.55249459,add
2021-04-30,2021-05-03,0,momentum,LS,CAML3,L,BUY,0.00392044863795122,8.541997418,275,2349.04928995,reweight
2021-04-30,2021-05-03,0,momentum,LS,CIEL3,S,BUY,0.00887394821614422,2.845630298,1871,5324.174287558,reweight
2021-04-30,2021-05-03,0,momentum,LS,COGN3,S,BUY,0.00887394821614422,3.79715045,1402,5323.6049309,reweight
2021-04-30,2021-05-03,0,momentum,LS,CSUD3,L,CLOSE,-0.03382459633718276,20.11412297,-1009,-20295.150076730002,exit
