month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2015-06-30,2015-07-01,momentum,D10,BRFS3,L,SELL,-0.0303030303030303,61.79428389,-294,-18167.51946366
2015-06-30,2015-07-01,momentum,D10,CVCB3,L,BUY,0.0303030303030303,15.46164533,1176,18182.89490808
2015-06-30,2015-07-01,momentum,D10,GOLL54,L,SELL,-0.0303030303030303,0.096613568,-188191,-18181.803975488
2015-06-30,2015-07-01,momentum,D10,ITUB4,L,BUY,0.0303030303030303,8.097374984,2245,18178.60683908
2015-06-30,2015-07-01,momentum,D10,MPLU3,L,SELL,-0.0303030303030303,28.13308364,-646,-18173.97203144
2015-06-30,2015-07-01,momentum,D10,RADL3,L,BUY,0.0303030303030303,6.947134404,2617,18180.650735268
2015-06-30,2015-07-01,momentum,LS,ABCB4,S,SELL,-0.01469669523395989,5.186411665,-1700,-8816.899830499999
2015-06-30,2015-07-01,momentum,LS,ALPA4,,BUY,0.012364026965431527,5.445771048,1362,7417.140167376
2015-06-30,2015-07-01,momentum,LS,ANIM3,S,SELL,-0.002332668268528367,5.975942057,-234,-1398.370441338
2015-06-30,2015-07-01,momentum,LS,APER3,,BUY,0.029544273737164863,22.14164309,801,17735.456115089997
2015-06-30,2015-07-01,momentum,LS,ARTR3,S,SELL,-0.006244741269936331,9.359175583,-400,-3743.6702332000004
2015-06-30,2015-07-01,momentum,LS,BRAP4,S,BUY,0.010031358696903159,1.835128887,3280,6019.22274936
2015-06-30,2015-07-01,momentum,LS,BRFS3,,SELL,-0.01576413438092519,61.79428389,-153,-9454.52543517
2015-06-30,2015-07-01,momentum,LS,CIEL3,L,BUY,0.0004655267320337608,19.39521839,14,271.53305746
2015-06-30,2015-07-01,momentum,LS,CSMG3,S,SELL,-0.0046653365370567315,2.061717802,-1358,-2799.812775116
2015-06-30,2015-07-01,momentum,LS,CVCB3,L,BUY,0.014028663632416264,15.46164533,544,8411.13505952
2015-06-30,2015-07-01,momentum,LS,CYRE3,,SELL,-0.01433103125538654,6.336199655,-1357,-8598.222931835
2015-06-30,2015-07-01,momentum,LS,CZLT33,S,BUY,0.0051645352932693745,18.5510954,167,3098.0329318000004
2015-06-30,2015-07-01,momentum,LS,ELET3,S,SELL,-0.0015794047328795992,4.56995626,-207,-945.9809458199999
2015-06-30,2015-07-01,momentum,LS,EMBR3,L,BUY,0.0004655267320337608,22.78078005,12,273.3693606
2015-06-30,2015-07-01,momentum,LS,EQTL3,L,BUY,0.0011004987402713426,5.799926203,114,661.191587142
2015-06-30,2015-07-01,momentum,LS,GGBR4,,SELL,-0.01433103125538654,3.77879819,-2275,-8596.76588225
2015-06-30,2015-07-01,momentum,LS,GOAU4,S,SELL,-0.01469669523395989,3.505828787,-2515,-8817.159399305
2015-06-30,2015-07-01,momentum,LS,GRND3,L,BUY,0.0004655267320337608,2.863632633,98,280.635998034
2015-06-30,2015-07-01,momentum,LS,HGTX3,,BUY,0.012364026965431527,9.358546631,793,7421.327478382999
2015-06-30,2015-07-01,momentum,LS,ISAE4,L,BUY,0.0004655267320337608,4.441368691,63,279.806227533
2015-06-30,2015-07-01,momentum,LS,ITUB4,L,BUY,0.014028663632416264,8.097374984,1039,8413.172608376
2015-06-30,2015-07-01,momentum,LS,JBSS3,L,BUY,0.0004655267320337608,10.53783633,27,284.52158090999995
2015-06-30,2015-07-01,momentum,LS,LIGT3,S,SELL,-0.01860876823536786,15.7787392,-708,-11171.3473536
2015-06-30,2015-07-01,momentum,LS,MGLU3,S,SELL,-0.017029363502488258,1.041098532,-9814,-10217.340993048
2015-06-30,2015-07-01,momentum,LS,MILS3,S,SELL,-0.006244741269936331,5.782735819,-648,-3747.212810712
2015-06-30,2015-07-01,momentum,LS,MPLU3,,SELL,-0.01576413438092519,28.13308364,-336,-9452.71610304
2015-06-30,2015-07-01,momentum,LS,MRVE3,L,BUY,0.0004655267320337608,4.747884994,59,280.12521464599996
2015-06-30,2015-07-01,momentum,LS,MYPK3,S,SELL,-0.01469669523395989,8.662804129,-1018,-8818.734603322
2015-06-30,2015-07-01,momentum,LS,PETR4,S,BUY,0.010784622232551928,3.39133009,1908,6470.65781172
2015-06-30,2015-07-01,momentum,LS,RADL3,L,BUY,0.01622966111295895,6.947134404,1402,9739.882434408
2015-06-30,2015-07-01,momentum,LS,RSID3,S,BUY,0.0051645352932693745,6.45,480,3096.0
2015-06-30,2015-07-01,momentum,LS,SBSP3,,BUY,0.012364026965431527,12.86023914,577,7420.35798378
2015-06-30,2015-07-01,momentum,LS,SEER3,S,SELL,-0.003912073001407966,11.40784225,-206,-2350.0155035
2015-06-30,2015-07-01,momentum,LS,SMLS3,L,BUY,0.0004655267320337608,31.0681795,9,279.6136155
2015-06-30,2015-07-01,momentum,LS,TIMS3,L,BUY,0.0011004987402713426,6.764043346,98,662.876247908
2015-06-30,2015-07-01,momentum,LS,TOTS3,,BUY,0.012364026965431527,11.27483122,658,7418.83894276
2015-06-30,2015-07-01,momentum,LS,UGPA3,L,BUY,0.0004655267320337608,24.89352447,11,273.82876917
2015-06-30,2015-07-01,momentum,LS,USIM5,S,BUY,0.023148649197983446,3.197002771,4344,13887.780037224002
