month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2016-08-31,2016-09-01,momentum,D10,ALPA4,L,BUY,0.022222222222222227,1763,13336.773243685,7.564817495
2016-08-31,2016-09-01,momentum,D10,B3SA3,L,SELL,-0.001587301587301591,-220,-952.8643025,4.331201375
2016-08-31,2016-09-01,momentum,D10,CSAN3,L,SELL,-0.001587301587301591,-127,-949.878537501,7.479358563
2016-08-31,2016-09-01,momentum,D10,CSMG3,L,BUY,0.022222222222222227,2595,13333.268167844999,5.138060951
2016-08-31,2016-09-01,momentum,D10,CSNA3,L,SELL,-0.001587301587301591,-193,-953.278508033,4.939266881
2016-08-31,2016-09-01,momentum,D10,CVCB3,L,BUY,0.022222222222222227,676,13339.032697640001,19.73229689
2016-08-31,2016-09-01,momentum,D10,ELET3,L,BUY,0.022222222222222227,769,13341.31027507,17.34890803
2016-08-31,2016-09-01,momentum,D10,EQTL3,L,SELL,-0.02380952380952382,-1667,-14287.261482587,8.570642761
2016-08-31,2016-09-01,momentum,D10,HGTX3,L,SELL,-0.02380952380952382,-961,-14286.111054789999,14.86588039
2016-08-31,2016-09-01,momentum,D10,HYPE3,L,SELL,-0.02380952380952382,-792,-14280.391825919998,18.03079776
2016-08-31,2016-09-01,momentum,D10,LINX3,L,SELL,-0.001587301587301591,-57,-945.1729432200001,16.58198146
2016-08-31,2016-09-01,momentum,D10,MBRF3,L,SELL,-0.02380952380952382,-4568,-14284.510936872,3.127082079
2016-08-31,2016-09-01,momentum,D10,MDIA3,L,BUY,0.022222222222222227,397,13338.615826410001,33.59852853
2016-08-31,2016-09-01,momentum,D10,MGLU3,L,BUY,0.022222222222222227,5998,13333.526091306,2.222995347
2016-08-31,2016-09-01,momentum,D10,MOTV3,L,SELL,-0.02380952380952382,-1146,-14289.34628976,12.46888856
2016-08-31,2016-09-01,momentum,D10,MRVE3,L,SELL,-0.001587301587301591,-123,-955.2489497519999,7.766251624
2016-08-31,2016-09-01,momentum,D10,POMO4,L,BUY,0.022222222222222227,7353,13332.665748708,1.813228036
2016-08-31,2016-09-01,momentum,D10,RADL3,L,SELL,-0.001587301587301591,-91,-950.3042367,10.4429037
2016-08-31,2016-09-01,momentum,D10,SBSP3,L,SELL,-0.001587301587301591,-41,-958.27797432,23.37263352
2016-08-31,2016-09-01,momentum,D10,SMTO3,L,SELL,-0.02380952380952382,-1149,-14281.474243499999,12.4294815
2016-08-31,2016-09-01,momentum,D10,TIMS3,L,SELL,-0.001587301587301591,-171,-954.431380773,5.581470063
2016-08-31,2016-09-01,momentum,LS,ALPA4,L,BUY,0.020529164645361423,1628,12315.522881859999,7.564817495
2016-08-31,2016-09-01,momentum,LS,AMER3,S,BUY,0.0033298987398584987,1,1529.530352,1529.530352
2016-08-31,2016-09-01,momentum,LS,B3SA3,L,SELL,-0.00026880511455645503,-37,-160.254450875,4.331201375
2016-08-31,2016-09-01,momentum,LS,BRAP4,S,BUY,0.003185518369350939,1007,1911.113287416,1.897828488
2016-08-31,2016-09-01,momentum,LS,BRPR3,S,SELL,-0.007129911501893512,-58,-4295.10124434,74.05346973
2016-08-31,2016-09-01,momentum,LS,CMIG4,S,BUY,0.012836447409049849,3811,7701.9215900009995,2.020971291
2016-08-31,2016-09-01,momentum,LS,CSAN3,L,SELL,-0.00026880511455645503,-22,-164.545888386,7.479358563
2016-08-31,2016-09-01,momentum,LS,CSMG3,L,BUY,0.007813034211734543,912,4685.911587312,5.138060951
2016-08-31,2016-09-01,momentum,LS,CSNA3,L,SELL,-0.00026880511455645503,-33,-162.995807073,4.939266881
2016-08-31,2016-09-01,momentum,LS,CVCB3,L,BUY,0.007446796457533224,226,4459.49909714,19.73229689
2016-08-31,2016-09-01,momentum,LS,ELET3,L,BUY,0.007957414582242103,275,4770.94970825,17.34890803
2016-08-31,2016-09-01,momentum,LS,ENAT3,S,SELL,-0.009386231693768385,-1698,-5631.06450369,3.316292405
2016-08-31,2016-09-01,momentum,LS,EQTL3,,SELL,-0.016163678652581993,-1132,-9701.967605452,8.570642761
2016-08-31,2016-09-01,momentum,LS,GOAU4,S,BUY,0.012716130433626884,3647,7628.732827114,2.091783062
2016-08-31,2016-09-01,momentum,LS,GOLL54,S,BUY,0.00012031697542296456,876,72.217537236,0.082440111
2016-08-31,2016-09-01,momentum,LS,GRND3,S,BUY,0.00012031697542296456,22,71.902713234,3.268305147
2016-08-31,2016-09-01,momentum,LS,HGTX3,,SELL,-0.008081839326290998,-326,-4846.27700714,14.86588039
2016-08-31,2016-09-01,momentum,LS,HYPE3,L,SELL,-0.007571221201582119,-252,-4543.7610355199995,18.03079776
2016-08-31,2016-09-01,momentum,LS,ISAE4,L,BUY,0.000366237754201319,28,223.290509792,7.974661064
2016-08-31,2016-09-01,momentum,LS,JBSS3,S,BUY,0.00014438037050755934,10,83.75410859,8.375410859
2016-08-31,2016-09-01,momentum,LS,LEVE3,L,SELL,-0.00014438037050755934,-9,-89.805163401,9.978351489
2016-08-31,2016-09-01,momentum,LS,LIGT3,S,BUY,0.0033298987398584987,141,1998.7603712700002,14.17560547
2016-08-31,2016-09-01,momentum,LS,LINX3,L,SELL,-0.0001244247440488957,-5,-82.90990730000001,16.58198146
2016-08-31,2016-09-01,momentum,LS,MBRF3,L,SELL,-0.007715601572089679,-1480,-4628.08147692,3.127082079
2016-08-31,2016-09-01,momentum,LS,MDIA3,L,BUY,0.007446796457533224,133,4468.60429449,33.59852853
2016-08-31,2016-09-01,momentum,LS,MGLU3,L,BUY,0.007446796457533224,2010,4468.22064747,2.222995347
2016-08-31,2016-09-01,momentum,LS,MILS3,S,BUY,0.0033298987398584987,467,1996.397446066,4.274940998
2016-08-31,2016-09-01,momentum,LS,MOTV3,,SELL,-0.008081839326290998,-389,-4850.39764984,12.46888856
2016-08-31,2016-09-01,momentum,LS,MRVE3,L,SELL,-0.0006350428687577741,-49,-380.546329576,7.766251624
2016-08-31,2016-09-01,momentum,LS,MYPK3,L,SELL,-0.00014438037050755934,-7,-91.19071822,13.02724546
2016-08-31,2016-09-01,momentum,LS,POMO4,L,BUY,0.007446796457533224,2464,4467.793880704,1.813228036
2016-08-31,2016-09-01,momentum,LS,PSSA3,S,BUY,0.0033298987398584987,239,1997.10647556,8.35609404
2016-08-31,2016-09-01,momentum,LS,RADL3,L,SELL,-0.00026880511455645503,-15,-156.64355550000002,10.4429037
