month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2017-08-31,2017-09-01,1,momentum,D10,BBAS3,L,CLOSE,-0.07142857142857145,8.769044135,-4887,-42854.318687745,exit
2017-08-31,2017-09-01,1,momentum,D10,BRAP4,L,BUY,0.02857142857142858,5.116900197,3350,17141.61565995,reweight
2017-08-31,2017-09-01,1,momentum,D10,BRSR6,L,CLOSE,-0.07142857142857145,9.306415402,-4605,-42856.04292621,exit
2017-08-31,2017-09-01,1,momentum,D10,CSUD3,L,CLOSE,-0.07142857142857145,6.523256605,-6570,-42857.79589485,exit
2017-08-31,2017-09-01,1,momentum,D10,CVCB3,L,OPEN,0.10000000000000003,33.87510155,1771,59992.80484504999,add
2017-08-31,2017-09-01,1,momentum,D10,CZLT33,L,CLOSE,-0.07142857142857145,25.7707912,-1663,-42856.825765600006,exit
2017-08-31,2017-09-01,1,momentum,D10,ELET3,L,CLOSE,-0.07142857142857145,13.69448172,-3130,-42863.7277836,exit
2017-08-31,2017-09-01,1,momentum,D10,ENAT3,L,OPEN,0.10000000000000003,4.64665756,12913,60002.28907228001,add
2017-08-31,2017-09-01,1,momentum,D10,FLRY3,L,OPEN,0.10000000000000003,21.14652186,2837,59992.68251682,add
2017-08-31,2017-09-01,1,momentum,D10,GOLL54,L,CLOSE,-0.07142857142857145,0.147455971,-290644,-42857.193235324,exit
2017-08-31,2017-09-01,1,momentum,D10,GRND3,L,OPEN,0.10000000000000003,5.254323557,11419,59999.120697383005,add
2017-08-31,2017-09-01,1,momentum,D10,JHSF3,L,CLOSE,-0.07142857142857145,1.318983051,-32493,-42857.716276143,exit
2017-08-31,2017-09-01,1,momentum,D10,LIGT3,L,BUY,0.02857142857142858,19.46347935,881,17147.325307350002,reweight
2017-08-31,2017-09-01,1,momentum,D10,MDIA3,L,CLOSE,-0.07142857142857145,41.89758943,-1023,-42861.233986889994,exit
2017-08-31,2017-09-01,1,momentum,D10,MGLU3,L,BUY,0.02857142857142858,21.38902919,801,17132.61238119,reweight
2017-08-31,2017-09-01,1,momentum,D10,PETR4,L,CLOSE,-0.07142857142857145,3.669525137,-11679,-42856.384075023,exit
2017-08-31,2017-09-01,1,momentum,D10,RAPT4,L,CLOSE,-0.07142857142857145,4.78044851,-8965,-42856.720892150006,exit
2017-08-31,2017-09-01,1,momentum,D10,SEER3,L,BUY,0.02857142857142858,24.04687288,713,17145.42036344,reweight
