month_end,trade_date,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,px_ref_open,sector
2018-06-29,2018-07-02,momentum,D10,ANIM3,L,0.04603174603174604,0.022222222222222227,-0.02380952380952382,4.351515142,Other
2018-06-29,2018-07-02,momentum,D10,AZZA3,L,0.0,0.02469135802469136,0.02469135802469136,38.21048688,Textile
2018-06-29,2018-07-02,momentum,D10,BRAP4,L,0.022222222222222227,0.04691358024691359,0.02469135802469136,5.809053414,Other
2018-06-29,2018-07-02,momentum,D10,CZLT33,L,0.022222222222222227,0.04691358024691359,0.02469135802469136,29.1,Food & Beverage
2018-06-29,2018-07-02,momentum,D10,ELET3,L,0.04603174603174604,0.04603174603174604,0.0,9.270702515,Electric Power
2018-06-29,2018-07-02,momentum,D10,ELPL3,L,0.0,0.01851851851851852,0.01851851851851852,40.7,Electric Power
2018-06-29,2018-07-02,momentum,D10,ENAT3,L,0.02380952380952382,0.04850088183421517,0.02469135802469136,10.23232637,Oil & Gas
2018-06-29,2018-07-02,momentum,D10,ENGI11,L,0.06984126984126986,0.04603174603174604,-0.02380952380952382,21.31052652,Electric Power
2018-06-29,2018-07-02,momentum,D10,EQTL3,L,0.02380952380952382,0.0,-0.02380952380952382,9.911029999,Electric Power
2018-06-29,2018-07-02,momentum,D10,EZTC3,L,0.022222222222222227,0.022222222222222227,0.0,10.9586165,Construction
2018-06-29,2018-07-02,momentum,D10,FESA4,L,0.02380952380952382,0.0,-0.02380952380952382,2.957077529,Basic & Fabricated Metal
2018-06-29,2018-07-02,momentum,D10,GOLL54,L,0.06984126984126986,0.0707231040564374,0.0008818342151675438,0.133932672,Transportation Services
2018-06-29,2018-07-02,momentum,D10,LCAM3,L,0.04761904761904764,0.02380952380952382,-0.02380952380952382,6.859192828,Other
2018-06-29,2018-07-02,momentum,D10,LINX3,L,0.04761904761904764,0.04850088183421517,0.0008818342151675438,17.2263015,Software & Data
2018-06-29,2018-07-02,momentum,D10,MGLU3,L,0.06984126984126986,0.0707231040564374,0.0008818342151675438,37.92370907,Trade
2018-06-29,2018-07-02,momentum,D10,MYPK3,L,0.02380952380952382,0.02380952380952382,0.0,15.50447611,Vehicle & Parts
