month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2020-06-30,2020-07-01,2,momentum,D10,ALPA4,L,SELL,-0.00555555555555555,28.23839488,-118,-3332.1305958400003,reweight
2020-06-30,2020-07-01,2,momentum,D10,AMER3,L,OPEN,0.04999999999999999,10516.94842,3,31550.845260000002,add
2020-06-30,2020-07-01,2,momentum,D10,B3SA3,L,OPEN,0.04999999999999999,15.12325153,1984,30004.531035519998,add
2020-06-30,2020-07-01,2,momentum,D10,BHIA3,L,CLOSE,-0.05555555555555554,391.25,-85,-33256.25,exit
2020-06-30,2020-07-01,2,momentum,D10,BPAC11,L,CLOSE,-0.05555555555555554,17.29486157,-1927,-33327.19824539,exit
2020-06-30,2020-07-01,2,momentum,D10,BPAN4,L,CLOSE,-0.05555555555555554,7.696445216,-4331,-33333.304230495996,exit
2020-06-30,2020-07-01,2,momentum,D10,CPLE6,L,CLOSE,-0.05555555555555554,3.791042212,-8793,-33334.634170116,exit
2020-06-30,2020-07-01,2,momentum,D10,CSAN3,L,OPEN,0.04999999999999999,15.96614397,1879,30000.38451963,add
2020-06-30,2020-07-01,2,momentum,D10,CSUD3,L,OPEN,0.04999999999999999,9.507769286,3155,29997.01209733,add
2020-06-30,2020-07-01,2,momentum,D10,ENEV3,L,SELL,-0.00555555555555555,11.2775,-296,-3338.14,reweight
2020-06-30,2020-07-01,2,momentum,D10,GNDI3,L,SELL,-0.00555555555555555,66.71380493,-50,-3335.6902465,reweight
2020-06-30,2020-07-01,2,momentum,D10,HAPV3,L,OPEN,0.04999999999999999,185.7973834,161,29913.3787274,add
2020-06-30,2020-07-01,2,momentum,D10,JHSF3,L,SELL,-0.00555555555555555,5.064144122,-658,-3332.206832276,reweight
2020-06-30,2020-07-01,2,momentum,D10,KEPL3,L,SELL,-0.00555555555555555,3.406436635,-979,-3334.901465665,reweight
2020-06-30,2020-07-01,2,momentum,D10,LOGN3,L,SELL,-0.00555555555555555,14.75,-226,-3333.5,reweight
2020-06-30,2020-07-01,2,momentum,D10,MBRF3,L,OPEN,0.04999999999999999,7.61882033,3938,30002.91445954,add
2020-06-30,2020-07-01,2,momentum,D10,PRIO3,L,SELL,-0.00555555555555555,7.072640032,-471,-3331.2134550719998,reweight
2020-06-30,2020-07-01,2,momentum,D10,QUAL3,L,SELL,-0.00555555555555555,25.67348811,-130,-3337.5534543000003,reweight
2020-06-30,2020-07-01,2,momentum,D10,SHUL4,L,SELL,-0.00555555555555555,2.06738365,-1612,-3332.6224438,reweight
2020-06-30,2020-07-01,2,momentum,D10,SIMH3,L,SELL,-0.00555555555555555,5.311861549,-628,-3335.8490527719996,reweight
2020-06-30,2020-07-01,2,momentum,D10,SQIA3,L,SELL,-0.00555555555555555,19.39096938,-172,-3335.2467333600002,reweight
2020-06-30,2020-07-01,2,momentum,D10,SRNA3,L,SELL,-0.00555555555555555,16.83070078,-198,-3332.47875444,reweight
2020-06-30,2020-07-01,2,momentum,D10,SYNE3,L,SELL,-0.00555555555555555,2.569228324,-1297,-3332.289136228,reweight
2020-06-30,2020-07-01,2,momentum,D10,TRIS3,L,SELL,-0.00555555555555555,9.862443837,-338,-3333.5060169060002,reweight
2020-06-30,2020-07-01,0,momentum,LS,ABEV3,S,BUY,0.00036125032775603805,11.06478006,20,221.29560120000002,reweight
2020-06-30,2020-07-01,0,momentum,LS,ALPA4,L,BUY,0.002668291156926142,28.23839488,57,1609.5885081600002,reweight
2020-06-30,2020-07-01,0,momentum,LS,BHIA3,L,CLOSE,-0.04154875154931481,391.25,-64,-25040.0,exit
2020-06-30,2020-07-01,0,momentum,LS,BRKM5,S,BUY,0.00036125032775603805,19.94881828,11,219.43700108000002,reweight
2020-06-30,2020-07-01,0,momentum,LS,BRSR6,S,BUY,0.00036125032775603805,9.240339672,23,212.527812456,reweight
2020-06-30,2020-07-01,0,momentum,LS,CIEL3,S,BUY,0.00036125032775603805,3.943530059,55,216.894153245,reweight
2020-06-30,2020-07-01,0,momentum,LS,CPLE6,L,BUY,0.002668291156926142,3.791042212,422,1599.819813464,reweight
2020-06-30,2020-07-01,0,momentum,LS,CRFB3,S,BUY,0.00036125032775603805,17.74630223,12,212.95562676000003,reweight
2020-06-30,2020-07-01,0,momentum,LS,CSMG3,S,BUY,0.00036125032775603805,11.0568036,20,221.136072,reweight
2020-06-30,2020-07-01,0,momentum,LS,CVCB3,S,BUY,0.00036125032775603805,16.68901719,13,216.95722347000003,reweight
2020-06-30,2020-07-01,0,momentum,LS,DMMO3,S,BUY,0.00036125032775603805,1.568592171,138,216.465719598,reweight
2020-06-30,2020-07-01,0,momentum,LS,EMBR3,S,BUY,0.00036125032775603805,8.26148729,26,214.79866954,reweight
2020-06-30,2020-07-01,0,momentum,LS,ENEV3,L,BUY,0.002668291156926142,11.2775,142,1601.405,reweight
2020-06-30,2020-07-01,0,momentum,LS,HGTX3,S,BUY,0.00036125032775603805,14.08818391,15,211.32275865,reweight
2020-06-30,2020-07-01,0,momentum,LS,IRBR3,S,SELL,-0.002069289552634971,283.4606063,-4,-1133.8424252,reweight
2020-06-30,2020-07-01,0,momentum,LS,JHSF3,L,BUY,0.002668291156926142,5.064144122,316,1600.269542552,reweight
2020-06-30,2020-07-01,0,momentum,LS,KEPL3,L,BUY,0.002668291156926142,3.406436635,470,1601.02521845,reweight
2020-06-30,2020-07-01,0,momentum,LS,LOGN3,L,BUY,0.002668291156926142,14.75,109,1607.75,reweight
2020-06-30,2020-07-01,0,momentum,LS,MBRF3,L,BUY,0.002668291156926142,7.61882033,210,1599.9522693000001,reweight
2020-06-30,2020-07-01,0,momentum,LS,MEAL3,S,BUY,0.00036125032775603805,3.99,54,215.46,reweight
2020-06-30,2020-07-01,0,momentum,LS,MYPK3,S,BUY,0.00036125032775603805,10.84654506,20,216.9309012,reweight
2020-06-30,2020-07-01,0,momentum,LS,OIBR3,S,BUY,0.00036125032775603805,118.8957133,2,237.7914266,reweight
2020-06-30,2020-07-01,0,momentum,LS,PRIO3,L,BUY,0.002668291156926142,7.072640032,226,1598.416647232,reweight
2020-06-30,2020-07-01,0,momentum,LS,QUAL3,L,BUY,0.002668291156926142,25.67348811,62,1591.75626282,reweight
2020-06-30,2020-07-01,0,momentum,LS,SBFG3,L,BUY,0.002668291156926142,29.85412733,54,1612.12287582,reweight
2020-06-30,2020-07-01,0,momentum,LS,SHUL4,L,BUY,0.002668291156926142,2.06738365,774,1600.1549451,reweight
2020-06-30,2020-07-01,0,momentum,LS,SMLS3,S,BUY,0.00036125032775603805,11.3807822,19,216.2348618,reweight
2020-06-30,2020-07-01,0,momentum,LS,SQIA3,L,BUY,0.002668291156926142,19.39096938,83,1609.45045854,reweight
2020-06-30,2020-07-01,0,momentum,LS,SRNA3,L,BUY,0.002668291156926142,16.83070078,95,1598.9165741000002,reweight
2020-06-30,2020-07-01,0,momentum,LS,SYNE3,L,BUY,0.002668291156926142,2.569228324,623,1600.629245852,reweight
2020-06-30,2020-07-01,0,momentum,LS,TCSA3,S,SELL,-0.0025475818237947756,12.8,-119,-1523.2,reweight
2020-06-30,2020-07-01,0,momentum,LS,TRIS3,L,BUY,0.002668291156926142,9.862443837,162,1597.7159015940001,reweight
2020-06-30,2020-07-01,0,momentum,LS,VLID3,S,BUY,0.00036125032775603805,8.070976722,27,217.91637149399997,reweight
2020-06-30,2020-07-01,0,momentum,LS,ZAMP3,S,BUY,0.00036125032775603805,11.43410571,19,217.24800849000002,reweight
2020-06-30,2020-07-01,1,momentum,LS,ALPA4,L,BUY,0.0020828140825863567,28.23839488,44,1242.4893747200001,reweight
2020-06-30,2020-07-01,1,momentum,LS,B3SA3,L,BUY,0.0020828140825863567,15.12325153,83,1255.2298769899999,reweight
2020-06-30,2020-07-01,1,momentum,LS,BRFS3,S,BUY,8.966965855430192e-05,20.52833081,3,61.58499243,keep
2020-06-30,2020-07-01,1,momentum,LS,BRKM5,S,BUY,8.966965855430192e-05,19.94881828,3,59.84645484000001,keep
2020-06-30,2020-07-01,1,momentum,LS,CMIG4,S,BUY,8.966965855430192e-05,3.144905449,17,53.463392633,keep
2020-06-30,2020-07-01,1,momentum,LS,COGN3,S,BUY,8.966965855430192e-05,6.464892048,8,51.719136384,keep
2020-06-30,2020-07-01,1,momentum,LS,CSNA3,S,BUY,8.966965855430192e-05,6.627725325,8,53.0218026,keep
2020-06-30,2020-07-01,1,momentum,LS,CVCB3,S,BUY,8.966965855430192e-05,16.68901719,3,50.067051570000004,keep
