month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2017-11-30,2017-12-01,momentum,D10,ABEV3,L,BUY,0.025641025641025647,1043,15385.04933434,14.75076638
2017-11-30,2017-12-01,momentum,D10,BRAP4,L,SELL,-0.03333333333333335,-4188,-19998.303624816002,4.775144132
2017-11-30,2017-12-01,momentum,D10,BRSR6,L,BUY,0.025641025641025647,2139,15381.702342771001,7.191071689
2017-11-30,2017-12-01,momentum,D10,CVCB3,L,SELL,-0.03333333333333335,-504,-19994.1435288,39.6709197
2017-11-30,2017-12-01,momentum,D10,ENAT3,L,SELL,-0.03333333333333335,-3937,-20000.679573364,5.080182772
2017-11-30,2017-12-01,momentum,D10,ENGI11,L,BUY,0.025641025641025647,851,15382.76231693,18.07610143
2017-11-30,2017-12-01,momentum,D10,FESA4,L,BUY,0.025641025641025647,5898,15383.831861094,2.608313303
2017-11-30,2017-12-01,momentum,D10,FLRY3,L,SELL,-0.03333333333333335,-1140,-19992.8690274,17.53760441
2017-11-30,2017-12-01,momentum,D10,GOLL54,L,BUY,0.025641025641025647,85180,15384.7056308,0.18061406
2017-11-30,2017-12-01,momentum,D10,GRND3,L,SELL,-0.03333333333333335,-3987,-19999.259882424,5.016117352
2017-11-30,2017-12-01,momentum,D10,GUAR3,L,BUY,0.025641025641025647,1025,15386.193574,15.01092056
2017-11-30,2017-12-01,momentum,D10,LIGT3,L,SELL,-0.007692307692307697,-309,-4619.447452169999,14.94966813
2017-11-30,2017-12-01,momentum,D10,MDIA3,L,BUY,0.025641025641025647,390,15389.7122613,39.46080067
2017-11-30,2017-12-01,momentum,D10,MGLU3,L,SELL,-0.007692307692307697,-274,-4615.59734646,16.84524579
2017-11-30,2017-12-01,momentum,D10,PRIO3,L,BUY,0.025641025641025647,12039,15385.208507820002,1.27794738
2017-11-30,2017-12-01,momentum,D10,QUAL3,L,BUY,0.025641025641025647,720,15389.1865728,21.37387024
2017-11-30,2017-12-01,momentum,D10,SEER3,L,SELL,-0.03333333333333335,-821,-20005.56187945,24.36731045
2017-11-30,2017-12-01,momentum,D10,TGMA3,L,BUY,0.025641025641025647,1256,15386.86170392,12.25068607
2017-11-30,2017-12-01,momentum,D10,TUPY3,L,SELL,-0.03333333333333335,-1461,-19996.88833932,13.68712412
2017-11-30,2017-12-01,momentum,D10,WIZC3,L,SELL,-0.03333333333333335,-3176,-19997.732056056,6.296515131
2017-11-30,2017-12-01,momentum,D10,YDUQ3,L,BUY,0.025641025641025647,620,15377.824101999999,24.8029421
2017-11-30,2017-12-01,momentum,LS,AALR3,S,SELL,-0.007897678620921137,-323,-4736.72677917,14.66478879
2017-11-30,2017-12-01,momentum,LS,ABEV3,L,BUY,0.008960827666045132,364,5369.27896232,14.75076638
2017-11-30,2017-12-01,momentum,LS,BBSE3,S,BUY,0.0029124469773636,131,1746.35147892,13.33092732
2017-11-30,2017-12-01,momentum,LS,BEEF3,L,SELL,-3.557239230958636e-05,-3,-22.900395639,7.633465213
2017-11-30,2017-12-01,momentum,LS,BRAP4,L,SELL,-0.01176017128337938,-1478,-7057.663027096,4.775144132
2017-11-30,2017-12-01,momentum,LS,BRFS3,S,BUY,0.0029124469773636,47,1746.75664124,37.16503492
2017-11-30,2017-12-01,momentum,LS,BRSR6,L,BUY,0.008892419219295927,742,5335.775193238,7.191071689
2017-11-30,2017-12-01,momentum,LS,CIEL3,S,SELL,-0.008818122105422486,-346,-5294.91691568,15.30322808
2017-11-30,2017-12-01,momentum,LS,CPLE6,S,SELL,-0.0009204434845013499,-443,-552.034046145,1.246126515
