month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2018-08-31,2018-09-03,D10,AZZA3,421,1,1263,1.0
2018-08-31,2018-09-03,D10,ELET3,-1169,1,-3506,1.0
2018-08-31,2018-09-03,D10,ELPL3,436,1,1309,1.0
2018-08-31,2018-09-03,D10,ENAT3,31,1,92,1.0
2018-08-31,2018-09-03,D10,ENGI11,11,1,34,1.0
2018-08-31,2018-09-03,D10,FESA4,4048,1,12145,1.0
2018-08-31,2018-09-03,D10,GOLL54,-99514,1,-298542,1.0
2018-08-31,2018-09-03,D10,IRBR3,28,1,84,1.0
2018-08-31,2018-09-03,D10,LCAM3,32,1,96,1.0
2018-08-31,2018-09-03,D10,LEVE3,1275,1,3824,1.0
2018-08-31,2018-09-03,D10,LINX3,16,1,47,1.0
2018-08-31,2018-09-03,D10,MGLU3,7,1,20,1.0
2018-08-31,2018-09-03,D10,MYPK3,-855,1,-2566,1.0
2018-08-31,2018-09-03,D10,RAIL3,1089,1,3268,1.0
2018-08-31,2018-09-03,D10,RAPT4,-2876,1,-8629,1.0
2018-08-31,2018-09-03,D10,RENT3,15,1,45,1.0
2018-08-31,2018-09-03,D10,TEND3,19,1,58,1.0
2018-08-31,2018-09-03,D10,UNIP6,869,1,2607,1.0
2018-08-31,2018-09-03,D10,USIM5,-2250,1,-6749,1.0
2018-08-31,2018-09-03,D10,VULC3,-3662,1,-10987,1.0
2018-08-31,2018-09-03,D10,YDUQ3,-777,1,-2330,1.0
2018-08-31,2018-09-03,LS,AMAR3,-665,0,-76,0.03807615230460922
2018-08-31,2018-09-03,LS,AMAR3,-665,1,-988,0.49498997995991983
2018-08-31,2018-09-03,LS,AMAR3,-665,2,-932,0.46693386773547096
2018-08-31,2018-09-03,LS,AZZA3,186,0,19,0.03411131059245961
2018-08-31,2018-09-03,LS,AZZA3,186,1,479,0.8599640933572711
2018-08-31,2018-09-03,LS,AZZA3,186,2,59,0.1059245960502693
2018-08-31,2018-09-03,LS,BEEF3,-107,0,-305,0.9472049689440993
2018-08-31,2018-09-03,LS,BEEF3,-107,2,-17,0.052795031055900624
2018-08-31,2018-09-03,LS,BRAP4,144,0,104,0.24186046511627907
2018-08-31,2018-09-03,LS,BRAP4,144,2,326,0.7581395348837209
2018-08-31,2018-09-03,LS,BRFS3,59,0,-64,0.0
2018-08-31,2018-09-03,LS,BRFS3,59,1,245,1.0
2018-08-31,2018-09-03,LS,BRFS3,59,2,-4,0.0
2018-08-31,2018-09-03,LS,CIEL3,-42,0,-119,0.9444444444444444
2018-08-31,2018-09-03,LS,CIEL3,-42,2,-7,0.05555555555555555
2018-08-31,2018-09-03,LS,COGN3,-556,1,-1669,1.0
2018-08-31,2018-09-03,LS,CSNA3,228,0,-247,0.0
2018-08-31,2018-09-03,LS,CSNA3,228,1,944,1.0
2018-08-31,2018-09-03,LS,CSNA3,228,2,-14,0.0
2018-08-31,2018-09-03,LS,DMMO3,726,0,1044,0.47955902618282037
2018-08-31,2018-09-03,LS,DMMO3,726,2,1133,0.5204409738171796
2018-08-31,2018-09-03,LS,DXCO3,36,0,109,1.0
2018-08-31,2018-09-03,LS,ECOR3,248,1,756,1.0
2018-08-31,2018-09-03,LS,ECOR3,248,2,-11,0.0
2018-08-31,2018-09-03,LS,ELET3,-513,1,-1540,1.0
2018-08-31,2018-09-03,LS,ELPL3,192,0,19,0.03292894280762565
2018-08-31,2018-09-03,LS,ELPL3,192,1,497,0.8613518197573656
2018-08-31,2018-09-03,LS,ELPL3,192,2,61,0.10571923743500866
2018-08-31,2018-09-03,LS,ENAT3,-10,1,-267,1.0
2018-08-31,2018-09-03,LS,ENAT3,-10,2,238,0.0
2018-08-31,2018-09-03,LS,ENGI11,-34,1,-101,1.0
2018-08-31,2018-09-03,LS,FESA4,1536,1,4607,1.0
2018-08-31,2018-09-03,LS,GOLL54,-88366,1,-131154,0.494735928841678
2018-08-31,2018-09-03,LS,GOLL54,-88366,2,-133945,0.505264071158322
2018-08-31,2018-09-03,LS,GRND3,1637,1,4910,1.0
2018-08-31,2018-09-03,LS,HGTX3,103,1,314,1.0
2018-08-31,2018-09-03,LS,HGTX3,103,2,-5,0.0
2018-08-31,2018-09-03,LS,IRBR3,11,0,1,0.030303030303030304
2018-08-31,2018-09-03,LS,IRBR3,11,1,32,0.9696969696969697
2018-08-31,2018-09-03,LS,ITSA4,47,0,141,1.0
2018-08-31,2018-09-03,LS,LCAM3,1926,0,1216,0.21041702716733
2018-08-31,2018-09-03,LS,LCAM3,1926,1,2048,0.3543865720712926
2018-08-31,2018-09-03,LS,LCAM3,1926,2,2515,0.4351964007613774
2018-08-31,2018-09-03,LS,LEVE3,502,0,57,0.03779840848806366
2018-08-31,2018-09-03,LS,LEVE3,502,1,1451,0.9622015915119363
2018-08-31,2018-09-03,LS,LIGT3,88,0,-96,0.0
2018-08-31,2018-09-03,LS,LIGT3,88,1,365,1.0
2018-08-31,2018-09-03,LS,LIGT3,88,2,-5,0.0
2018-08-31,2018-09-03,LS,LINX3,-5,1,-137,1.0
2018-08-31,2018-09-03,LS,LINX3,-5,2,123,0.0
2018-08-31,2018-09-03,LS,MGLU3,4,0,17,0.24285714285714285
2018-08-31,2018-09-03,LS,MGLU3,4,1,-59,0.0
2018-08-31,2018-09-03,LS,MGLU3,4,2,53,0.7571428571428571
2018-08-31,2018-09-03,LS,MOTV3,158,0,-172,0.0
2018-08-31,2018-09-03,LS,MOTV3,158,1,656,1.0
2018-08-31,2018-09-03,LS,MOTV3,158,2,-9,0.0
2018-08-31,2018-09-03,LS,MOVI3,337,1,1011,1.0
2018-08-31,2018-09-03,LS,MYPK3,-376,1,-1127,1.0
2018-08-31,2018-09-03,LS,POMO4,-2613,0,-558,0.07119163051798928
2018-08-31,2018-09-03,LS,POMO4,-2613,1,-7280,0.9288083694820107
2018-08-31,2018-09-03,LS,PRIO3,114,0,341,1.0
2018-08-31,2018-09-03,LS,QUAL3,-502,0,-107,0.07109634551495017
2018-08-31,2018-09-03,LS,QUAL3,-502,1,-1398,0.9289036544850499
2018-08-31,2018-09-03,LS,RAIL3,413,1,1240,1.0
2018-08-31,2018-09-03,LS,RAPT4,-1127,1,-3791,1.0
2018-08-31,2018-09-03,LS,RAPT4,-1127,2,409,0.0
2018-08-31,2018-09-03,LS,RENT3,8,0,37,0.24183006535947713
2018-08-31,2018-09-03,LS,RENT3,8,1,-130,0.0
2018-08-31,2018-09-03,LS,RENT3,8,2,116,0.7581699346405228
2018-08-31,2018-09-03,LS,SEER3,-413,1,-1235,0.9959677419354839
2018-08-31,2018-09-03,LS,SEER3,-413,2,-5,0.004032258064516129
2018-08-31,2018-09-03,LS,TEND3,10,0,48,0.24120603015075376
2018-08-31,2018-09-03,LS,TEND3,10,1,-169,0.0
2018-08-31,2018-09-03,LS,TEND3,10,2,151,0.7587939698492462
2018-08-31,2018-09-03,LS,TUPY3,372,1,1116,1.0
2018-08-31,2018-09-03,LS,UGPA3,65,0,-70,0.0
2018-08-31,2018-09-03,LS,UGPA3,65,1,268,1.0
2018-08-31,2018-09-03,LS,UGPA3,65,2,-4,0.0
2018-08-31,2018-09-03,LS,UNIP6,330,1,989,1.0
2018-08-31,2018-09-03,LS,USIM5,-848,0,102,0.0
2018-08-31,2018-09-03,LS,USIM5,-848,1,-2965,1.0
2018-08-31,2018-09-03,LS,USIM5,-848,2,320,0.0
2018-08-31,2018-09-03,LS,VULC3,-107,0,-320,1.0
2018-08-31,2018-09-03,LS,WIZC3,-727,0,-1121,0.5139844108207244
2018-08-31,2018-09-03,LS,WIZC3,-727,1,-98,0.04493351673544246
2018-08-31,2018-09-03,LS,WIZC3,-727,2,-962,0.44108207244383313
2018-08-31,2018-09-03,LS,YDUQ3,-988,0,-893,0.3014854827819041
2018-08-31,2018-09-03,LS,YDUQ3,-988,1,-1024,0.3457123565158677
2018-08-31,2018-09-03,LS,YDUQ3,-988,2,-1045,0.35280216070222825
