month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2016-09-30,2016-10-03,2,momentum,D10,ALPA4,L,OPEN,0.07142857142857145,7.02188801,6103,42854.58252503,add
2016-09-30,2016-10-03,2,momentum,D10,B3SA3,L,SELL,-0.019480519480519445,4.076567475,-2867,-11687.518950825,reweight
2016-09-30,2016-10-03,2,momentum,D10,BRSR6,L,OPEN,0.07142857142857145,5.552836553,7718,42856.792516053996,add
2016-09-30,2016-10-03,2,momentum,D10,CSAN3,L,SELL,-0.019480519480519445,7.50919643,-1557,-11691.818841510001,reweight
2016-09-30,2016-10-03,2,momentum,D10,CSMG3,L,SELL,-0.019480519480519445,5.056087071,-2312,-11689.673308152001,reweight
2016-09-30,2016-10-03,2,momentum,D10,CSNA3,L,SELL,-0.019480519480519445,5.220690226,-2239,-11689.125416014002,reweight
2016-09-30,2016-10-03,2,momentum,D10,ELET3,L,OPEN,0.07142857142857145,14.76388226,2903,42859.55020078,add
2016-09-30,2016-10-03,2,momentum,D10,ISAE4,L,CLOSE,-0.0909090909090909,7.76752701,-7022,-54543.57466422,exit
2016-09-30,2016-10-03,2,momentum,D10,LEVE3,L,CLOSE,-0.0909090909090909,9.781051313,-5577,-54548.923172601004,exit
2016-09-30,2016-10-03,2,momentum,D10,LINX3,L,OPEN,0.07142857142857145,18.47624915,2320,42864.898028,add
2016-09-30,2016-10-03,2,momentum,D10,MBRF3,L,CLOSE,-0.0909090909090909,3.194396958,-17075,-54544.32805785,exit
2016-09-30,2016-10-03,2,momentum,D10,MDIA3,L,OPEN,0.07142857142857145,36.97474926,1159,42853.734392340004,add
2016-09-30,2016-10-03,2,momentum,D10,MGLU3,L,OPEN,0.07142857142857145,2.831038063,15138,42856.254197694,add
2016-09-30,2016-10-03,2,momentum,D10,MOTV3,L,SELL,-0.019480519480519445,12.33107072,-948,-11689.855042559999,reweight
2016-09-30,2016-10-03,2,momentum,D10,MRVE3,L,OPEN,0.07142857142857145,7.589745906,5647,42859.295131182,add
2016-09-30,2016-10-03,2,momentum,D10,MYPK3,L,CLOSE,-0.0909090909090909,12.43768091,-4386,-54551.668471259996,exit
2016-09-30,2016-10-03,2,momentum,D10,POMO4,L,OPEN,0.07142857142857145,1.768456974,24234,42856.786307916,add
2016-09-30,2016-10-03,2,momentum,D10,RADL3,L,CLOSE,-0.0909090909090909,11.54279511,-4725,-54539.70689475,exit
2016-09-30,2016-10-03,2,momentum,D10,SBSP3,L,SELL,-0.019480519480519445,23.83200754,-490,-11677.6836946,reweight
2016-09-30,2016-10-03,0,momentum,LS,ALPA4,L,BUY,0.0021753172252324537,7.02188801,186,1306.0711698599998,reweight
2016-09-30,2016-10-03,0,momentum,LS,AMER3,S,SELL,-0.005617740778128898,1510.763109,-2,-3021.526218,reweight
2016-09-30,2016-10-03,0,momentum,LS,B3SA3,L,BUY,0.0021753172252324537,4.076567475,320,1304.501592,reweight
2016-09-30,2016-10-03,0,momentum,LS,BRAP4,S,CLOSE,0.027925486715749584,1.77350061,9448,16756.03376328,exit
2016-09-30,2016-10-03,0,momentum,LS,CMIG4,S,CLOSE,0.027925486715749584,1.921616278,8719,16754.572327882,exit
2016-09-30,2016-10-03,0,momentum,LS,CSAN3,L,BUY,0.0021753172252324537,7.50919643,174,1306.60017882,reweight
2016-09-30,2016-10-03,0,momentum,LS,CSMG3,L,BUY,0.0021753172252324537,5.056087071,258,1304.470464318,reweight
2016-09-30,2016-10-03,0,momentum,LS,CSNA3,L,BUY,0.0021753172252324537,5.220690226,250,1305.1725565000002,reweight
2016-09-30,2016-10-03,0,momentum,LS,ELET3,L,BUY,0.0021753172252324537,14.76388226,88,1299.22163888,reweight
2016-09-30,2016-10-03,0,momentum,LS,ENAT3,S,SELL,-0.005617740778128898,2.798307774,-1205,-3371.96086767,reweight
2016-09-30,2016-10-03,0,momentum,LS,GOLL54,S,SELL,-0.005617740778128898,0.081529889,-41342,-3370.6086710379996,reweight
2016-09-30,2016-10-03,0,momentum,LS,GRND3,S,SELL,-0.005617740778128898,3.226774198,-1045,-3371.97903691,reweight
2016-09-30,2016-10-03,0,momentum,LS,HYPE3,L,BUY,0.0021753172252324537,19.46938845,67,1304.44902615,reweight
2016-09-30,2016-10-03,0,momentum,LS,ISAE4,L,BUY,0.0021753172252324537,7.76752701,168,1304.94453768,reweight
2016-09-30,2016-10-03,0,momentum,LS,LIGT3,S,SELL,-0.005617740778128898,14.81910334,-227,-3363.93645818,reweight
2016-09-30,2016-10-03,0,momentum,LS,LINX3,L,BUY,0.0021753172252324537,18.47624915,71,1311.81368965,reweight
2016-09-30,2016-10-03,0,momentum,LS,MBRF3,L,BUY,0.0021753172252324537,3.194396958,409,1306.508355822,reweight
2016-09-30,2016-10-03,0,momentum,LS,MILS3,S,SELL,-0.005617740778128898,3.932260357,-857,-3369.947125949,reweight
2016-09-30,2016-10-03,0,momentum,LS,PSSA3,S,SELL,-0.005617740778128898,8.968106729,-376,-3372.008130104,reweight
2016-09-30,2016-10-03,0,momentum,LS,RADL3,L,CLOSE,-0.025777372352999622,11.54279511,-1340,-15467.345447400001,exit
2016-09-30,2016-10-03,0,momentum,LS,SBSP3,L,BUY,0.0021753172252324537,23.83200754,55,1310.7604147,reweight
2016-09-30,2016-10-03,0,momentum,LS,SMTO3,L,BUY,0.0021753172252324537,14.34736914,91,1305.61059174,reweight
2016-09-30,2016-10-03,0,momentum,LS,TUPY3,S,SELL,-0.005617740778128898,9.60686431,-351,-3372.00937281,reweight
2016-09-30,2016-10-03,0,momentum,LS,VLID3,S,SELL,-0.005617740778128898,17.84897763,-189,-3373.45677207,reweight
