month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2023-11-30,2023-12-01,momentum,D10,ABEV3,L,SELL,-0.014035087719298253,-703,-8423.796784690001,11.98264123
2023-11-30,2023-12-01,momentum,D10,BRFS3,L,BUY,0.015151515151515159,640,9090.839955200001,14.20443743
2023-11-30,2023-12-01,momentum,D10,BRSR6,L,SELL,-0.014035087719298253,-796,-8424.78106476,10.58389581
2023-11-30,2023-12-01,momentum,D10,CEAB3,L,BUY,0.0011164274322169067,85,666.8843463200001,7.845698192
2023-11-30,2023-12-01,momentum,D10,CSMG3,L,SELL,-0.014035087719298253,-560,-8418.5506328,15.03312613
2023-11-30,2023-12-01,momentum,D10,CURY3,L,SELL,-0.014035087719298253,-557,-8418.31378896,15.11366928
2023-11-30,2023-12-01,momentum,D10,CXSE3,L,BUY,0.015151515151515159,905,9093.6399869,10.04822098
2023-11-30,2023-12-01,momentum,D10,GGBR4,L,SELL,-0.014035087719298253,-490,-8422.7238662,17.18923238
2023-11-30,2023-12-01,momentum,D10,GOAU4,L,SELL,-0.014035087719298253,-868,-8424.882989992,9.706086394
2023-11-30,2023-12-01,momentum,D10,IRBR3,L,BUY,0.015151515151515159,179,9082.460000000001,50.74
2023-11-30,2023-12-01,momentum,D10,KEPL3,L,BUY,0.015151515151515159,957,9092.671371827999,9.501224004
2023-11-30,2023-12-01,momentum,D10,LEVE3,L,BUY,0.0011164274322169067,24,660.27490296,27.51145429
2023-11-30,2023-12-01,momentum,D10,LIGT3,L,SELL,-0.01052631578947369,-1049,-6314.98,6.02
2023-11-30,2023-12-01,momentum,D10,MDIA3,L,SELL,-0.014035087719298253,-250,-8424.291459999999,33.69716584
2023-11-30,2023-12-01,momentum,D10,NEOE3,L,BUY,0.015151515151515159,507,9094.48811973,17.93784639
2023-11-30,2023-12-01,momentum,D10,ONCO3,L,SELL,-0.014035087719298253,-773,-8425.7,10.9
2023-11-30,2023-12-01,momentum,D10,OPCT3,L,BUY,0.0011164274322169067,117,671.58,5.74
2023-11-30,2023-12-01,momentum,D10,PETR4,L,BUY,0.015151515151515159,329,9096.121110369999,27.64778453
2023-11-30,2023-12-01,momentum,D10,PLPL3,L,BUY,0.0011164274322169067,70,672.47995913,9.606856559
2023-11-30,2023-12-01,momentum,D10,POMO4,L,BUY,0.0011164274322169067,150,670.1142280500001,4.467428187
2023-11-30,2023-12-01,momentum,D10,POSI3,L,BUY,0.015151515151515159,1488,9092.802121632,6.110754114
2023-11-30,2023-12-01,momentum,D10,PRIO3,L,SELL,-0.014035087719298253,-183,-8419.117341269999,46.00610569
2023-11-30,2023-12-01,momentum,D10,PSSA3,L,SELL,-0.014035087719298253,-330,-8419.1339001,25.51252697
2023-11-30,2023-12-01,momentum,D10,RADL3,L,BUY,0.0011164274322169067,25,681.6297245000001,27.26518898
2023-11-30,2023-12-01,momentum,D10,RANI3,L,BUY,0.0011164274322169067,76,672.1459167200001,8.84402522
2023-11-30,2023-12-01,momentum,D10,SOJA3,L,BUY,0.015151515151515159,641,9087.7164127,14.1774047
