month_end,trade_date,cohort_id,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional,rationale
2015-02-27,2015-03-02,1,momentum,D10,AMER3,L,CLOSE,-0.06779661016949154,1881.41617,-22,-41391.15574,exit
2015-02-27,2015-03-02,1,momentum,D10,ANIM3,L,OPEN,0.07142857142857145,4.23114465,10129,42857.26415985,add
2015-02-27,2015-03-02,1,momentum,D10,BBSE3,L,BUY,0.0036319612590799133,13.83776405,157,2172.52895585,reweight
2015-02-27,2015-03-02,1,momentum,D10,CIEL3,L,OPEN,0.07142857142857145,16.14645824,2654,42852.70016896,add
2015-02-27,2015-03-02,1,momentum,D10,COGN3,L,BUY,0.0036319612590799133,8.83881911,247,2183.1883201699998,reweight
2015-02-27,2015-03-02,1,momentum,D10,CPLE6,L,OPEN,0.07142857142857145,1.621737991,26427,42857.669888157005,add
2015-02-27,2015-03-02,1,momentum,D10,CSNA3,L,CLOSE,-0.06779661016949154,2.859115491,-14227,-40676.636090456996,exit
2015-02-27,2015-03-02,1,momentum,D10,EMBR3,L,BUY,0.0036319612590799133,23.75341837,92,2185.31449004,reweight
2015-02-27,2015-03-02,1,momentum,D10,GFSA3,L,CLOSE,-0.06779661016949154,2098.48034,-19,-39871.12646,exit
2015-02-27,2015-03-02,1,momentum,D10,GGBR4,L,OPEN,0.07142857142857145,4.99851679,8574,42857.282957460004,add
2015-02-27,2015-03-02,1,momentum,D10,GOLL54,L,BUY,0.0036319612590799133,0.129511594,16826,2179.162080644,reweight
2015-02-27,2015-03-02,1,momentum,D10,GRND3,L,OPEN,0.07142857142857145,2.678312223,16002,42858.352192446,add
2015-02-27,2015-03-02,1,momentum,D10,ISAE4,L,BUY,0.0036319612590799133,4.681646124,465,2176.9654476600003,reweight
2015-02-27,2015-03-02,1,momentum,D10,MBRF3,L,BUY,0.0036319612590799133,2.937376513,742,2179.533372646,reweight
2015-02-27,2015-03-02,1,momentum,D10,PRIO3,L,CLOSE,-0.06779661016949154,0.537137258,-75731,-40677.941685598,exit
2015-02-27,2015-03-02,1,momentum,D10,RADL3,L,OPEN,0.07142857142857145,4.90404634,8739,42856.46096526,add
2015-02-27,2015-03-02,1,momentum,D10,SMLS3,L,BUY,0.0036319612590799133,26.82561583,81,2172.87488223,reweight
2015-02-27,2015-03-02,1,momentum,D10,TIMS3,L,BUY,0.0036319612590799133,7.690760527,283,2176.485229141,reweight
2015-02-27,2015-03-02,1,momentum,D10,VSTE3,L,CLOSE,-0.06779661016949154,367.4556601,-111,-40787.5782711,exit
2015-02-27,2015-03-02,1,momentum,D10,YDUQ3,L,CLOSE,-0.06779661016949154,13.54640808,-3003,-40679.86346424,exit
2015-02-27,2015-03-02,0,momentum,LS,ALPA4,S,SELL,-0.0019924974830781705,5.862266444,-204,-1195.902354576,reweight
2015-02-27,2015-03-02,0,momentum,LS,ANIM3,L,SELL,-0.001578709288009121,4.23114465,-224,-947.7764016,keep
2015-02-27,2015-03-02,0,momentum,LS,B3SA3,S,SELL,-0.0019924974830781705,2.231337656,-536,-1195.996983616,reweight
2015-02-27,2015-03-02,0,momentum,LS,BBSE3,L,SELL,-0.001578709288009121,13.83776405,-68,-940.9679554,keep
2015-02-27,2015-03-02,0,momentum,LS,BRAP4,S,SELL,-0.0019924974830781705,2.149184114,-556,-1194.946367384,reweight
2015-02-27,2015-03-02,0,momentum,LS,BRFS3,L,SELL,-0.001578709288009121,60.57958786,-16,-969.27340576,keep
2015-02-27,2015-03-02,0,momentum,LS,COGN3,L,SELL,-0.001578709288009121,8.83881911,-107,-945.7536447699999,keep
2015-02-27,2015-03-02,0,momentum,LS,CZLT33,S,SELL,-0.0019924974830781705,20.50431608,-58,-1189.25033264,reweight
2015-02-27,2015-03-02,0,momentum,LS,DXCO3,S,CLOSE,0.0392832744819601,4.368929652,5395,23570.375472540003,exit
2015-02-27,2015-03-02,0,momentum,LS,EMBR3,L,SELL,-0.001578709288009121,23.75341837,-40,-950.1367347999999,keep
2015-02-27,2015-03-02,0,momentum,LS,GOLL54,L,SELL,-0.001578709288009121,0.129511594,-7314,-947.2477985160001,keep
2015-02-27,2015-03-02,0,momentum,LS,IMCH3,S,SELL,-0.0019924974830781705,7.06,-169,-1193.1399999999999,reweight
2015-02-27,2015-03-02,0,momentum,LS,ISAE4,L,SELL,-0.001578709288009121,4.681646124,-202,-945.692517048,keep
2015-02-27,2015-03-02,0,momentum,LS,MBRF3,L,SELL,-0.001578709288009121,2.937376513,-322,-945.835237186,keep
2015-02-27,2015-03-02,0,momentum,LS,MILS3,S,SELL,-0.0019924974830781705,5.825570899,-205,-1194.242034295,reweight
2015-02-27,2015-03-02,0,momentum,LS,MRVE3,L,SELL,-0.001578709288009121,3.959153564,-239,-946.237701796,keep
2015-02-27,2015-03-02,0,momentum,LS,MYPK3,S,SELL,-0.0019924974830781705,8.3920915,-142,-1191.6769929999998,reweight
2015-02-27,2015-03-02,0,momentum,LS,PRIO3,S,SELL,-0.0019924974830781705,0.537137258,-2226,-1195.667536308,reweight
2015-02-27,2015-03-02,0,momentum,LS,RADL3,L,SELL,-0.001578709288009121,4.90404634,-193,-946.48094362,keep
2015-02-27,2015-03-02,0,momentum,LS,RSID3,S,SELL,-0.0019924974830781705,14.45,-83,-1199.35,reweight
2015-02-27,2015-03-02,0,momentum,LS,SMLS3,L,SELL,-0.001578709288009121,26.82561583,-35,-938.89655405,keep
2015-02-27,2015-03-02,0,momentum,LS,TOTS3,S,SELL,-0.0019924974830781705,9.774411374,-122,-1192.478187628,reweight
2015-02-27,2015-03-02,0,momentum,LS,USIM5,S,SELL,-0.0019924974830781705,3.1717295,-377,-1195.7420215,reweight
2015-02-27,2015-03-02,1,momentum,LS,ALPA4,S,BUY,0.006852310795144333,5.862266444,701,4109.448777244,reweight
2015-02-27,2015-03-02,1,momentum,LS,ANIM3,L,OPEN,0.032430963686815785,4.23114465,4599,19459.03424535,add
