month_end,trade_date,book,ticker,parent_qty,cohort_id,cohort_desired_qty,alloc_ratio
2011-10-31,2011-11-01,D10,ABEV3,-3057,0,-9172,1.0
2011-10-31,2011-11-01,D10,AMAR3,-204,0,-613,1.0
2011-10-31,2011-11-01,D10,APER3,71,0,212,1.0
2011-10-31,2011-11-01,D10,CNFB4,3238,0,9715,1.0
2011-10-31,2011-11-01,D10,CSAN3,-4147,0,-12442,1.0
2011-10-31,2011-11-01,D10,LIGT3,962,0,2887,1.0
2011-10-31,2011-11-01,D10,LPSB3,-1289,0,-3867,1.0
2011-10-31,2011-11-01,D10,MNDL3,-1089,0,-3268,1.0
2011-10-31,2011-11-01,D10,RPMG3,905,0,2716,1.0
2011-10-31,2011-11-01,D10,SBSP3,1585,0,4756,1.0
2011-10-31,2011-11-01,D10,TIMS3,3303,0,9910,1.0
2011-10-31,2011-11-01,D10,TOTS3,-2245,0,-6734,1.0
2011-10-31,2011-11-01,LS,ABEV3,-1834,0,-5503,1.0
2011-10-31,2011-11-01,LS,AMAR3,-123,0,-368,1.0
2011-10-31,2011-11-01,LS,AMER3,-3,0,-4,0.5
2011-10-31,2011-11-01,LS,AMER3,-3,1,-2,0.25
2011-10-31,2011-11-01,LS,AMER3,-3,2,-2,0.25
2011-10-31,2011-11-01,LS,APER3,35,0,106,1.0
2011-10-31,2011-11-01,LS,BICB4,-138,1,-415,1.0
2011-10-31,2011-11-01,LS,CIEL3,-1853,2,-5560,1.0
2011-10-31,2011-11-01,LS,CNFB4,1619,0,4858,1.0
2011-10-31,2011-11-01,LS,CSAN3,-2488,0,-7465,1.0
2011-10-31,2011-11-01,LS,CTIP3,-52,0,-267,1.0
2011-10-31,2011-11-01,LS,CTIP3,-52,2,112,0.0
2011-10-31,2011-11-01,LS,CYRE3,3158,0,3109,0.3281612835127718
2011-10-31,2011-11-01,LS,CYRE3,3158,1,3321,0.35053831538948704
2011-10-31,2011-11-01,LS,CYRE3,3158,2,3044,0.32130040109774116
2011-10-31,2011-11-01,LS,ELET3,-306,0,-433,0.4721919302071974
2011-10-31,2011-11-01,LS,ELET3,-306,1,-264,0.28789531079607417
2011-10-31,2011-11-01,LS,ELET3,-306,2,-220,0.23991275899672845
2011-10-31,2011-11-01,LS,ENEV3,-7,0,-37,1.0
2011-10-31,2011-11-01,LS,ENEV3,-7,2,16,0.0
2011-10-31,2011-11-01,LS,EZTC3,-160,0,-825,1.0
2011-10-31,2011-11-01,LS,EZTC3,-160,2,346,0.0
2011-10-31,2011-11-01,LS,GFSA3,-1,0,-1,0.5
2011-10-31,2011-11-01,LS,GFSA3,-1,1,-1,0.5
2011-10-31,2011-11-01,LS,GOLL54,-18962,0,-26845,0.4719087297401821
2011-10-31,2011-11-01,LS,GOLL54,-18962,1,-16386,0.2880497837780825
2011-10-31,2011-11-01,LS,GOLL54,-18962,2,-13655,0.2400414864817354
2011-10-31,2011-11-01,LS,HYPE3,-530,0,-750,0.4716981132075472
2011-10-31,2011-11-01,LS,HYPE3,-530,1,-458,0.2880503144654088
2011-10-31,2011-11-01,LS,HYPE3,-530,2,-382,0.24025157232704403
2011-10-31,2011-11-01,LS,LAND3,-82,0,-116,0.4715447154471545
2011-10-31,2011-11-01,LS,LAND3,-82,1,-71,0.2886178861788618
2011-10-31,2011-11-01,LS,LAND3,-82,2,-59,0.23983739837398374
2011-10-31,2011-11-01,LS,LIGT3,521,0,1443,0.9226342710997443
2011-10-31,2011-11-01,LS,LIGT3,521,2,121,0.07736572890025575
2011-10-31,2011-11-01,LS,LPSB3,-773,0,-2320,1.0
2011-10-31,2011-11-01,LS,MILK33,-438,0,-621,0.47188449848024316
2011-10-31,2011-11-01,LS,MILK33,-438,1,-379,0.28799392097264437
2011-10-31,2011-11-01,LS,MILK33,-438,2,-316,0.24012158054711247
2011-10-31,2011-11-01,LS,ODPV3,-219,0,-1132,1.0
2011-10-31,2011-11-01,LS,ODPV3,-219,2,474,0.0
2011-10-31,2011-11-01,LS,OGXP3,-8,0,-22,0.9166666666666666
2011-10-31,2011-11-01,LS,OGXP3,-8,2,-2,0.08333333333333333
2011-10-31,2011-11-01,LS,OSXB3,-2,0,-3,0.42857142857142855
2011-10-31,2011-11-01,LS,OSXB3,-2,1,-2,0.2857142857142857
2011-10-31,2011-11-01,LS,OSXB3,-2,2,-2,0.2857142857142857
2011-10-31,2011-11-01,LS,PMAM3,13,2,39,1.0
2011-10-31,2011-11-01,LS,POMO4,-539,0,-2782,1.0
2011-10-31,2011-11-01,LS,POMO4,-539,2,1165,0.0
2011-10-31,2011-11-01,LS,PRML3,-104,0,-148,0.4728434504792332
2011-10-31,2011-11-01,LS,PRML3,-104,1,-90,0.28753993610223644
2011-10-31,2011-11-01,LS,PRML3,-104,2,-75,0.23961661341853036
2011-10-31,2011-11-01,LS,RPMG3,964,0,2398,0.8294707713593912
2011-10-31,2011-11-01,LS,RPMG3,964,2,493,0.1705292286406088
2011-10-31,2011-11-01,LS,SANB11,1498,0,4494,1.0
2011-10-31,2011-11-01,LS,SBSP3,793,0,2378,1.0
2011-10-31,2011-11-01,LS,TCSA3,9,2,27,1.0
2011-10-31,2011-11-01,LS,TIMS3,1652,0,4955,1.0
2011-10-31,2011-11-01,LS,USIM5,-88,2,-264,1.0
2011-10-31,2011-11-01,LS,VALE3,-56,0,-287,1.0
2011-10-31,2011-11-01,LS,VALE3,-56,2,120,0.0
