month_end,trade_date,next_trade_date,D10,LS,turnover_D10,turnover_LS,turnover_LS_reconst,turnover_LS_reweight,ls_gross_long,ls_gross_short,risk_ls_weighted_multiplier,risk_ls_weighted_score,risk_ls_flagged,risk_ls_high,risk_d10_weighted_multiplier,risk_d10_weighted_score,risk_d10_flagged,risk_d10_high,risk_universe_flagged,risk_universe_high,risk_universe_avg_multiplier,dispersion,dispersion_gate_active,LS_pre_overlay,CDI,BOVA11,beta_est,hedge_ratio,vt_scale,LS_vt,LS_pre_vt,LS_carry,LS_borrow_cost,LS_financing_net,LS_net
2018-09-28,2018-10-01,2018-11-01,0.13874744950588405,0.0027965715060770486,0.3703703703703705,0.28736610763018433,0.21552075830378428,0.07184534932640008,0.5000000000000002,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9979338842975206,2.1700782953962694,1,-0.008825342991100455,0.005430480057369236,0.10110749185667767,0.09327692565299057,0.12155801179603073,0.8070720819321291,0.0027965715060770486,0.00346508269668065,0.0021913944228959484,0.002596363038047237,-0.00040496861515128876,0.00239160289092576
2018-10-31,2018-11-01,2018-12-03,0.047293846685351165,0.013044931081520881,0.3954802259887007,0.3272283272283271,0.2683150183150183,0.058913308913308794,0.5000000000000001,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.197061870227591,1,0.0109245908064589,0.004935582723077481,0.04248017986037134,0.045220148000342915,0.12155801179603073,0.8108285165130357,0.013044931081520881,0.016088397011023426,0.0020009556087401416,0.002608447544647143,-0.0006074919359070016,0.01243743914561388
2018-11-30,2018-12-03,2019-01-02,0.01899131391551351,0.011647835546111212,0.2745098039215687,0.3731359706536699,0.27866403858300487,0.09447193207066508,0.5,0.5,0.9974841280561934,0.010063487775226278,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9980769230769231,2.275010397663718,1,0.018957131246093068,0.0049355815906149125,-0.039727582292849006,0.04944260013734172,0.12155801179603073,0.8244547783750236,0.011647835546111212,0.014127925329111148,0.002034581913221132,0.002652283434200553,-0.0006177015209794211,0.011030134025131791
2018-12-28,2019-01-02,2019-02-01,0.07695925135141528,-0.03051201862794319,0.305084745762712,0.326809263245884,0.25351840735286385,0.07329085589302012,0.5000000000000001,0.5,0.9917588300335582,0.03296467986576767,2.0,0.0,0.9957627118644069,0.0169491525423729,1.0,0.0,2.0,0.0,0.996268656716418,2.203018640526493,1,-0.04979063400964708,0.0054304775314564235,0.11229314420803793,0.008732613746819225,0.12155801179603073,0.8442610473300791,-0.03051201862794319,-0.03614050266139303,0.0022923703241049314,0.00271600049961238,-0.0004236301755074488,-0.03093564880345064
2019-01-31,2019-02-01,2019-03-01,-0.004718589851201654,0.005072056473013099,0.3333333333333333,0.30824836276708273,0.23465262970859987,0.0735957330584829,0.49999999999999994,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9981343283582089,2.1480300826382774,1,0.008109788581990185,0.004935584456412068,-0.018065887353878707,-0.09449331249639398,0.12155801179603073,0.8576739188321111,0.005072056473013099,0.0059137352339216345,0.002116561031228897,0.002759149909165221,-0.0006425888779363243,0.0044294675950767755
2019-02-28,2019-03-01,2019-04-01,0.0064031872462322935,0.01859591735480141,0.3137254901960784,0.3335032090629107,0.27174198452183523,0.06176122454107543,0.5,0.5,0.9938774741013546,0.02449010359458123,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9962962962962963,2.05849247026184,1,0.017489084905987093,0.00468822755862508,0.005627705627705648,-0.0996152573047632,0.12155801179603073,1.0232617405022877,0.01859591735480141,0.018173177613064324,0.0023986419457547453,0.0032918484244031177,-0.0008932064786483724,0.01770271087615304
2019-03-29,2019-04-01,2019-05-02,0.002300178471086215,0.013748565554807782,0.24061149883682295,0.3136640876763793,0.23901097601712185,0.07465311165925748,0.5000000000000001,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9962121212121212,1.9788982321043922,1,0.013796118967545118,0.005183004504666133,-0.007856220404649172,-0.10800164412018122,0.12155801179603073,1.0706661289011585,0.013748565554807782,0.012841132434924556,0.002774633684544078,0.003444349055555434,-0.0006697153710113562,0.013078850183796425
2019-04-30,2019-05-02,2019-06-03,0.016006148364205042,-0.0032024709264954184,0.2571428571428573,0.3247654100240792,0.2531644722643951,0.07160093775968411,0.5,0.5,0.9907036861691614,0.03718525532335426,2.0,0.0,0.9778448879551821,0.08862044817927181,2.0,0.0,3.0,0.0,0.9943181818181818,2.0646876092868975,1,-0.005239419049687122,0.005430481280309873,0.019741837509491322,-0.11409689258104591,0.11409689258104591,1.072158940590352,-0.0032024709264954184,-0.002986936736014228,0.0029111695281963863,0.003449151453233852,-0.0005379819250374658,-0.003740452851532884
2019-05-31,2019-06-03,2019-07-01,0.05162881904879838,0.0009870577874221916,0.2745098039215686,0.33752395713344235,0.25515154468359585,0.0823724124498466,0.5,0.5000000000000002,0.9911442006269592,0.03542319749216307,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9941860465116279,2.2379741405899978,1,-0.004735529116287783,0.004688230633274948,0.04882459312839038,-0.11559228439794544,0.11559228439794544,1.0868081495944357,0.0009870577874221916,0.0009082171382230912,0.002547603629710749,0.0034962781791438575,-0.0009486745494331084,3.838323798908321e-05
2019-06-28,2019-07-01,2019-08-01,0.07619323409380023,0.000680823638043427,0.1851851851851852,0.3649760792509272,0.27339713053455444,0.09157894871637269,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1185416045103937,1,0.0006160129225167573,0.005659221629623845,-0.00020283975659229903,-0.11377863629447144,0.11377863629447144,1.148228188696515,0.000680823638043427,0.000592934091625383,0.003249038900607564,0.0036938673696140394,-0.00044482846900647556,0.00023599516903695145
2019-07-31,2019-08-01,2019-09-02,0.039043924460977014,0.02917677206421186,0.2666666666666667,0.4296918767507003,0.3299253034547152,0.09976657329598508,0.5000000000000001,0.5000000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1075947363490015,1,0.025827188916526665,0.005017114026254488,-0.010752688172043001,-0.10773566634710956,0.11377863629447144,1.1858662594204574,0.02917677206421186,0.02460376271981192,0.0029748131217001606,0.003814949609774182,-0.0008401364880740213,0.02833663557613784
2019-08-30,2019-09-02,2019-10-01,-0.005782479335934139,-0.04159216332491869,0.23529411764705885,0.32419467787114853,0.24607658294868787,0.07811809492246069,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.097819426334016,1,-0.04150053410279824,0.004618699183855934,0.03568498769483197,-0.14094592086208324,0.14094592086208324,1.1404211409836746,-0.04159216332491869,-0.03647088065119804,0.002633631096556676,0.0036687519795867147,-0.001035120883030039,-0.04262728420794873
2019-09-30,2019-10-01,2019-11-01,0.03340385209801285,0.03410508782328066,0.25925925925925924,0.350636343068604,0.2810038741717404,0.06963246889686354,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2304141631215186,1,0.023851997008926196,0.004773723371155114,0.028217821782178243,-0.20810466069210082,0.20810466069210082,1.1473823400216987,0.03410508782328066,0.02972425723637657,0.0027386429461061135,0.0036911462616929015,-0.000952503315586788,0.03315258450769387
