month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2017-06-30,2017-07-03,momentum,D10,ALPA4,L,SELL,-0.022598870056497175,-1328,-13557.401139200001,10.2088864
2017-06-30,2017-07-03,momentum,D10,BBAS3,L,BUY,0.026143790849673207,2071,15689.536190673,7.575826263
2017-06-30,2017-07-03,momentum,D10,BRAP4,L,BUY,0.003544920793176032,545,2127.034990865,3.902816497
2017-06-30,2017-07-03,momentum,D10,BRSR6,L,BUY,0.003544920793176032,297,2129.9524756289998,7.171557157
2017-06-30,2017-07-03,momentum,D10,CSMG3,L,SELL,-0.022598870056497175,-1984,-13560.350238784,6.834853951
2017-06-30,2017-07-03,momentum,D10,CSUD3,L,SELL,-0.022598870056497175,-2280,-13559.36700804,5.947090793
2017-06-30,2017-07-03,momentum,D10,ELET3,L,SELL,-0.022598870056497175,-1414,-13554.798009284,9.586137206
2017-06-30,2017-07-03,momentum,D10,FLRY3,L,BUY,0.026143790849673207,880,15684.609327200002,17.82341969
2017-06-30,2017-07-03,momentum,D10,GOLL54,L,BUY,0.003544920793176032,21636,2126.904932916,0.098303981
2017-06-30,2017-07-03,momentum,D10,HBOR3,L,SELL,-0.0029910269192422686,-220,-1792.85617302,8.149346241
2017-06-30,2017-07-03,momentum,D10,LIGT3,L,BUY,0.026143790849673207,752,15681.50241344,20.85306172
2017-06-30,2017-07-03,momentum,D10,LINX3,L,BUY,0.003544920793176032,125,2127.4517275,17.01961382
2017-06-30,2017-07-03,momentum,D10,MDIA3,L,BUY,0.003544920793176032,51,2129.13125772,41.74767172
2017-06-30,2017-07-03,momentum,D10,MGLU3,L,BUY,0.003544920793176032,225,2123.6646206249998,9.438509425
2017-06-30,2017-07-03,momentum,D10,PETR4,L,BUY,0.003544920793176032,654,2127.82647747,3.253557305
2017-06-30,2017-07-03,momentum,D10,POMO4,L,SELL,-0.022598870056497175,-8138,-13559.226526898,1.666162021
2017-06-30,2017-07-03,momentum,D10,RSID3,L,BUY,0.009194638307300324,749,5520.13,7.37
2017-06-30,2017-07-03,momentum,D10,SANB11,L,SELL,-0.022598870056497175,-906,-13556.90423676,14.96347046
2017-06-30,2017-07-03,momentum,D10,SEER3,L,BUY,0.026143790849673207,785,15683.737312000001,19.9792832
2017-06-30,2017-07-03,momentum,LS,AESB3,S,SELL,-0.001083706197523839,-63,-645.3633167099999,10.24386217
2017-06-30,2017-07-03,momentum,LS,ALPA4,,BUY,0.010583745306359032,622,6349.927340800001,10.2088864
2017-06-30,2017-07-03,momentum,LS,B3SA3,S,SELL,-0.008974962695294518,-1100,-5385.8503545,4.896227595
2017-06-30,2017-07-03,momentum,LS,BBAS3,L,BUY,0.011862917062181023,940,7121.27668722,7.575826263
2017-06-30,2017-07-03,momentum,LS,BBSE3,S,BUY,0.0028516881480658515,124,1707.4792312,13.7699938
2017-06-30,2017-07-03,momentum,LS,BRAP4,L,BUY,0.0051722906607228536,795,3102.739115115,3.902816497
2017-06-30,2017-07-03,momentum,LS,BRFS3,S,SELL,-0.010058668892818355,-157,-6033.480735200001,38.4298136
2017-06-30,2017-07-03,momentum,LS,BRSR6,L,BUY,0.0051722906607228536,433,3105.284248981,7.171557157
2017-06-30,2017-07-03,momentum,LS,CIEL3,S,SELL,-2.5331666887939513e-05,-1,-16.32851125,16.32851125
2017-06-30,2017-07-03,momentum,LS,CSMG3,,SELL,-0.018657243328517526,-1638,-11195.490771738001,6.834853951
2017-06-30,2017-07-03,momentum,LS,CSNA3,S,SELL,-0.010084000559706296,-1443,-6049.970162144999,4.192633515
2017-06-30,2017-07-03,momentum,LS,CSUD3,,SELL,-0.027612720126205942,-2786,-16568.594949298,5.947090793
2017-06-30,2017-07-03,momentum,LS,EGIE3,S,SELL,-0.010084000559706296,-371,-6043.99587029,16.29109399
2017-06-30,2017-07-03,momentum,LS,ELET3,L,SELL,-0.015646103199146583,-979,-9384.828324674,9.586137206
2017-06-30,2017-07-03,momentum,LS,EMBR3,S,BUY,0.0028516881480658515,115,1716.5359034,14.92639916
2017-06-30,2017-07-03,momentum,LS,FLRY3,L,BUY,0.009150942355986565,308,5489.6132645200005,17.82341969
2017-06-30,2017-07-03,momentum,LS,GFSA3,S,BUY,0.00396072601247763,2,2320.006094,1160.003047
2017-06-30,2017-07-03,momentum,LS,GOLL54,L,BUY,0.0051722906607228536,31569,3103.358376189,0.098303981
2017-06-30,2017-07-03,momentum,LS,HBOR3,L,SELL,-0.0028190738662330836,-208,-1695.064018128,8.149346241
2017-06-30,2017-07-03,momentum,LS,JHSF3,,SELL,-0.008955476797688414,-4223,-5373.143919151,1.272352337
2017-06-30,2017-07-03,momentum,LS,LIGT3,L,BUY,0.014127767458411267,406,8466.34305832,20.85306172
2017-06-30,2017-07-03,momentum,LS,LINX3,L,BUY,0.0001954655582981519,7,119.13729674,17.01961382
2017-06-30,2017-07-03,momentum,LS,MDIA3,L,BUY,0.0051722906607228536,74,3089.32770728,41.74767172
2017-06-30,2017-07-03,momentum,LS,MGLU3,L,BUY,0.0051722906607228536,329,3105.269600825,9.438509425
2017-06-30,2017-07-03,momentum,LS,MILS3,S,SELL,-0.010058668892818355,-1920,-6036.6621734400005,3.144094882
2017-06-30,2017-07-03,momentum,LS,MOTV3,S,BUY,0.012910357040884208,611,7745.292326719999,12.67641952
2017-06-30,2017-07-03,momentum,LS,ODPV3,S,SELL,-0.008974962695294518,-750,-5381.553911999999,7.175405216
2017-06-30,2017-07-03,momentum,LS,PETR4,L,BUY,0.0051722906607228536,954,3103.8936689700004,3.253557305
2017-06-30,2017-07-03,momentum,LS,PSSA3,S,BUY,0.0028516881480658515,175,1710.355718575,9.773461249
2017-06-30,2017-07-03,momentum,LS,RAPT4,L,BUY,0.004976825102424701,875,2985.0319799999997,3.41146512
2017-06-30,2017-07-03,momentum,LS,RSID3,L,BUY,0.0001954655582981519,16,117.92,7.37
